,review,rating,title,keywords_by_method1,keywords_by_method2
177,"Enjoy using this tracker for my daily swims.  Like the data set shared between the app, my Apple Watch and the Health app on the iPhone.",4,Enjoy the product paired with Apple Watch,"['daily swims', 'Apple Watch', 'data set shared', 'Health app', 'Enjoy', 'swims', 'tracker', 'daily', 'data set', 'set shared']","['health app', 'apple watch', 'app iphone', 'watch health', 'app apple', 'tracker daily', 'using tracker', 'app', 'daily swims', 'shared app']"
178,"Love this app for my triathlon training when I'm in the pool. Stroke rate, Swolf, distance per 100. It has everything.",5,Best swimming app for Apple Watch,"['Love this app', 'Swolf', 'triathlon training', 'Love', 'pool', 'Stroke rate', 'app', 'triathlon', 'training', 'Stroke']","['app triathlon', 'app', 'triathlon training', 'triathlon', 'pool stroke', 'love app', 'stroke rate', 'training pool', 'distance 100', 'pool']"
179,"Only supports tracking with one of a few, select devices. No manual entry option. It might be useful if you have one of the devices they support (except the pebble), but otherwise this app is useless. Deleted.",2,Useless,"['select devices', 'select', 'supports tracking', 'tracking', 'devices', 'entry option', 'manual entry option', 'Deleted', 'option', 'pebble']","['pebble app', 'supports tracking', 'app useless', 'tracking', 'app', 'select devices', 'devices support', 'tracking select', 'support pebble', 'entry option']"
180,I'm new to swimming and this app is great to track workouts. Wearables are a huge plus when paired with this app,5,Great app,"['track workouts', 'great to track', 'workouts', 'app', 'app is great', 'swimming', 'great', 'track', 'Wearables', 'huge']","['swimming app', 'workouts wearables', 'wearables', 'paired app', 'app', 'app great', 'new swimming', 'wearables huge', 'swimming', 'track workouts']"
181,The app does a great job of tracking swims ( laps and distance) and the basic information. Uploads are fast when and if they happen. App seems to reset or shut off on occasion.,3,It's an OK app,"['laps and distance', 'tracking swims', 'basic information', 'great job', 'job of tracking', 'swims', 'laps', 'distance', 'information', 'Uploads are fast']","['tracking swims', 'app', 'app does', 'tracking', 'happen app', 'swims laps', 'swims', 'laps distance', 'uploads fast', 'laps']"
182,"Swam for 32 mins at home, but app adjusted for 13:48. Watch say 11:03 with resting time of almost 10 mins. I barely rested. 2 or 3 seconds between laps. While it beats the Apple Watch app, it's still inaccurate.",3,Time inaccurately calculated,"['adjusted for 13:48', 'mins at home', 'mins', 'Swam', 'home', '13:48', 'app adjusted', 'Watch', 'adjusted', 'app']","['app inaccurate', 'seconds laps', 'resting time', 'swam 32', 'apple watch', 'watch app', 'rested seconds', 'app adjusted', 'laps beats', 'laps']"
183,I use it with the Garmin Fenix 3 and found it accurate,5,Works well with Garmin watch,"['Garmin Fenix', 'found it accurate', 'Fenix', 'Garmin', 'accurate', 'found']","['garmin fenix', 'use garmin', 'garmin', 'fenix accurate', 'fenix', 'accurate', 'use']"
184,Nice app! I like the social aspect and can't wait to get in the pool and start logging work outs.,5,Exciting,"['Nice app', 'Nice', 'app', 'start logging work', 'social aspect', 'pool and start', 'start logging', 'logging work', 'social', 'aspect']","['nice app', 'app', 'app like', 'pool start', 'pool', 'like social', 'wait pool', 'start logging', 'logging', 'social aspect']"
185,I really enjoy tracking my progress and mileage.,5,Lap swimmer,"['progress and mileage', 'enjoy tracking', 'tracking my progress', 'mileage', 'enjoy', 'tracking', 'progress']","['enjoy tracking', 'tracking progress', 'progress mileage', 'tracking', 'mileage', 'progress', 'really enjoy', 'enjoy', 'really']"
186,Pretty accurate swim tracker.  Gets the job done.,5,Great Tracking App,"['Pretty accurate swim', 'accurate swim tracker', 'Pretty accurate', 'swim tracker', 'accurate swim', 'Pretty', 'tracker', 'accurate', 'swim', 'job']","['swim tracker', 'accurate swim', 'tracker', 'tracker gets', 'swim', 'pretty accurate', 'accurate', 'pretty', 'job', 'gets job']"
187,Love this app on my Apple Watch as it does not stop every time I lift my arm !!,5,Great app,"['Apple Watch', 'Love this app', 'lift my arm', 'stop every time', 'time I lift', 'Apple', 'Watch', 'Love', 'arm', 'app']","['apple watch', 'watch does', 'love app', 'app apple', 'app', 'lift arm', 'does stop', 'time lift', 'arm', 'stop time']"
188,User friendly and very helpful! High five!,5,Great App even for beginners!,"['User friendly', 'User', 'helpful', 'friendly', 'High']","['user friendly', 'friendly helpful', 'helpful', 'user', 'helpful high', 'friendly', 'high']"
189,"I've tried this app twice, and both times it has reset after 500 meters. The 1st time it lost my workout completely. I emailed customer service, but never received a response sooooooo.... DELETE!!!!",1,0-2,"['meters', 'DELETE', 'app', 'reset', 'time it lost', 'workout completely', 'times', 'time', 'completely', 'lost my workout']","['app twice', 'lost workout', 'tried app', 'app', 'reset', 'times reset', 'reset 500', '500 meters', 'workout', 'meters 1st']"
190,App works great with the new Apple Watch. Stoked,5,Works on the new Apple Watch,"['Apple Watch', 'App works great', 'App works', 'Watch', 'works great', 'Apple', 'Stoked', 'App', 'works', 'great']","['apple watch', 'app works', 'app', 'new apple', 'works great', 'great new', 'watch stoked', 'apple', 'watch', 'stoked']"
191,"This app does not track distance well, nor does the time stop when one pushes ""end work"", nor does it sync your workout with your phone. It just does not deliver.",1,Just doesn't deliver,"['end work', 'track distance', 'time stop', 'sync your workout', 'pushes', 'end', 'work', 'phone', 'app', 'track']","['workout phone', 'sync workout', 'track distance', 'app does', 'app', 'does sync', 'does track', 'sync', 'track', 'workout']"
192,I wish there was a choice for swimming in a lake or an ocean. Currently I swim the same distance every time but it is recorded anywhere from 100 to 600 yards.,2,Not accurate when swimming in a lake,"['choice for swimming', 'ocean', 'yards', 'choice', 'swimming', 'lake', 'distance every time', 'swim', 'distance', 'time']","['swim distance', 'choice swimming', 'swimming lake', 'swimming', 'swim', 'currently swim', 'lake ocean', 'lake', '600 yards', 'ocean']"
193,"Is a free app, detects the strokes (most of the times) detects the distance, and again... is free! Love it!",5,Excelent!,"['detects the strokes', 'detects the distance', 'free app', 'detects', 'free', 'app', 'strokes', 'times', 'distance', 'Love']","['detects strokes', 'free app', 'detects distance', 'app detects', 'app', 'distance free', 'detects', 'times detects', 'strokes times', 'distance']"
194,Not thrilled with this watch.  Inconsistent so not dependable for keeping track of swims.  Sometimes turns off halfway through a swim session.  Want a feature that will edit/delete.,1,Inconsistent,"['watch', 'thrilled', 'delete', 'Inconsistent', 'dependable for keeping', 'keeping track', 'swim session', 'session', 'dependable', 'keeping']","['watch inconsistent', 'keeping track', 'track swims', 'halfway swim', 'swim session', 'swim', 'swims turns', 'track', 'feature edit', 'edit delete']"
195,Much better than swimpro,5,Great swim app,['swimpro'],"['better swimpro', 'swimpro', 'better']"
196,"As others have noted, the latest Pebble update seems to have broken the app. No workouts will sync and the data appears to just be lost.",1,Will Not Sync,"['latest Pebble update', 'latest Pebble', 'Pebble update', 'broken the app', 'Pebble', 'noted', 'app', 'latest', 'update', 'broken']","['pebble update', 'latest pebble', 'pebble', 'workouts sync', 'broken app', 'app workouts', 'update broken', 'sync', 'data appears', 'sync data']"
197,I love this app! It does so much in recording my swims,5,Great Swim App,"['love this app', 'app', 'love', 'recording my swims', 'swims', 'recording']","['recording swims', 'love app', 'app', 'app does', 'recording', 'does recording', 'swims', 'does', 'love']"
198,I Haven't upload none of my trainings! I did just manually on the site! Getting worst each upgrade!,1,upgrades getting worst the app,"['trainings', 'upload', 'worst each upgrade', 'site', 'upgrade', 'manually', 'worst']","['upload trainings', 'trainings', 'haven upload', 'trainings did', 'upload', 'upgrade', 'worst upgrade', 'just manually', 'did just', 'manually site']"
199,Horrible experience with the updated version of this app. It just doesn't record distance or laps properly. Junk.,1,Terrible execution,"['Horrible experience', 'updated version', 'Horrible', 'app', 'Junk', 'experience', 'updated', 'version', 'properly', 'laps properly']","['version app', 'distance laps', 'record distance', 'app', 'laps', 'laps properly', 'updated version', 'doesn record', 'app just', 'version']"
200,"This one tracks your distance, time and heart rate. The open water course is still a mess of spaghetti due to GPS  issues but still superior to the native Apple Watch program for open water. Pool swimmers will appreciate the workouts. It is FREE! If the GPS improves would rate 5 stars. All in all I really appreciate this app. Thanks to the swim.com team!",4,Open swim better than Apple Watch,"['tracks your distance', 'time and heart', 'Apple Watch program', 'native Apple Watch', 'Apple Watch', 'heart rate', 'open water', 'native Apple', 'Watch program', 'distance']","['apple watch', 'free gps', 'tracks distance', 'gps', 'gps improves', 'swim com', 'water course', 'swimmers appreciate', 'app', 'watch program']"
201,"Even for free, don't waste your time downloading this. It's Very inaccurate and *Might* record 40-50% of your distance or laps. Support is non existent.",1,Inaccurate- Poor tracking,"['waste your time', 'time downloading', 'free', 'record 40-50', 'distance or laps', 'waste', 'time', 'downloading', 'record', '40-50']","['time downloading', 'distance laps', 'free', 'downloading', 'laps support', 'laps', 'free don', 'downloading inaccurate', 'record', 'support non']"
202,Hate apps that don't work unless you give out your Facebook or email.  They love to send you junk.  No matter how good the app. Not worth it,1,Must sign in app,"['Facebook or email', 'Facebook', 'Hate apps', 'Hate', 'email', 'work', 'give', 'send you junk', 'junk', 'love to send']","['hate apps', 'good app', 'app', 'apps', 'app worth', 'facebook email', 'apps don', 'facebook', 'unless facebook', 'send junk']"
203,Can no longer upload workouts from pebble. Devs please fix!!!,1,Broken since last update,"['longer upload workouts', 'workouts from pebble', 'longer upload', 'upload workouts', 'pebble', 'Devs please fix', 'longer', 'upload', 'workouts', 'Devs']","['upload workouts', 'workouts pebble', 'pebble devs', 'upload', 'pebble', 'devs fix', 'longer upload', 'workouts', 'devs', 'fix']"
204,It is reliable and fun to use.,5,I love it :),"['reliable and fun', 'reliable', 'fun']","['reliable', 'reliable fun', 'fun use', 'use', 'fun']"
205,Used to be a great app. Pebbles latest operating system upgrade renders this app completely useless. Won't upload any of my workouts,1,Swimming app,"['great app', 'app completely useless', 'app', 'Pebbles latest operating', 'great', 'Pebbles latest', 'completely useless', 'app completely', 'latest operating system', 'operating system upgrade']","['app pebbles', 'upload workouts', 'pebbles latest', 'great app', 'pebbles', 'app completely', 'app', 'upload', 'workouts', 'latest operating']"
206,"Since the fitness club I swim at is not in the database, could not even set-up the first workout. Deleted.",1,Terrible,"['fitness club', 'club I swim', 'database', 'workout', 'fitness', 'club', 'swim', 'set-up', 'Deleted']","['workout deleted', 'fitness club', 'club swim', 'set workout', 'fitness', 'workout', 'swim', 'swim database', 'club', 'deleted']"
207,"Uploads don't work, does not sync with pebble, no HealthKit integration, new version can't even count laps on pebble. Garbage.",1,Pretty much useless.,"['HealthKit integration', 'count laps', 'pebble', 'sync with pebble', 'laps on pebble', 'Uploads', 'work', 'integration', 'Garbage', 'sync']","['pebble healthkit', 'sync pebble', 'pebble garbage', 'healthkit integration', 'does sync', 'pebble', 'laps pebble', 'healthkit', 'sync', 'uploads']"
208,"I swam with a pool mate for about 9 months until it failed, then a Garmin for 2 years.  For now, I swim in two pools - a 20 yard and a 25 yard.  This review reflect this context

Distance measures:  The swim app is reasonably accurate - I've only seen it drop 25 yards in about 10,000.  I never saw the Garmin miss, but I'd say the two are about equal.

Timing:  The time measures are equal to the Garmin, although the Swim app is much harder to stop.  I've had to go back to the locker room to dry both the watch and my hand to make it stop a session.  

Intervals.  The Swim app is horrible for intervals.  Not only is it difficult to stop a session with with a force press, the auto rest takes 3 or 4 seconds to activate, which would be so bad except that the interval log senses many more stops.  In a single 4,000 yard swim it might register 15 intervals.  When I'm doing a mix on 500 and 100 yard sets, it can't recognize a single one - not if I'm manually pausing or relying on resting my arm on the edge of the pool and watching it go into rest mode.  Why does it take 4 seconds to say Rest, but will measure more than I dozen if I'm not stopping?  The Garmin is far better here.

Lap counts:  With the Garmin I lost the ability to count to 10 - it was so easy to look down at a turn and see the yardage count.  The Swim apps should have a feature to have a constant display - or at least on turns - of the lap or yardage count.  Right now I have to stop and press the face up to five times to make it show me progress.

Pools size changes:  I've tried to manually input my local 20 yard pool, but I don't think the developers like urban settings.  The Y or the length never stick.  Several clicks on the Garmin, but at least it will change pool size.

Overal, the Garmin wins on points, but the Swim apps wins on convenience.  I just hope that it gets better over time.",3,Poor execution,"['swim app', 'swim', 'Garmin', 'Swim apps', 'yard', 'Swim apps wins', 'yard swim', 'stop', 'pool mate', 'pool']","['garmin swim', 'swim app', 'swim apps', 'intervals swim', 'measures swim', 'equal garmin', 'swim register', 'garmin wins', 'garmin', 'garmin change']"
209,"Edit: I did receive another response from technical support, once again explaining how the custom length feature works but failing to address the fact that it does not work. I am on an Apple Watch series 2 with an IPhone 7, both updated and the custom length feature does nothing. I set it for 20 yards and that option (or any other custom distance I try) simply doesn't appear on the watch. 

Also, again, if you're going to state it takes 48 hours to respond then respond in 48 hours - not months later and with a lengthy diatribe about how busy you've been. 

I was desperate for this app to work, but the custom pool size feature will not function on my Apple Watch. I have tried every method I can to get it to function, including deleting and redownloading, restarting etc. My watch and iPhone are fully updated as well. 

I submitted a ticket in early October and was told I would receive a response in 48 hours. On November 19th I submitted another ticket complaining that I hadn't gotten a response, and was told I'd receive one in 48 hours. Several days later I got a pat response telling me how to use their custom pool size feature, but not addressing the fact that it doesn't work. I responded and was told that I'd get a response to that in... 48 hours. I've still heard nothing. 

If you're going to include a feature it better work, or you should at least address that when someone asks. Maybe it's just me - but I doubt it. There are probably hundreds of users who can't get this feature to work. 

At this point between your faulty features and terrible customer service I'll wait to deal with one of your competitors that gets custom pool sizes into their app.",1,Faulty features - terrible support,"['custom length feature', 'Apple Watch', 'custom length', 'Apple Watch series', 'technical support', 'custom', 'custom pool', 'custom pool size', 'length feature', 'Watch']","['custom length', 'sizes app', 'custom pool', 'pool sizes', 'size feature', 'pool size', 'custom distance', 'apple watch', 'length feature', 'restarting watch']"
210,Good for me,5,Swim,['Good'],['good']
211,Great,5,Great,['Great'],['great']
212,"Tried using it with my Apple Watch but it couldn’t tell when I ended a lap and I had to manually advance to the next drill. Didn’t log as a workout either in the swim.com app or apple workouts. 

Love the idea of getting workouts on my watch but not helpful if I can’t track my progress. Easier to just print out a workout and stick it on a spare kickboard.",2,Does not sync,"['ended a lap', 'manually advance', 'Apple Watch', 'Apple', 'Watch', 'n’t', 'drill', 'apple workouts', 'ended', 'lap']","['workouts watch', 'apple watch', 'apple workouts', 'workout stick', 'workout swim', 'log workout', 'print workout', 'watch helpful', 'swim com', 'track']"
213,I am not sure why my time on swim.com is faster than my time on my activity when I start there but the distance is the same. Great otherwise,3,My activity app and this app swim times are different,"['time on swim.com', 'swim.com is faster', 'time', 'swim.com', 'faster', 'activity', 'start', 'distance', 'Great']","['swim com', 'time swim', 'time activity', 'swim', 'start distance', 'com faster', 'faster', 'faster time', 'activity start', 'distance great']"
214,"I’ve been using the swim.com app for more than a year and I like it a lot. There are however, a few points that could be improved:
- Workout management - I constantly have issues with my workouts. They disappear from my favorites, I lose my edits and they get messed up on my Apple Watch. 
- It would be great if it was possible to create/edit workouts on a browser instead of being limited to the app. 
- On many occasions my Apple Watch loses track of my laps, adding extra yards or not counting a lap. 
- The guided workouts (I know it is an experimental version yet) could be improved. Sometimes the intervals are not recorded and it would be useful to have a way to view the next interval. 

In general it is a pretty cool app and I’ll definitely keep using it!",4,Nice app but still needs some bug fixes,"['Apple Watch', 'Apple Watch loses', 'swim.com app', 'Apple', 'Watch', 'workouts', 'lot', 'app', 'Watch loses', 'Watch loses track']","['workouts browser', 'swim com', 'using swim', 'edit workouts', 'workout management', 'com app', 'guided workouts', 'apple watch', 'issues workouts', 'app']"
215,"I got this app to track open water swims. As stand-alone app, it’s quite good. Distance is much more accurate than with Apple Watch, and it even includes breast stroke distance, but calories only appear in iPhone fitness app after a lag, and don’t count towards daily move goal. Distance appears to be the inaccurate Apple Watch measure. Also, there’s no information about strokes swum. 

I’ll wait until these bugs are fixed before using swim.com to track my swims.",2,"Nice screen for Apple Watch, but it doesn’t communicate with iPhone fitness app","['open water swims', 'track open water', 'Apple Watch', 'open water', 'Apple Watch measure', 'water swims', 'inaccurate Apple Watch', 'Apple', 'Watch', 'app']","['fitness app', 'swim com', 'track swims', 'iphone fitness', 'using swim', 'app track', 'apple watch', 'watch measure', 'swim', 'water swims']"
216,"The most annoying thing about the swim.com app is that if you don’t enter the challenges on the day that they start… all swims prior to when you enter the challenge do not count EVEN if they were swum during the challenge duration time. For example… challenge goes from sept 02-October02, you swim on the 2 and 3rd but don’t see the new challenge until the 4th.. TOO BAD those yards don’t count for the challenge. There should be a way for swim.com to remedy this. It makes swimmers discouraged to sign up for the challenges.",3,Challenges Issues,"['challenge duration time', 'duration time', 'annoying thing', 'n’t enter', 'swims prior', 'challenge duration', 'challenge', 'enter the challenges', 'enter', 'swim.com app']","['swimmers discouraged', 'swim com', 'challenge duration', 'start swims', 'swims prior', 'october02 swim', 'challenges day', 'challenge count', 'swim 3rd', 'enter challenges']"
217,"I have used swim.com for many years and now it has been more of an irritant than anything else. Swim sets freeze up, drills are inaccurately reported from the watch to the phone and many lost swim sessions because the software just crashes on the watch. I have updated everything and your software continues to be very problematic. Unfortunately I’ve been using it for about 10 years and really enjoyed it until now. I have sent number of support emails to the appAnd they have not responded. Really disappointed and with swim.com",2,Many problems w APP and Apple Watch,"['Swim sets freeze', 'lost swim sessions', 'watch', 'irritant', 'years', 'drills are inaccurately', 'Swim', 'software', 'Swim sets', 'lost swim']","['swim com', 'used swim', 'swim sets', 'irritant swim', 'crashes watch', 'disappointed swim', 'swim sessions', 'lost swim', 'watch phone', 'swim']"
218,"While the app seems work accurately in the pool, I've had several problems. First, I signed up with an account with my Appl Strava manually. Files aren't recognized. I fine ID through the app. However, the browser version has no option to sign in with Apple ID. I emailed support about that, but I've still received no response after a week. Also, after multiple attempts and consultations with their support blog, I can't get it to export to Strava automatically. Then, when I tried to export FIT files manually, Strava wouldn't recognize the files. I then opened a new account with my email address so I would be able to login through the browser. I then tried to import the workouts from my other account, but Swim.com didn't even recognize its own FIT files created by their own app. It seems like this app isn't being kept up to date, and their support department has gone AWOL.",1,So far not so good,"['work accurately', 'Appl Strava manually', 'Appl Strava', 'Strava', 'FIT files', 'app', 'Files', 'FIT files manually', 'pool', 'problems']","['import workouts', 'workouts account', 'swim com', 'export strava', 'strava', 'appl strava', 'app work', 'strava manually', 'strava automatically', 'account swim']"
219,"Since going mobile and making the website non-functional, Swim.com is less and less appealing. It has limited functionality and access to less information. Why not do both, the website is up but removed access to workouts. Easier to compare workouts on website.",1,Limited,"['mobile and making', 'Swim.com', 'website non-functional', 'non-functional', 'appealing', 'website', 'mobile', 'making', 'access', 'making the website']","['swim com', 'workouts website', 'functional swim', 'access workouts', 'swim', 'website removed', 'compare workouts', 'information website', 'website', 'workouts easier']"
220,"This is the best lap tracker I’ve found, however, there’s one annoying thing about its integration with the phone’s activity app:  after finishing a morning swim, my watch will say I’m at like 800 calories in the movement ring, but if I view my swim details on my phone’s Swim.com app, the total calories for the swim suddenly drop to about 200 calories.  I’m fairly certain the 800 cal is accurate for a 50 minute hard swim.

A feature that would be great to add is an interval timer, that can be viewed during the interval swim.  It’s nice to view an interval when resting afterwards by swiping left, but it would be really nice to see the interval’s progress when glancing at the watch during a turn.  The total swim time is kind of worthless, imho.

Thanks.",4,Excellent app except for a couple of things,"['Swim.com app', 'phone ’s Swim.com', 'swim suddenly drop', 'activity app', 'phone ’s activity', '’ve found', 'movement ring', 'lap tracker', 'tracker I ’ve', 'annoying thing']","['lap tracker', 'swim watch', 'interval swim', 'interval timer', 'swim time', 'interval progress', 'activity app', 'calories swim', 'calories movement', 'timer viewed']"
221,Good. Never opened or used but I rlly love it BEST APP EVER !!,5,Yay SWIM.com,"['Good', 'APP', 'opened', 'rlly', 'love', 'rlly love']","['best app', 'app', 'opened used', 'good opened', 'used', 'opened', 'used rlly', 'best', 'good', 'love best']"
222,I am getting into swimming and I love the Swim.com Leaderboards. I also tried other apps but the swim tracking was not as accurate as Swim.com’s proprietary tracking algorithms. Love it!!,5,The best swim tracking app!,"['Swim.com Leaderboards', 'Leaderboards', 'love the Swim.com', 'Swim.com', 'Swim.com’s proprietary tracking', 'accurate as Swim.com’s', 'Swim.com’s proprietary', 'proprietary tracking algorithms', 'swimming', 'love']","['com leaderboards', 'swim com', 'swim tracking', 'leaderboards', 'leaderboards tried', 'apps swim', 'accurate swim', 'love swim', 'tracking algorithms', 'apps']"
223,It is accurate with yardage and stroke recognition. I like the drill and pace function. My biggest issue is the poor data transfer back to the iPhone app. Sometimes it works and other times it will not transfer back to the phone. I have tried most swim tracker apps and like the swim.com watch interface.  This app is the only one that has insistent issues with data transfers. When this is fixed I’ll start using it again.,3,Hit and miss,"['stroke recognition', 'accurate with yardage', 'yardage and stroke', 'transfer back', 'data transfer back', 'recognition', 'accurate', 'yardage', 'stroke', 'back']","['swim tracker', 'accurate yardage', 'yardage stroke', 'tracker apps', 'tracker', 'swim com', 'stroke recognition', 'tried swim', 'watch interface', 'pace function']"
224,"I love this app because the swim.com leaderboard has inspired me to swim an incredible distance, over 4000 km in two years. I have moved up from 271 to number 2 on the worldwide total distance leaderboard. 

I love this app because I can look at workout statistics after each workout that is uploaded to swim.com. 

I hate this app because it randomly refuses to upload  my workouts from my Apple Watch to swim.com app on the phone. Surprisingly, it will upload those workouts to the apple activity app for total distance only. But then I get no credit for the leaderboard on Swim.com. By my I have lost up to 100 km of leaderboard distance credit this way. 

I hate this app because the feature of leaderboard filter over specific time periods eg distance last week, last month, last 2 months, etc. has never worked. 

I hate this app because I have contacted swim.com multiple times about these issues. While the written responses are very friendly, nothing is fixed. 

There is so much promise to this app if it would just be tweaked to work better.",3,Love/Hate,"['app', 'swim an incredible', 'swim.com', 'hate this app', 'distance', 'love this app', 'leaderboard', 'incredible distance', 'hate', 'Apple Watch']","['app swim', 'leaderboard swim', 'hate app', 'app feature', 'app', 'distance leaderboard', 'com app', 'com leaderboard', 'activity app', 'swim com']"
225,"This app worked great for me for about a month. I love the drill function as I do a fair amount of kicking and one armed fly drills. And the planned workout integration is nice for more advanced swimmers. My only suggestion would be to allow more data integration into the activity app so you can see sets there (like you can if you use the Apple Watch Workout app). But just a suggestion as the Swim.com app does allow this. 

Then the swim.col app stopped syncing with the health app. My privacy settings are set to allow the swim.com app to write and read the motion and fitness data. My sources are all setup in the health app. Nothing syncs. Started suddenly and for no apparent reason (no iOS or app updates happened between when it was working and now). I have tried uninstalling and reinstalling all sorts of apps. Restarting the phone and watch. Hard restarting the phone. Even restoring my iPhone. No dice. The biggest problem for me is that I no longer see a workout logged in activity app. I get the exercise credits because my heart rate was up, but no workout is logged. 

I have contacted the app developers several times. No response. I will have to stop using this app and start using the workout app. And manually logging kicking yards. I’d really much prefer to not do this, but oh well. Perhaps it’ll start working at some point. Tomorrow I am going to try running both apps and see what happens.",2,Great until it stops syncing with the health app,"['app', 'app worked great', 'worked great', 'workout', 'Swim.com app', 'Apple Watch Workout', 'app worked', 'Workout app', 'Apple Watch', 'Swim.com']","['workout app', 'workout integration', 'stopped syncing', 'syncing health', 'health app', 'app syncs', 'app stopped', 'activity app', 'app exercise', 'watch workout']"
226,I have used this app with my old Apple Watch Series 2 and tried again with the Series 4. It continues to overestimate my laps. The native Apple Watch swimming app and MySwimPro are and have been both spot-on when it comes to counting my laps and distance. Not sure what the issue is with the Swim.com app and it’s a shame. I really wanted to use this app for my pool swimming.,2,Tracking still way off for me,"['Apple Watch Series', 'Watch Series', 'Apple Watch', 'Series', 'native Apple Watch', 'Apple Watch swimming', 'Watch swimming app', 'Apple', 'Watch', 'app']","['swimming app', 'overestimate laps', 'issue swim', 'laps distance', 'counting laps', 'apple watch', 'watch swimming', 'swim com', 'laps', 'app myswimpro']"
227,I want to use this app. I love swim.com and use it to track workouts. I have to export and upload from the default Apple application. The app only properly detects crawl and will not count breaststroke and leaves big gaps in the workouts.,2,Inaccurate stroke accuracy,"['default Apple application', 'Apple application', 'workouts', 'track workouts', 'default Apple', 'app', 'love swim.com', 'Apple', 'export and upload', 'love']","['apple application', 'use app', 'app', 'app properly', 'swim com', 'app love', 'workouts export', 'application app', 'application', 'count breaststroke']"
228,"***Update - 02-10-2017
More updates have been made and there have been a couple of improvements that I would like to mention. I have also increased the rating from 2 stars to 3. 
The first update was the addition of the countdown timer. This allows me to set a time to do repeated sets on. Ideally I would be able to input an entire workout and it would guide me with what the next set is to be and when to start and how long to take, but this is still very helpful. One improvement would be if it was able to give a 5 second haptic countdown before haptically buzzing on the set off time. But that is nitpicking. 
Secondly, they have added the ability to chose workouts on the app. I like where this is going, but haven't had success in tailoring a workout to exactly what I am looking for on my pace. And if it cannot be uploaded to the watch to be my guide then there is no point anyways. 
Third, the ability to edit the results of a workout on the phone app is great. 
The app now seems better able to determine what strokes I am doing. 
One problem that still remains, and it is a big one, is the accuracy to determine starting and stopping. It is still way off, and this makes knowing your real pace impossible, and even trips some segments to stop while you are actually just in your streamline kick after a turn.
But all in all, it seems to be improving. 

***Update - 12-19-2016
After a few updates there has still been no progress made in improving the accuracy. Consistently now it improperly guesses the stroke type of my first warmup lap and short changes me by 25 yards. And the 5-10 second lag to start and stop hasn't improved either.

While this app may be the best swimming app out there, I am overall regretting getting an Apple Watch series 2 to use for swimming. 

***Original review:
When I started to research smart watches to pair with my iPhone one of the main features that I was looking for was a good swimming app. I wanted the ability to program it with a swimming workout and have it track my distance and pace and countdown when to start the next interval. For some reason, I thought this app would do this, and so I bought an Apple Watch. Unfortunately, this app does not do this.

So what does this app do? When you are about to get in the pool you pull up the app on your watch and you select start workout. It then records when you are swimming and when you are resting. At the end of the workout you select end workout.

Once you are done you can go to the app on your phone or you can log into your account on a computer. From there you can see all of your intervals broken down by individual lengths of the pool with the time, your pace/100, stroke count and some other metrics. It even guesses which stroke type you are doing. 

So even without having the app be able to guide a workout, I would probably give it 3.5 stars. I would give it 4 if they would add the time of day to each segment as well as this can be useful later. 

Why then do I give it 2 stars? Because it isn't very good at knowing when you stop and start an interval. It's off by 5-10 seconds at each end. This makes it useless if you are doing sets of short distances. I am sincerely hoping that this is a problem of the app software and not of the Apple Watch hardware. One of the features of their website is even your fastest 50 freestyle. I don't know why they would have this feature if the accuracy is 5 seconds off on a 25 second distance.

Other problems that I have noticed are that sometimes it mistakes which stroke a length is, and sometimes it will register 50 yards as only 25.

So for now it gets 2 stars. It works as an app that almost records how far I swim in a given workout. Beyond that is sketchy at best.",2,Great Concept. Poor Execution.,"['app', 'workout', 'Apple Watch', 'watch', 'Update', 'start', 'swimming', 'Apple', 'swimming app', 'stroke']","['workouts app', 'workout app', 'swimming app', 'workout phone', 'workout select', 'app watch', 'guide workout', 'improved app', 'workout track', 'apple watch']"
229,App.has gone from functional to brick. Says it cannot connect to server.,2,Dead app,"['functional to brick', 'App.has', 'brick', 'connect to server', 'functional', 'server', 'connect']","['app gone', 'connect server', 'server', 'app', 'gone functional', 'says connect', 'brick', 'connect', 'functional brick', 'brick says']"
230,"It's January now and I haven't been able to sync between my Pebble and this app since August, and I've tried all kinds of gyrations to try and get them to sync. Now it is much WORSE. I just updated the Pebble part of the Swim duo and it has completely taken over my watch. I kill the swim app and it comes back before I can get to any other menu item, so I can't even reboot the watch. And this version still asks to be made my Activity app every.single.time.it.runs no matter that I keep saying no. If it was a person, we would call that a Narcissistic Personality Disorder. The ONLY reason I keep using is because the stopwatch digits are big and easy to read while I'm in the pool and not wearing my glasses.",1,Poor experience with Pebble,"['kinds of gyrations', 'sync', 'Narcissistic Personality Disorder', 'August', 'app since August', 'January', 'Pebble', 'Pebble part', 'Personality Disorder', 'swim app']","['pebble app', 'sync pebble', 'updated pebble', 'pebble', 'pebble swim', 'reboot watch', 'activity app', 'swim app', 'sync worse', 'stopwatch']"
