review,rating,title,polarity,subjectivity,sentiment,feature,similarity score
"While the app seems work accurately in the pool, I've had several problems. First, I signed up with an account with my Appl Strava manually. Files aren't recognized. I fine ID through the app. However, the browser version has no option to sign in with Apple ID. I emailed support about that, but I've still received no response after a week. Also, after multiple attempts and consultations with their support blog, I can't get it to export to Strava automatically. Then, when I tried to export FIT files manually, Strava wouldn't recognize the files. I then opened a new account with my email address so I would be able to login through the browser. I then tried to import the workouts from my other account, but Swim.com didn't even recognize its own FIT files created by their own app. It seems like this app isn't being kept up to date, and their support department has gone AWOL.",1,So far not so good,0.2981691919191919,0.4767676767676768,positive,view performace over time,0.9841576
"This is the best lap tracker I’ve found, however, there’s one annoying thing about its integration with the phone’s activity app:  after finishing a morning swim, my watch will say I’m at like 800 calories in the movement ring, but if I view my swim details on my phone’s Swim.com app, the total calories for the swim suddenly drop to about 200 calories.  I’m fairly certain the 800 cal is accurate for a 50 minute hard swim.

A feature that would be great to add is an interval timer, that can be viewed during the interval swim.  It’s nice to view an interval when resting afterwards by swiping left, but it would be really nice to see the interval’s progress when glancing at the watch during a turn.  The total swim time is kind of worthless, imho.

Thanks.",4,Excellent app except for a couple of things,0.1681746031746032,0.6464285714285715,positive,track your swims and achieve your goals,0.99358183
"This is the best lap tracker I’ve found, however, there’s one annoying thing about its integration with the phone’s activity app:  after finishing a morning swim, my watch will say I’m at like 800 calories in the movement ring, but if I view my swim details on my phone’s Swim.com app, the total calories for the swim suddenly drop to about 200 calories.  I’m fairly certain the 800 cal is accurate for a 50 minute hard swim.

A feature that would be great to add is an interval timer, that can be viewed during the interval swim.  It’s nice to view an interval when resting afterwards by swiping left, but it would be really nice to see the interval’s progress when glancing at the watch during a turn.  The total swim time is kind of worthless, imho.

Thanks.",4,Excellent app except for a couple of things,0.1681746031746032,0.6464285714285715,positive,discover and create smart workouts,0.3249816
"This is the best lap tracker I’ve found, however, there’s one annoying thing about its integration with the phone’s activity app:  after finishing a morning swim, my watch will say I’m at like 800 calories in the movement ring, but if I view my swim details on my phone’s Swim.com app, the total calories for the swim suddenly drop to about 200 calories.  I’m fairly certain the 800 cal is accurate for a 50 minute hard swim.

A feature that would be great to add is an interval timer, that can be viewed during the interval swim.  It’s nice to view an interval when resting afterwards by swiping left, but it would be really nice to see the interval’s progress when glancing at the watch during a turn.  The total swim time is kind of worthless, imho.

Thanks.",4,Excellent app except for a couple of things,0.1681746031746032,0.6464285714285715,positive,analyze every part of your swim(distance time pace SWOLF strokes),0.99161434
"This is the best lap tracker I’ve found, however, there’s one annoying thing about its integration with the phone’s activity app:  after finishing a morning swim, my watch will say I’m at like 800 calories in the movement ring, but if I view my swim details on my phone’s Swim.com app, the total calories for the swim suddenly drop to about 200 calories.  I’m fairly certain the 800 cal is accurate for a 50 minute hard swim.

A feature that would be great to add is an interval timer, that can be viewed during the interval swim.  It’s nice to view an interval when resting afterwards by swiping left, but it would be really nice to see the interval’s progress when glancing at the watch during a turn.  The total swim time is kind of worthless, imho.

Thanks.",4,Excellent app except for a couple of things,0.1681746031746032,0.6464285714285715,positive,connect with other swimmers,0.2187784
"This is the best lap tracker I’ve found, however, there’s one annoying thing about its integration with the phone’s activity app:  after finishing a morning swim, my watch will say I’m at like 800 calories in the movement ring, but if I view my swim details on my phone’s Swim.com app, the total calories for the swim suddenly drop to about 200 calories.  I’m fairly certain the 800 cal is accurate for a 50 minute hard swim.

A feature that would be great to add is an interval timer, that can be viewed during the interval swim.  It’s nice to view an interval when resting afterwards by swiping left, but it would be really nice to see the interval’s progress when glancing at the watch during a turn.  The total swim time is kind of worthless, imho.

Thanks.",4,Excellent app except for a couple of things,0.1681746031746032,0.6464285714285715,positive,compete with swimmers,0.24432017
"This is the best lap tracker I’ve found, however, there’s one annoying thing about its integration with the phone’s activity app:  after finishing a morning swim, my watch will say I’m at like 800 calories in the movement ring, but if I view my swim details on my phone’s Swim.com app, the total calories for the swim suddenly drop to about 200 calories.  I’m fairly certain the 800 cal is accurate for a 50 minute hard swim.

A feature that would be great to add is an interval timer, that can be viewed during the interval swim.  It’s nice to view an interval when resting afterwards by swiping left, but it would be really nice to see the interval’s progress when glancing at the watch during a turn.  The total swim time is kind of worthless, imho.

Thanks.",4,Excellent app except for a couple of things,0.1681746031746032,0.6464285714285715,positive,view performace over time,0.9841576
"Since going mobile and making the website non-functional, Swim.com is less and less appealing. It has limited functionality and access to less information. Why not do both, the website is up but removed access to workouts. Easier to compare workouts on website.",1,Limited,-0.0142857142857142,0.1685714285714285,negative,track your swims and achieve your goals,0.13563383
"Since going mobile and making the website non-functional, Swim.com is less and less appealing. It has limited functionality and access to less information. Why not do both, the website is up but removed access to workouts. Easier to compare workouts on website.",1,Limited,-0.0142857142857142,0.1685714285714285,negative,discover and create smart workouts,0.95285165
"Since going mobile and making the website non-functional, Swim.com is less and less appealing. It has limited functionality and access to less information. Why not do both, the website is up but removed access to workouts. Easier to compare workouts on website.",1,Limited,-0.0142857142857142,0.1685714285714285,negative,analyze every part of your swim(distance time pace SWOLF strokes),0.15170187
"Since going mobile and making the website non-functional, Swim.com is less and less appealing. It has limited functionality and access to less information. Why not do both, the website is up but removed access to workouts. Easier to compare workouts on website.",1,Limited,-0.0142857142857142,0.1685714285714285,negative,connect with other swimmers,0.9804881
"Since going mobile and making the website non-functional, Swim.com is less and less appealing. It has limited functionality and access to less information. Why not do both, the website is up but removed access to workouts. Easier to compare workouts on website.",1,Limited,-0.0142857142857142,0.1685714285714285,negative,compete with swimmers,0.9749893
"Since going mobile and making the website non-functional, Swim.com is less and less appealing. It has limited functionality and access to less information. Why not do both, the website is up but removed access to workouts. Easier to compare workouts on website.",1,Limited,-0.0142857142857142,0.1685714285714285,negative,view performace over time,0.19958383
Good. Never opened or used but I rlly love it BEST APP EVER !!,5,Yay SWIM.com,0.7333333333333334,0.5000000000000001,positive,track your swims and achieve your goals,0.18375139
Good. Never opened or used but I rlly love it BEST APP EVER !!,5,Yay SWIM.com,0.7333333333333334,0.5000000000000001,positive,discover and create smart workouts,0.96650577
Good. Never opened or used but I rlly love it BEST APP EVER !!,5,Yay SWIM.com,0.7333333333333334,0.5000000000000001,positive,analyze every part of your swim(distance time pace SWOLF strokes),0.19968668
Good. Never opened or used but I rlly love it BEST APP EVER !!,5,Yay SWIM.com,0.7333333333333334,0.5000000000000001,positive,connect with other swimmers,0.98890233
Good. Never opened or used but I rlly love it BEST APP EVER !!,5,Yay SWIM.com,0.7333333333333334,0.5000000000000001,positive,compete with swimmers,0.9846611
Good. Never opened or used but I rlly love it BEST APP EVER !!,5,Yay SWIM.com,0.7333333333333334,0.5000000000000001,positive,view performace over time,0.24709533
I am getting into swimming and I love the Swim.com Leaderboards. I also tried other apps but the swim tracking was not as accurate as Swim.com’s proprietary tracking algorithms. Love it!!,5,The best swim tracking app!,0.3890625,0.5520833333333334,positive,track your swims and achieve your goals,0.14518315
I am getting into swimming and I love the Swim.com Leaderboards. I also tried other apps but the swim tracking was not as accurate as Swim.com’s proprietary tracking algorithms. Love it!!,5,The best swim tracking app!,0.3890625,0.5520833333333334,positive,discover and create smart workouts,0.95573384
I am getting into swimming and I love the Swim.com Leaderboards. I also tried other apps but the swim tracking was not as accurate as Swim.com’s proprietary tracking algorithms. Love it!!,5,The best swim tracking app!,0.3890625,0.5520833333333334,positive,analyze every part of your swim(distance time pace SWOLF strokes),0.16122794
I am getting into swimming and I love the Swim.com Leaderboards. I also tried other apps but the swim tracking was not as accurate as Swim.com’s proprietary tracking algorithms. Love it!!,5,The best swim tracking app!,0.3890625,0.5520833333333334,positive,connect with other swimmers,0.98233837
I am getting into swimming and I love the Swim.com Leaderboards. I also tried other apps but the swim tracking was not as accurate as Swim.com’s proprietary tracking algorithms. Love it!!,5,The best swim tracking app!,0.3890625,0.5520833333333334,positive,compete with swimmers,0.9770875
I am getting into swimming and I love the Swim.com Leaderboards. I also tried other apps but the swim tracking was not as accurate as Swim.com’s proprietary tracking algorithms. Love it!!,5,The best swim tracking app!,0.3890625,0.5520833333333334,positive,view performace over time,0.20902525
It is accurate with yardage and stroke recognition. I like the drill and pace function. My biggest issue is the poor data transfer back to the iPhone app. Sometimes it works and other times it will not transfer back to the phone. I have tried most swim tracker apps and like the swim.com watch interface.  This app is the only one that has insistent issues with data transfers. When this is fixed I’ll start using it again.,3,Hit and miss,0.059375,0.4135416666666667,positive,track your swims and achieve your goals,0.43533364
It is accurate with yardage and stroke recognition. I like the drill and pace function. My biggest issue is the poor data transfer back to the iPhone app. Sometimes it works and other times it will not transfer back to the phone. I have tried most swim tracker apps and like the swim.com watch interface.  This app is the only one that has insistent issues with data transfers. When this is fixed I’ll start using it again.,3,Hit and miss,0.059375,0.4135416666666667,positive,discover and create smart workouts,0.99998164
It is accurate with yardage and stroke recognition. I like the drill and pace function. My biggest issue is the poor data transfer back to the iPhone app. Sometimes it works and other times it will not transfer back to the phone. I have tried most swim tracker apps and like the swim.com watch interface.  This app is the only one that has insistent issues with data transfers. When this is fixed I’ll start using it again.,3,Hit and miss,0.059375,0.4135416666666667,positive,analyze every part of your swim(distance time pace SWOLF strokes),0.44989297
It is accurate with yardage and stroke recognition. I like the drill and pace function. My biggest issue is the poor data transfer back to the iPhone app. Sometimes it works and other times it will not transfer back to the phone. I have tried most swim tracker apps and like the swim.com watch interface.  This app is the only one that has insistent issues with data transfers. When this is fixed I’ll start using it again.,3,Hit and miss,0.059375,0.4135416666666667,positive,connect with other swimmers,0.9932229
It is accurate with yardage and stroke recognition. I like the drill and pace function. My biggest issue is the poor data transfer back to the iPhone app. Sometimes it works and other times it will not transfer back to the phone. I have tried most swim tracker apps and like the swim.com watch interface.  This app is the only one that has insistent issues with data transfers. When this is fixed I’ll start using it again.,3,Hit and miss,0.059375,0.4135416666666667,positive,compete with swimmers,0.99593186
It is accurate with yardage and stroke recognition. I like the drill and pace function. My biggest issue is the poor data transfer back to the iPhone app. Sometimes it works and other times it will not transfer back to the phone. I have tried most swim tracker apps and like the swim.com watch interface.  This app is the only one that has insistent issues with data transfers. When this is fixed I’ll start using it again.,3,Hit and miss,0.059375,0.4135416666666667,positive,view performace over time,0.49278623
"I love this app because the swim.com leaderboard has inspired me to swim an incredible distance, over 4000 km in two years. I have moved up from 271 to number 2 on the worldwide total distance leaderboard. 

I love this app because I can look at workout statistics after each workout that is uploaded to swim.com. 

I hate this app because it randomly refuses to upload  my workouts from my Apple Watch to swim.com app on the phone. Surprisingly, it will upload those workouts to the apple activity app for total distance only. But then I get no credit for the leaderboard on Swim.com. By my I have lost up to 100 km of leaderboard distance credit this way. 

I hate this app because the feature of leaderboard filter over specific time periods eg distance last week, last month, last 2 months, etc. has never worked. 

I hate this app because I have contacted swim.com multiple times about these issues. While the written responses are very friendly, nothing is fixed. 

There is so much promise to this app if it would just be tweaked to work better.",3,Love/Hate,0.0493749999999999,0.5087499999999999,positive,track your swims and achieve your goals,0.99358183
"I love this app because the swim.com leaderboard has inspired me to swim an incredible distance, over 4000 km in two years. I have moved up from 271 to number 2 on the worldwide total distance leaderboard. 

I love this app because I can look at workout statistics after each workout that is uploaded to swim.com. 

I hate this app because it randomly refuses to upload  my workouts from my Apple Watch to swim.com app on the phone. Surprisingly, it will upload those workouts to the apple activity app for total distance only. But then I get no credit for the leaderboard on Swim.com. By my I have lost up to 100 km of leaderboard distance credit this way. 

I hate this app because the feature of leaderboard filter over specific time periods eg distance last week, last month, last 2 months, etc. has never worked. 

I hate this app because I have contacted swim.com multiple times about these issues. While the written responses are very friendly, nothing is fixed. 

There is so much promise to this app if it would just be tweaked to work better.",3,Love/Hate,0.0493749999999999,0.5087499999999999,positive,discover and create smart workouts,0.3249816
"I love this app because the swim.com leaderboard has inspired me to swim an incredible distance, over 4000 km in two years. I have moved up from 271 to number 2 on the worldwide total distance leaderboard. 

I love this app because I can look at workout statistics after each workout that is uploaded to swim.com. 

I hate this app because it randomly refuses to upload  my workouts from my Apple Watch to swim.com app on the phone. Surprisingly, it will upload those workouts to the apple activity app for total distance only. But then I get no credit for the leaderboard on Swim.com. By my I have lost up to 100 km of leaderboard distance credit this way. 

I hate this app because the feature of leaderboard filter over specific time periods eg distance last week, last month, last 2 months, etc. has never worked. 

I hate this app because I have contacted swim.com multiple times about these issues. While the written responses are very friendly, nothing is fixed. 

There is so much promise to this app if it would just be tweaked to work better.",3,Love/Hate,0.0493749999999999,0.5087499999999999,positive,analyze every part of your swim(distance time pace SWOLF strokes),0.99161434
"I love this app because the swim.com leaderboard has inspired me to swim an incredible distance, over 4000 km in two years. I have moved up from 271 to number 2 on the worldwide total distance leaderboard. 

I love this app because I can look at workout statistics after each workout that is uploaded to swim.com. 

I hate this app because it randomly refuses to upload  my workouts from my Apple Watch to swim.com app on the phone. Surprisingly, it will upload those workouts to the apple activity app for total distance only. But then I get no credit for the leaderboard on Swim.com. By my I have lost up to 100 km of leaderboard distance credit this way. 

I hate this app because the feature of leaderboard filter over specific time periods eg distance last week, last month, last 2 months, etc. has never worked. 

I hate this app because I have contacted swim.com multiple times about these issues. While the written responses are very friendly, nothing is fixed. 

There is so much promise to this app if it would just be tweaked to work better.",3,Love/Hate,0.0493749999999999,0.5087499999999999,positive,connect with other swimmers,0.2187784
"I love this app because the swim.com leaderboard has inspired me to swim an incredible distance, over 4000 km in two years. I have moved up from 271 to number 2 on the worldwide total distance leaderboard. 

I love this app because I can look at workout statistics after each workout that is uploaded to swim.com. 

I hate this app because it randomly refuses to upload  my workouts from my Apple Watch to swim.com app on the phone. Surprisingly, it will upload those workouts to the apple activity app for total distance only. But then I get no credit for the leaderboard on Swim.com. By my I have lost up to 100 km of leaderboard distance credit this way. 

I hate this app because the feature of leaderboard filter over specific time periods eg distance last week, last month, last 2 months, etc. has never worked. 

I hate this app because I have contacted swim.com multiple times about these issues. While the written responses are very friendly, nothing is fixed. 

There is so much promise to this app if it would just be tweaked to work better.",3,Love/Hate,0.0493749999999999,0.5087499999999999,positive,compete with swimmers,0.24432017
"I love this app because the swim.com leaderboard has inspired me to swim an incredible distance, over 4000 km in two years. I have moved up from 271 to number 2 on the worldwide total distance leaderboard. 

I love this app because I can look at workout statistics after each workout that is uploaded to swim.com. 

I hate this app because it randomly refuses to upload  my workouts from my Apple Watch to swim.com app on the phone. Surprisingly, it will upload those workouts to the apple activity app for total distance only. But then I get no credit for the leaderboard on Swim.com. By my I have lost up to 100 km of leaderboard distance credit this way. 

I hate this app because the feature of leaderboard filter over specific time periods eg distance last week, last month, last 2 months, etc. has never worked. 

I hate this app because I have contacted swim.com multiple times about these issues. While the written responses are very friendly, nothing is fixed. 

There is so much promise to this app if it would just be tweaked to work better.",3,Love/Hate,0.0493749999999999,0.5087499999999999,positive,view performace over time,0.9841576
"This app worked great for me for about a month. I love the drill function as I do a fair amount of kicking and one armed fly drills. And the planned workout integration is nice for more advanced swimmers. My only suggestion would be to allow more data integration into the activity app so you can see sets there (like you can if you use the Apple Watch Workout app). But just a suggestion as the Swim.com app does allow this. 

Then the swim.col app stopped syncing with the health app. My privacy settings are set to allow the swim.com app to write and read the motion and fitness data. My sources are all setup in the health app. Nothing syncs. Started suddenly and for no apparent reason (no iOS or app updates happened between when it was working and now). I have tried uninstalling and reinstalling all sorts of apps. Restarting the phone and watch. Hard restarting the phone. Even restoring my iPhone. No dice. The biggest problem for me is that I no longer see a workout logged in activity app. I get the exercise credits because my heart rate was up, but no workout is logged. 

I have contacted the app developers several times. No response. I will have to stop using this app and start using the workout app. And manually logging kicking yards. I’d really much prefer to not do this, but oh well. Perhaps it’ll start working at some point. Tomorrow I am going to try running both apps and see what happens.",2,Great until it stops syncing with the health app,0.3345238095238095,0.5958333333333332,positive,track your swims and achieve your goals,0.99358183
"This app worked great for me for about a month. I love the drill function as I do a fair amount of kicking and one armed fly drills. And the planned workout integration is nice for more advanced swimmers. My only suggestion would be to allow more data integration into the activity app so you can see sets there (like you can if you use the Apple Watch Workout app). But just a suggestion as the Swim.com app does allow this. 

Then the swim.col app stopped syncing with the health app. My privacy settings are set to allow the swim.com app to write and read the motion and fitness data. My sources are all setup in the health app. Nothing syncs. Started suddenly and for no apparent reason (no iOS or app updates happened between when it was working and now). I have tried uninstalling and reinstalling all sorts of apps. Restarting the phone and watch. Hard restarting the phone. Even restoring my iPhone. No dice. The biggest problem for me is that I no longer see a workout logged in activity app. I get the exercise credits because my heart rate was up, but no workout is logged. 

I have contacted the app developers several times. No response. I will have to stop using this app and start using the workout app. And manually logging kicking yards. I’d really much prefer to not do this, but oh well. Perhaps it’ll start working at some point. Tomorrow I am going to try running both apps and see what happens.",2,Great until it stops syncing with the health app,0.3345238095238095,0.5958333333333332,positive,discover and create smart workouts,0.3249816
"This app worked great for me for about a month. I love the drill function as I do a fair amount of kicking and one armed fly drills. And the planned workout integration is nice for more advanced swimmers. My only suggestion would be to allow more data integration into the activity app so you can see sets there (like you can if you use the Apple Watch Workout app). But just a suggestion as the Swim.com app does allow this. 

Then the swim.col app stopped syncing with the health app. My privacy settings are set to allow the swim.com app to write and read the motion and fitness data. My sources are all setup in the health app. Nothing syncs. Started suddenly and for no apparent reason (no iOS or app updates happened between when it was working and now). I have tried uninstalling and reinstalling all sorts of apps. Restarting the phone and watch. Hard restarting the phone. Even restoring my iPhone. No dice. The biggest problem for me is that I no longer see a workout logged in activity app. I get the exercise credits because my heart rate was up, but no workout is logged. 

I have contacted the app developers several times. No response. I will have to stop using this app and start using the workout app. And manually logging kicking yards. I’d really much prefer to not do this, but oh well. Perhaps it’ll start working at some point. Tomorrow I am going to try running both apps and see what happens.",2,Great until it stops syncing with the health app,0.3345238095238095,0.5958333333333332,positive,analyze every part of your swim(distance time pace SWOLF strokes),0.99161434
"This app worked great for me for about a month. I love the drill function as I do a fair amount of kicking and one armed fly drills. And the planned workout integration is nice for more advanced swimmers. My only suggestion would be to allow more data integration into the activity app so you can see sets there (like you can if you use the Apple Watch Workout app). But just a suggestion as the Swim.com app does allow this. 

Then the swim.col app stopped syncing with the health app. My privacy settings are set to allow the swim.com app to write and read the motion and fitness data. My sources are all setup in the health app. Nothing syncs. Started suddenly and for no apparent reason (no iOS or app updates happened between when it was working and now). I have tried uninstalling and reinstalling all sorts of apps. Restarting the phone and watch. Hard restarting the phone. Even restoring my iPhone. No dice. The biggest problem for me is that I no longer see a workout logged in activity app. I get the exercise credits because my heart rate was up, but no workout is logged. 

I have contacted the app developers several times. No response. I will have to stop using this app and start using the workout app. And manually logging kicking yards. I’d really much prefer to not do this, but oh well. Perhaps it’ll start working at some point. Tomorrow I am going to try running both apps and see what happens.",2,Great until it stops syncing with the health app,0.3345238095238095,0.5958333333333332,positive,connect with other swimmers,0.2187784
"This app worked great for me for about a month. I love the drill function as I do a fair amount of kicking and one armed fly drills. And the planned workout integration is nice for more advanced swimmers. My only suggestion would be to allow more data integration into the activity app so you can see sets there (like you can if you use the Apple Watch Workout app). But just a suggestion as the Swim.com app does allow this. 

Then the swim.col app stopped syncing with the health app. My privacy settings are set to allow the swim.com app to write and read the motion and fitness data. My sources are all setup in the health app. Nothing syncs. Started suddenly and for no apparent reason (no iOS or app updates happened between when it was working and now). I have tried uninstalling and reinstalling all sorts of apps. Restarting the phone and watch. Hard restarting the phone. Even restoring my iPhone. No dice. The biggest problem for me is that I no longer see a workout logged in activity app. I get the exercise credits because my heart rate was up, but no workout is logged. 

I have contacted the app developers several times. No response. I will have to stop using this app and start using the workout app. And manually logging kicking yards. I’d really much prefer to not do this, but oh well. Perhaps it’ll start working at some point. Tomorrow I am going to try running both apps and see what happens.",2,Great until it stops syncing with the health app,0.3345238095238095,0.5958333333333332,positive,compete with swimmers,0.24432017
"This app worked great for me for about a month. I love the drill function as I do a fair amount of kicking and one armed fly drills. And the planned workout integration is nice for more advanced swimmers. My only suggestion would be to allow more data integration into the activity app so you can see sets there (like you can if you use the Apple Watch Workout app). But just a suggestion as the Swim.com app does allow this. 

Then the swim.col app stopped syncing with the health app. My privacy settings are set to allow the swim.com app to write and read the motion and fitness data. My sources are all setup in the health app. Nothing syncs. Started suddenly and for no apparent reason (no iOS or app updates happened between when it was working and now). I have tried uninstalling and reinstalling all sorts of apps. Restarting the phone and watch. Hard restarting the phone. Even restoring my iPhone. No dice. The biggest problem for me is that I no longer see a workout logged in activity app. I get the exercise credits because my heart rate was up, but no workout is logged. 

I have contacted the app developers several times. No response. I will have to stop using this app and start using the workout app. And manually logging kicking yards. I’d really much prefer to not do this, but oh well. Perhaps it’ll start working at some point. Tomorrow I am going to try running both apps and see what happens.",2,Great until it stops syncing with the health app,0.3345238095238095,0.5958333333333332,positive,view performace over time,0.9841576
I have used this app with my old Apple Watch Series 2 and tried again with the Series 4. It continues to overestimate my laps. The native Apple Watch swimming app and MySwimPro are and have been both spot-on when it comes to counting my laps and distance. Not sure what the issue is with the Swim.com app and it’s a shame. I really wanted to use this app for my pool swimming.,2,Tracking still way off for me,0.0166666666666666,0.4296296296296296,positive,track your swims and achieve your goals,0.12655444
I have used this app with my old Apple Watch Series 2 and tried again with the Series 4. It continues to overestimate my laps. The native Apple Watch swimming app and MySwimPro are and have been both spot-on when it comes to counting my laps and distance. Not sure what the issue is with the Swim.com app and it’s a shame. I really wanted to use this app for my pool swimming.,2,Tracking still way off for me,0.0166666666666666,0.4296296296296296,positive,discover and create smart workouts,0.95003265
I have used this app with my old Apple Watch Series 2 and tried again with the Series 4. It continues to overestimate my laps. The native Apple Watch swimming app and MySwimPro are and have been both spot-on when it comes to counting my laps and distance. Not sure what the issue is with the Swim.com app and it’s a shame. I really wanted to use this app for my pool swimming.,2,Tracking still way off for me,0.0166666666666666,0.4296296296296296,positive,analyze every part of your swim(distance time pace SWOLF strokes),0.14264317
I have used this app with my old Apple Watch Series 2 and tried again with the Series 4. It continues to overestimate my laps. The native Apple Watch swimming app and MySwimPro are and have been both spot-on when it comes to counting my laps and distance. Not sure what the issue is with the Swim.com app and it’s a shame. I really wanted to use this app for my pool swimming.,2,Tracking still way off for me,0.0166666666666666,0.4296296296296296,positive,connect with other swimmers,0.9786466
I have used this app with my old Apple Watch Series 2 and tried again with the Series 4. It continues to overestimate my laps. The native Apple Watch swimming app and MySwimPro are and have been both spot-on when it comes to counting my laps and distance. Not sure what the issue is with the Swim.com app and it’s a shame. I really wanted to use this app for my pool swimming.,2,Tracking still way off for me,0.0166666666666666,0.4296296296296296,positive,compete with swimmers,0.97291297
I have used this app with my old Apple Watch Series 2 and tried again with the Series 4. It continues to overestimate my laps. The native Apple Watch swimming app and MySwimPro are and have been both spot-on when it comes to counting my laps and distance. Not sure what the issue is with the Swim.com app and it’s a shame. I really wanted to use this app for my pool swimming.,2,Tracking still way off for me,0.0166666666666666,0.4296296296296296,positive,view performace over time,0.19060138
I want to use this app. I love swim.com and use it to track workouts. I have to export and upload from the default Apple application. The app only properly detects crawl and will not count breaststroke and leaves big gaps in the workouts.,2,Inaccurate stroke accuracy,0.125,0.45,positive,track your swims and achieve your goals,0.99568677
I want to use this app. I love swim.com and use it to track workouts. I have to export and upload from the default Apple application. The app only properly detects crawl and will not count breaststroke and leaves big gaps in the workouts.,2,Inaccurate stroke accuracy,0.125,0.45,positive,discover and create smart workouts,0.3442488
I want to use this app. I love swim.com and use it to track workouts. I have to export and upload from the default Apple application. The app only properly detects crawl and will not count breaststroke and leaves big gaps in the workouts.,2,Inaccurate stroke accuracy,0.125,0.45,positive,analyze every part of your swim(distance time pace SWOLF strokes),0.9940492
I want to use this app. I love swim.com and use it to track workouts. I have to export and upload from the default Apple application. The app only properly detects crawl and will not count breaststroke and leaves big gaps in the workouts.,2,Inaccurate stroke accuracy,0.125,0.45,positive,connect with other swimmers,0.23868224
I want to use this app. I love swim.com and use it to track workouts. I have to export and upload from the default Apple application. The app only properly detects crawl and will not count breaststroke and leaves big gaps in the workouts.,2,Inaccurate stroke accuracy,0.125,0.45,positive,compete with swimmers,0.26409438
I want to use this app. I love swim.com and use it to track workouts. I have to export and upload from the default Apple application. The app only properly detects crawl and will not count breaststroke and leaves big gaps in the workouts.,2,Inaccurate stroke accuracy,0.125,0.45,positive,view performace over time,0.9875767
"***Update - 02-10-2017
More updates have been made and there have been a couple of improvements that I would like to mention. I have also increased the rating from 2 stars to 3. 
The first update was the addition of the countdown timer. This allows me to set a time to do repeated sets on. Ideally I would be able to input an entire workout and it would guide me with what the next set is to be and when to start and how long to take, but this is still very helpful. One improvement would be if it was able to give a 5 second haptic countdown before haptically buzzing on the set off time. But that is nitpicking. 
Secondly, they have added the ability to chose workouts on the app. I like where this is going, but haven't had success in tailoring a workout to exactly what I am looking for on my pace. And if it cannot be uploaded to the watch to be my guide then there is no point anyways. 
Third, the ability to edit the results of a workout on the phone app is great. 
The app now seems better able to determine what strokes I am doing. 
One problem that still remains, and it is a big one, is the accuracy to determine starting and stopping. It is still way off, and this makes knowing your real pace impossible, and even trips some segments to stop while you are actually just in your streamline kick after a turn.
But all in all, it seems to be improving. 

***Update - 12-19-2016
After a few updates there has still been no progress made in improving the accuracy. Consistently now it improperly guesses the stroke type of my first warmup lap and short changes me by 25 yards. And the 5-10 second lag to start and stop hasn't improved either.

While this app may be the best swimming app out there, I am overall regretting getting an Apple Watch series 2 to use for swimming. 

***Original review:
When I started to research smart watches to pair with my iPhone one of the main features that I was looking for was a good swimming app. I wanted the ability to program it with a swimming workout and have it track my distance and pace and countdown when to start the next interval. For some reason, I thought this app would do this, and so I bought an Apple Watch. Unfortunately, this app does not do this.

So what does this app do? When you are about to get in the pool you pull up the app on your watch and you select start workout. It then records when you are swimming and when you are resting. At the end of the workout you select end workout.

Once you are done you can go to the app on your phone or you can log into your account on a computer. From there you can see all of your intervals broken down by individual lengths of the pool with the time, your pace/100, stroke count and some other metrics. It even guesses which stroke type you are doing. 

So even without having the app be able to guide a workout, I would probably give it 3.5 stars. I would give it 4 if they would add the time of day to each segment as well as this can be useful later. 

Why then do I give it 2 stars? Because it isn't very good at knowing when you stop and start an interval. It's off by 5-10 seconds at each end. This makes it useless if you are doing sets of short distances. I am sincerely hoping that this is a problem of the app software and not of the Apple Watch hardware. One of the features of their website is even your fastest 50 freestyle. I don't know why they would have this feature if the accuracy is 5 seconds off on a 25 second distance.

Other problems that I have noticed are that sometimes it mistakes which stroke a length is, and sometimes it will register 50 yards as only 25.

So for now it gets 2 stars. It works as an app that almost records how far I swim in a given workout. Beyond that is sketchy at best.",2,Great Concept. Poor Execution.,0.1753672580143168,0.3781714908185496,positive,track your swims and achieve your goals,0.113115504
