,feature,review,similarity score
599,connect with the community,Works perfectly and has all the apropiate data with pretty cool visualizations.,0.24908751
600,connect with the community,"Essential for data nerds!! Easy to use and the workouts make my ""swimming"" make sense",0.62413144
601,connect with the community,Accurate on lengths and time. Interesting to see the breakdowns as well,0.29369584
602,connect with the community,Amazing experience between the goggle and the app. Very highly recommended!,0.99066925
603,connect with the community,Great app sync does take a couple of tries before it takes though.,0.6201171
604,connect with the community,"Fantastic training aid ... coach, mentor, educator, judge, jury & hangman!! Fantastic tool to have in the toolbox.",0.22830656
605,connect with the community,"I gave 5 star just to keep the team motivated for the start, and I am just testing the app without the googles yet. I wanna switch from my Polar watch to this google, but where is the HeartRate zone/graph section...? I wanna buy this with HR only.",0.98394275
606,connect with the community,Great. Like to monitor rest time between repetitions.,0.9565013
607,connect with the community,It's a great swim tool and great for doing solo workouts.,0.2579891
608,connect with the community,"Love love love. I refuse to swim without my Form Swim Goggles. Workouts and stats, oh my!",0.989318
609,connect with the community,Great...had an issue connecting Garmin opened a ticket got it fixed in no time!,0.27431935
610,connect with the community,It would be great to personalize the length of the pool in the next update because my condo pool is less than 25 metres.,0.98878825
611,connect with the community,"Clear vision, easy to follow cues, great training plans",0.9943484
612,connect with the community,Great Sports Tech. Waiting for the Open Water capability.,0.99174017
613,connect with the community,"Excellent goggles, what a great device. I would highly recommend.",0.9970882
614,connect with the community,unable to update the new googles first but it works after many trials and it is very good,0.24155891
615,connect with the community,"What a great product, changed my swimming completely!",0.9954813
616,connect with the community,"Works really well with the form goggles, which are great",0.27482972
617,connect with the community,"Amazing Google !! Definitely a must have for swimming lovers for training, weightloss you name it !",0.9885263
618,connect with the community,It helps identify my weaknesses and strengths in order to make intelligent decisions about my training,0.9875368
619,connect with the community,Great app with lots of workouts to choose from,0.2661488
620,connect with the community,Amazing swim now that I have these goggles. I just recieved about a week ago been in pool everyday. Looking forward to tomorrow swim.,0.98588425
621,connect with the community,Great app as stand alone or in addition to Garmin Connect,0.9925128
622,connect with the community,This is best device ever...information is power...all right here...I am very pleased,0.9903135
623,connect with the community,Excellent representation of swim sets,0.9996683
624,connect with the community,Excellent and fabulous app support,0.2962174
625,connect with the community,I only wish for Galaxy watch support.,0.99438715
626,connect with the community,Nice statistics and information,0.99778897
627,connect with the community,I look forward to being able to create custom workouts.,0.9922769
628,connect with the community,Works as it should everyday. It's excellent 👌,0.26445812
629,connect with the community,By far the best fitness app ever.,0.9950308
630,connect with the community,It's a great device and a quality app,0.27054122
631,connect with the community,I love it!! The googles and app are a game changer!!,0.26366374
632,connect with the community,These goggles are a game changer. I love 💘 them.,0.993744
633,connect with the community,The googles are great for indoor swimming.,0.9563857
634,connect with the community,Great product. Great app,0.31726545
635,connect with the community,Excellent improve my swimming,0.99893904
636,connect with the community,Easy to use. Accurate.,0.9992765
637,connect with the community,Best swimming app. Hands down.,0.99688244
638,connect with the community,A must have tool for swimmers everywhere.,0.28197488
639,connect with the community,Awesome! Love this new toy.,0.30169484
640,connect with the community,Great support great product,0.31041887
641,connect with the community,best goggles and app ever,0.99990565
642,connect with the community,If Apple ever made swimming goggles would be like this.,0.99230546
643,connect with the community,Game. Changer. A coach in your eye.,0.9947645
644,connect with the community,Best ever I really enjoy it,0.9953128
645,connect with the community,"Love my goggles, now swimming is fun",0.9984044
646,connect with the community,This app has changed my swim.,0.94812906
647,connect with the community,It's absolutely amazing,0.8530164
648,connect with the community,Great for talking to LS,0.99946237
649,connect with the community,Would you like to give me a free pair of goggles? ;););),0.24503611
650,connect with the community,Expensive but worth it.,0.9974656
651,connect with the community,It's a great app,0.3249854
652,connect with the community,Awesome swimming partner,0.9999998
653,connect with the community,Love the goggles,0.56835634
654,connect with the community,Great,0.5566342
655,connect with the community,Love it!,0.41110915
656,connect with the community,Excellent,0.54259163
657,connect with the community,Awesome,0.93584794
658,connect with the community,Excellent,0.5426459
659,connect with the community,Awesome technology,0.9988985
660,connect with the community,Awesome possum 🏊 👓,0.9978001
661,connect with the community,Amazing,0.99163204
662,connect with the community,Fitness swimmer,0.7133678
663,connect with the community,Saya mimpi Mengintai tirai kamar Amira Kota Kinabalu Pantai Jerudong Specialist Centre,0.23385867
664,customize your goggles(split times/stroke count/pace per 100),"I like sport gadgets, but usually 9 out of 10 times my enthusiasm ends in great disappointment. However, the Form swim goggles have by far exceeded my expectations - they simply work. All the features advertised work better than expected and the app is a solid companion of the goggles. If you want to focus on your swim and forget counting laps or looking up for your time, the Form swim goggles are the best solution. They are also for me personally one of the best fitting goggles I’ve ever used, but that might be different for others people. I am really grateful for the team having developed these goggles. I wish more people knew about them. They are now also sold in Europe, but I was able to order them from the US.
P. S. : last week I tried out the new open water feature after a firmware update. I connected my Form goggle with my Apple Watch series 4 and went for a first swim. Once again, it all worked as announced. Just as a suggestion, I really wish that the developers could use Apple Watch’s inbuilt compass to show the direction of my swim on the display too. It’s my only future feature request!",0.45871416
665,customize your goggles(split times/stroke count/pace per 100),"My biggest question was if I was going to be able to read the data without my glasses and can tell you No problem as the data is easy to read and very clear in my vision. 

I have recently started running Triathlon events and was struggling with the swimming portion. I have been looking into Form goggles for a while and decided to purchase them as I do all my swimming in open water. My first impression is they were very easy to set up and connect to my Garmin 745 watch. After several swims I can already see they are helping me swim farther by knowing the distance I have covered as well as time length and pace of my swim. I set a goal of distance and/or time I want to swim and now I know when I have completed my goal. 

Another benefit to me is the fact that in open water lake swimming I can’t see the bottom so it was like swimming in the dark whenever face was in the water and now I focus on the data which is very easy to read.",0.45871416
666,customize your goggles(split times/stroke count/pace per 100),"This has been a game changer in how I swim. First, the app is great and is the required companion for the Form goggles. The goggles are amazing and after almost half a year of reliable swim tracking in the mornings and at night, I love these goggles and the app. They are fast, reliable, the screen is clear underwater and gets out of the way. Most importantly it lets me enjoy my swims without counting in my head and lets me have the data to know how I am performing and set timing goals to improve. I don’t know how it knows my stroke type, but again these goggles and the app are magic and I highly recommend them both!",0.45871416
667,customize your goggles(split times/stroke count/pace per 100),"This and bone conduction headphones have me swimming 2-3 times a week. The workout planner is awesome - it keeps it interesting. 

My feature request to the developer - please allow setting a critical swim pace, and allowing the workout builder to set intensity based on that, so that in the pre set instructions it can give a time per lap to shoot for. Or even allowing custom notes where I could enter that. 

Thanks for a game changing product!",0.89356345
668,customize your goggles(split times/stroke count/pace per 100),"I love the product and app. Everything is done very well and I can’t imagine my life without the googles. Some reviews claim that this product should be for serious swimmers. I am a terrible form, overweight guy trying to lose 100 pounds and this app and googles have already made a big difference and I’m swimming longer. So thankful for this product. It is for everyone!",0.89392495
669,customize your goggles(split times/stroke count/pace per 100),"I love these goggles so much, but when it comes to charging them the goggles won’t charge well. I’ll put them on the charger and the red light comes on. I’ve tried to fix this issue by rearranging the way the charger connects to the goggles, but the light stays red except for some spots that are green. The problem with this is that the goggles are never guaranteed to be charged when I leave them with a green light. I understand that the goggles are new and still working through updates and I really appreciate what this company has done for swimming!",0.45871416
670,customize your goggles(split times/stroke count/pace per 100),I don’t understand their pricing but right now I don’t care because I like this app and my goggles so much. It was always so annoying to me to have to remember my labs. How to stop and click a clicker or write something down.  No more. I just swim. I just got the polar optical sensor I haven’t quite figured out how to connect it but when I do I may write more,0.45871416
671,customize your goggles(split times/stroke count/pace per 100),"After admiring them for awhile, I’m very grateful to have been gifted a pair of Form goggles by my teammate. I’m fascinated by all the metrics available upon synching and am very happy with the very user friendly interface!  I really look forward to learning more about my swims afterwards as well as seeing the real time info available as I swim!!!",0.8961612
672,customize your goggles(split times/stroke count/pace per 100),I love the idea behind this as it records your laps and swims and just the rest timer itself is awesome just to keep you on schedule with your workout.  What I really wish for is a current lap timer during your swim.  I have the settings to have it turned off mid lap then just flash split times after the turn.  But seeing the time of the current lap I feel would be a big motivator and helpful to keep you on pace,0.45871416
673,customize your goggles(split times/stroke count/pace per 100),If a user can estimate their DPS (distance per stroke) in the settings it would be possible to calculate distance swam in open water setting without GPS since Form already calculates stroke rate. Understanding that this is all estimated... it is a motivation tool for a swimmer.  Swimming with a watch is annoying and I will never do it. That is why I bought Form. Would be cool to see an estimated distance so I don’t have to do the math myself.,0.45871416
674,customize your goggles(split times/stroke count/pace per 100),"I bought the goggles for the real-time telemetry.  The true potential was the workouts.  I stay engaged and improving without boredom.  I use a plentiful variety of structured workouts that use drills, equipment and just plain fun to pour on the power!  My times are improving too.",0.47082707
675,customize your goggles(split times/stroke count/pace per 100),"Form is the best in swimming metrics. The display quality and comfort of the googles are uniquely awesome, as well as the app! The only missing feature to be able set a certain distance to reach for the ability to count down and show the remaining distance. This is a base for a long distance swimmer.",0.4722481
676,customize your goggles(split times/stroke count/pace per 100),These goggles are fantastic and the app is the perfect complement. It lets me dig into my swim data to track my performance improvement. The app is well laid out and intuitive and allows you to share workout data among friends.,0.8978057
677,customize your goggles(split times/stroke count/pace per 100),"These puppies are amazing! The AR display helps me track my laps and splits and times and distance and calories. WHILE I swim! It’s amazing and I love them. Plus, their customer service is excellent. 10/10 thank you FORM! Legiiiiiit.",0.47656965
678,customize your goggles(split times/stroke count/pace per 100),The app is good: responsive and user friendly.  It’s great to see all the stats in one place as well as all of my workouts. Video tutorials of the drills are also very helpful,0.48107508
679,customize your goggles(split times/stroke count/pace per 100),"I was a bit skeptical about these goggles and did not believe the hype, then I tried them. Wow, what a remarkable change to my training and focus. I love them.",0.47621593
680,customize your goggles(split times/stroke count/pace per 100),I am enjoying the glasses and app.  Joining is too expensive considering I had to buy the goggles and already pay for pool time. Will hold on that for now,0.47831607
681,customize your goggles(split times/stroke count/pace per 100),"Please let me have more stats on real time like I can choose for turn and rest.

Thanks!",0.49751356
682,customize your goggles(split times/stroke count/pace per 100),Cannot wait to monitor my heartbeat live. Thank you Form Team.,0.9134725
683,customize your goggles(split times/stroke count/pace per 100),Form goggles are awesome.  Takes your swimming to a whole other level! And their customer service is top notch.,0.49001977
684,customize your goggles(split times/stroke count/pace per 100),"Love the new graphs in the app, and excited to try out some of the new dashboard options",0.91331214
685,customize your goggles(split times/stroke count/pace per 100),"So cool to get a quick in depth review of a swim. Broken down by stoke, stroke count, and interval!!!
Not to mention the exact rest interval, without ever looking at the clock!!!!",0.4754366
686,customize your goggles(split times/stroke count/pace per 100),Going to have to share this with our other alumni swimmers. Great product! App is cool too.,0.9064532
687,customize your goggles(split times/stroke count/pace per 100),This app is an unexpectedly amazing bonus to using the FORM Swim Goggles.  It feels like Strava for swimmers.  Nice work to all the developers who put this together.  👌,0.48548475
688,customize your goggles(split times/stroke count/pace per 100),Never could keep track of laps and stats. These goggles help me know where I am at and keeps me motivated.,0.91223675
689,customize your goggles(split times/stroke count/pace per 100),Paired easily with my goggles.  Syncs fairly quickly.  The data is rich and useful.  Helps round a pretty damned strong training experience with the form goggles,0.4812482
690,customize your goggles(split times/stroke count/pace per 100),These goggles are great motivation to get to the pool and get fit.  Great value. Great support.   Changed swimming for this 67 year old.,0.90423864
691,customize your goggles(split times/stroke count/pace per 100),"In a pair with Sony Waterproof headphones the googles motivates me to do more swim laps. 
Headphones keeps me entertained, and the googles tells me where I am at.",0.89999604
692,customize your goggles(split times/stroke count/pace per 100),Great tool for anyone who is interested in quantifying their performance and efficiency.  Goggles are comfortable to wear and easy to use,0.49041873
693,customize your goggles(split times/stroke count/pace per 100),Need to be able to export data excel or a graphing widget to analyze long term trends,0.489032
694,customize your goggles(split times/stroke count/pace per 100),Heads up display while swimming revolutionizes and revitalized swim practice.,0.5115948
695,customize your goggles(split times/stroke count/pace per 100),These are great goggles!  I use them for pool swims and endless pool.  The pulse accessory works well.  I wish they’d partner with endless pool.,0.4833254
696,customize your goggles(split times/stroke count/pace per 100),Make make your Coaches redundant.,0.5457691
697,customize your goggles(split times/stroke count/pace per 100),"I love the Goggles, but then they forced me to write a review losing good will.",0.999516
698,customize your goggles(split times/stroke count/pace per 100),Every penny!,0.96536076
699,customize your goggles(split times/stroke count/pace per 100),The best gift ever!!!!,0.5743359
700,customize your goggles(split times/stroke count/pace per 100),Love my new goggles.,0.75136083
701,customize your goggles(split times/stroke count/pace per 100),Love this technology!,0.953176
702,customize your goggles(split times/stroke count/pace per 100),Pog u,0.639717
703,customize your goggles(split times/stroke count/pace per 100),"I was excited when I first saw the Form goggles. However since seven months out of the year I do my training in open water I didn’t purchase them. I knew it would only be a matter of time before the open water functionality would be introduced. 

My husband recently gave me a pair for my birthday, and I love them! The open water functionality of the goggles by themselves is very basic. To get more detailed metrics you’ll need to pair it with another device (Garmin, Polar, etc.). I don’t own any other devices because I don’t compete much and I’m not a triathlete. However, to be able to see my elapsed time and stroke pace in the lake in real time is AWESOME! I look forward to future enhancements in the open water setting. 

I’ve also used them in a pool and they absolutely deliver! Where I swim there are no pace clocks, just a little Walmart wall clock. Again, since I don’t own other devices, I’ve gotten used to winging it a bit. These goggles have made a big difference! I love that my timer is always right in front of me (although I have to admit...apparently I’ve been slacking a bit without that accountability). I have it set for stroke pace and lap counter. I’ve been working on keeping a particular cadence depending on distance. The lap counter is extremely helpful for long sets (500-1500 stretches) because my mind wanders. Sometimes I lose count and I can hear my old coach’s mantra: “If unsure, do more.” So I’d do an extra 100 to make up for my daydreaming. No more extra distance with my Form goggles (take that, coach!). 

Finally, I love the feedback on my efficiency (or not...I have WORK to do). It’s one thing to have a good turnover but if you’re just windmilling down the lane it’s no good. This has given me great insight into where I need work. 

I would recommend these goggles to anyone as another valuable tool in their training toolbox. I’m very pleased with them so far. Now if they can just figure out how to stream HBO for those long swims....🤣",0.45871416
704,customize your goggles(split times/stroke count/pace per 100),"Great app, great goggles!",0.9454061
705,customize your goggles(split times/stroke count/pace per 100),"This is a great product and app. As someone who still wants to swim daily but doesn't have time for a team, this is the next best thing to having a coach standing next to you in the pool (just without all the yelling). I'm amazed with the goggles motion awareness and accuracy (my watches will often +/- a leangth randomly). My only suggestion would be to have personalized workout programs available much like other swimming apps. Looking forward to the next (slimmer) version of the goggles!",0.8885839
706,customize your goggles(split times/stroke count/pace per 100),"Update: The so continues to improve. The import from TP is excellent. Upgrading to 5* Suggestion: Link up with Magic 5 and get them to produce compatible eye cups/seals. Would be awesome. So far so good. Used the goggles and app for a week. It's been very good. Will come back and give an update after I have used it longer. Could be improved if workouts were CSS based, but I guess I'll get over that small issue.",0.8931971
707,customize your goggles(split times/stroke count/pace per 100),"The app just works, syncing the swim from my goggles and uploading to Strava seamlessly. I couldn't ask for more. Update: They removed the ""premium membership expired"" messages from the goggle firmware in their latest update, so I'm reinstating a 5-star review for listening to user feedback.",0.47116798
708,customize your goggles(split times/stroke count/pace per 100),Love these goggles and app! Have been using them for 2 years and it has made a huge difference in my training as well as motivation.,0.9045836
709,customize your goggles(split times/stroke count/pace per 100),"Everything is working fine. The goggles are really good and the App is also very straightforward and easy to use. One feature that would be great to see is to have the option to sync your own structured workouts from other platforms like TrainingPeaks, and do them on the goggles! I'm sure that would be a feature many swimmers and Triathletes would love to see since many Athletes follow a personalised Plan. Thank you for the great Product. I'm Looking forward to seeing more features.",0.89390737
710,customize your goggles(split times/stroke count/pace per 100),Simple for looking to swim and monitor efficiency. Haven't tried workouts from them yet.,0.91544676
711,customize your goggles(split times/stroke count/pace per 100),"I love the goggles and the app! Spectacular! But why does the app need an internet connection to refresh the results? It should be done locally via Bluetooth. (In the same context, I didn't appreciate receiving a marketing email saying ""now that you've used the goggles a couple of times""... How do you know that? Who else has access to my data and where did I consent to that?) Could we also expect some further integrations in the future? (e.g. Google Fit?)",0.8885839
712,customize your goggles(split times/stroke count/pace per 100),Really great app and goggles. I wish it could time out the display until I get close to a turn so I don't have to always see the numbers when zen and speeding through the water! UPDATED: Thank you for the reply. Leaving the question because it shows how easy this was to do once I found this customization area and how awesome this makes the device! Thank you for making a great product!!!,0.97543734
713,customize your goggles(split times/stroke count/pace per 100),Nice clean ans simple app interface. So far I had 4 sessions and I love it. It is very helpful to see running clock vs specific metrics in goggles. Would be nice to have ability to change metrics in the pool. So far I learned how to set metrics on the phone and synch before a pool session.,0.4685132
714,customize your goggles(split times/stroke count/pace per 100),"I originally purchased a pair 12/2019. Despite some early issues the goggles performed flawlessly afterwards. They are a major motivator to swim regularly and stimulate me to better my times. While competitive swimmers are probably all familiar with Form's goggles, I highly recommend them for casual swimmers like me who, at 60, is staying healthy by taking swimming up again after 45 years. Fantastic service, great product.",0.8931968
715,customize your goggles(split times/stroke count/pace per 100),"In general, it works well. Keeps track of workout and is easy to read. My one gripe is the way the workout builder is set up. You can't do repeat intervals, only rest intervals. You can't set rest times below 10 seconds, so no 25s w/ 5s rest. They've limited the interval distances available. You can't do 225s or 350s if you wanted. Most annoyingly, you can't do a 1650 even though that is the short course yard competition equivalent of the 1500m.",0.45871416
716,customize your goggles(split times/stroke count/pace per 100),"Amazing goggles and app, definitely helped me improve my swim times by a lot. Also, since they are kinda pricey (well worth) they are expensive enough to be an extra incentive to swim, cause besides swimming these goggles wont be used anywhere else! Def try em out if you like to swim and want to improve your timing!",0.46856752
717,customize your goggles(split times/stroke count/pace per 100),"Game changer!!! This is amazing! As a lifelong competitive swimmer I wish I had found this 20 years ago. It gives your pace per lap, you have a pace clock in your vision. It is easy to operate, easy to see and the actual goggle itself is watertight and comfortable. I absolutely love it!",0.8961566
718,customize your goggles(split times/stroke count/pace per 100),"I rated a 5. However, the ""swim screen"" should really have a stopwatch counter that resets each turn (even for 25m). Without the polar heart rate monitor, there is little I find useful to display on that ""swim screen"" that couldn't already be displayed on the ""turn screen""",0.47259167
719,customize your goggles(split times/stroke count/pace per 100),Loving these goggles. I use them for both open water and training with my club. If using for open water I suggest pairing with a garmin watch to get more tracking details but the pool information logged and tracked is amazing. It pushes me harder and keeps my stroke count and pace consistent when I need it.,0.46865958
720,customize your goggles(split times/stroke count/pace per 100),"Form are the best tech for swimming. This is the most complete app for swimming I believe.. love it. Very easy to use, very clean design and a lot of metrics.. almost every thing you.can immagine is there...",0.47647393
721,customize your goggles(split times/stroke count/pace per 100),Far more accurate than I would have thought Great for knowing what I need to hold to make interval with rest,0.4897021
722,customize your goggles(split times/stroke count/pace per 100),I love being able to concentrate on my swim stroke rather than keeping count of my laps. I have found it to be very accurate and like being able to sync it to my phone and review all my swims.,0.47824815
723,customize your goggles(split times/stroke count/pace per 100),"Been using this app with the goggles for several months now and it's amazing! I have trouble keeping count of my laps, so having a device that helps keep track as well as give me my pace, makes all the difference.",0.89853007
724,customize your goggles(split times/stroke count/pace per 100),"Works great with the swim goggles! The redesign is excellent. Make sure you enable gps/location services before pairing though, because the app doesn't prompt you.",0.48948747
725,customize your goggles(split times/stroke count/pace per 100),Ive had this for a week so far. Ive had zero issues. Im really enjoying my goggles and all the data they collect. The app is easy to navigate and there is a lot of info to look through.,0.8976725
726,customize your goggles(split times/stroke count/pace per 100),The Form App is exceptional! Easy to use and incredible partner for these great goggles,0.9455618
727,customize your goggles(split times/stroke count/pace per 100),Easy to learn and use. Useful information. Not overly complicated.,0.5112791
728,customize your goggles(split times/stroke count/pace per 100),overall very user- friendly. however witnessed one glitch in my few days of using.,0.4936483
729,customize your goggles(split times/stroke count/pace per 100),I was not sure what to expect but Form is fantastic! The data is very clear and easy to interpret. When I realised that it synchronized with Strava and Garmin Connect I was 100% sold,0.47481775
730,customize your goggles(split times/stroke count/pace per 100),Easy to get set up and way more data available than I realized there would be. Love swimming with these googles and the app makes it super easy to sync and read results.,0.90082127
731,customize your goggles(split times/stroke count/pace per 100),"Out of the box, 2 hours later and still can't get past the Bio page. However, the company DID respond to my cry for help and worked on their end to fix the problem. I did not have to troubleshoot with them or get on a call. Thanks for helping me so quickly.",0.47035083
732,customize your goggles(split times/stroke count/pace per 100),"Great app & product, only thing i'd add is a real time lap timer. Right now theres only an overall timer, and timer for the lap you just completed, but seeing it in real time would be very beneficial.",0.4742714
733,customize your goggles(split times/stroke count/pace per 100),Great app. Super happy. How to make it better : Need to drill down within an interval to view each lap. Need to correct the app if style mislabeled. Need to tell the app if I'm using hand or foot palms,0.47262082
734,customize your goggles(split times/stroke count/pace per 100),It's a great app. Very intuitive and stable. I only wish I can zoom in into the timeline and see particular time periods more granular,0.5539228
735,customize your goggles(split times/stroke count/pace per 100),"I dont know what I was doing this long without my FORM goggles. They're great. Splits,stoke count type total.meters swam. Wow all swimmers from beginnrs to world class should have a pair. Thanks for the great product. Norther Alberta Canada.",0.90689003
736,customize your goggles(split times/stroke count/pace per 100),I was so excited to finally get my pair! Having the ability to check my pace distance during my swim is absolutely amazing! (Especially during an open water swim) I am very much looking forward to see what else FORM has planned 🤗,0.47273493
737,customize your goggles(split times/stroke count/pace per 100),It's great to just concentrate on technique and listen to my music and not count laps. Hopefully can save some money and get heart rate monitor.,0.9440777
738,customize your goggles(split times/stroke count/pace per 100),Work like a charm and sync with the goggle seamlessly. Swim results presented in a well organized form. Love it!,0.9049989
739,customize your goggles(split times/stroke count/pace per 100),Amazing! One of the best ways to know how much your doing and the calorie you have lost and with the split times after every length.,0.9036655
740,customize your goggles(split times/stroke count/pace per 100),Initially I had trouble getting the app to sync with Strava but the developer was quite responsive and fixed it relatively quickly.,0.49313045
741,customize your goggles(split times/stroke count/pace per 100),Great app to go along with my Form goggles. Bluetooth setup was so easy and everything is working flawlessly. Kudos to the team!,0.48847315
742,customize your goggles(split times/stroke count/pace per 100),"Great app, easy to use with great custom options. I am really enjoying the goggles I think they are going to be a great tool in improving my performance.",0.48732397
743,customize your goggles(split times/stroke count/pace per 100),"Incredible. It helped me design a swimfit program for myself that reversed my pre-diabetic state, and lost 20kg (sorry only metric 🤣) as a result. My swims are now relaxing and pure joy knowing exactly how many calories im burning. Ps, and Form, THANKS FOR THE SWIM CAPS 🇨🇦💗",0.8945908
744,customize your goggles(split times/stroke count/pace per 100),The greatest advantage is seeing the swimming stats and heart rates during swimmining. Pace and heart-rate measurements are more accurate than most other devices.,0.90439636
745,customize your goggles(split times/stroke count/pace per 100),"Excellent app that accurately keeps track of my distance, strokes, and intensity.",0.91150963
746,customize your goggles(split times/stroke count/pace per 100),The goggles are amazing. The app is pretty see less in terms of integration with the goggles. No complaints here.,0.4875984
747,customize your goggles(split times/stroke count/pace per 100),Form goggles really move you to the next level. Clear precise instructions. They have thought of everything.,0.9130886
748,customize your goggles(split times/stroke count/pace per 100),"I have over 260 swim miles on my goggles. They remind me when I ""lose focus"" during a longer swim and start slowing down. In an open water swim along a beach, I can swim a 'half mile' turn around and swim a 'half mile' back, walk out of the ocean and my towel is right there. I don't swim without my FORM goggles.",0.45871416
749,customize your goggles(split times/stroke count/pace per 100),A very neat piece of technology for swimming. Looking forward to the open water update.,0.49366146
750,customize your goggles(split times/stroke count/pace per 100),"Obviously this app is only useful if you have the goggles, which are great! If you don't have the goggles then it would be of zero value",0.90579224
751,customize your goggles(split times/stroke count/pace per 100),A great companion app,0.96127063
752,customize your goggles(split times/stroke count/pace per 100),What an amazing piece of equipment designed to improve your swimming. Once you use it you'll never want to train with out it,0.4811886
753,customize your goggles(split times/stroke count/pace per 100),Formswim goggles are the best way of monitoring my swim training. The live heart rate helps me pace. Custom workouts boost my motivation.,0.9026256
754,customize your goggles(split times/stroke count/pace per 100),Great app. I like the format of a workout analysis screen. Even before got the goggles preferred analysis of Garmin swim data in this app compared to Garmin app.,0.90133375
755,customize your goggles(split times/stroke count/pace per 100),It would be cool to be able to compare your performance on the same workout over time. Or just analyze your progress over time.,0.4842802
756,customize your goggles(split times/stroke count/pace per 100),"Amazing stats, goals and shows areas to improve. 100 % recommended!",0.5063779
757,customize your goggles(split times/stroke count/pace per 100),This is a great app paired with the goggles. I definitely pushed myself harder w/ the pair.,0.9224837
758,customize your goggles(split times/stroke count/pace per 100),"Great insight to the details, however the real win is the dynamic feedback whilst swimming, happy dayz!!",0.9060993
759,customize your goggles(split times/stroke count/pace per 100),Great analysis of my swims and the goggles are just brilliant. I feel like a swimming borg lol.,0.98622894
760,customize your goggles(split times/stroke count/pace per 100),Excellent information. Very easy to use. Logical setup.,0.5389835
761,customize your goggles(split times/stroke count/pace per 100),"After only a few days of using the goggles and the app, I am loving the amount of data that I'm getting. Now I just need to speed up.",0.47946072
762,customize your goggles(split times/stroke count/pace per 100),I enjoy swimming more because I can focus on listening to books to pass the time instead of trying to remember my lap number,0.48049754
763,customize your goggles(split times/stroke count/pace per 100),A great training tool. Finally feedback during the swim.,0.52418834
764,customize your goggles(split times/stroke count/pace per 100),"I am impressed how well it keeps the laps count in the pool. I'm still new to it, I'll update this review later on.",0.50595343
765,customize your goggles(split times/stroke count/pace per 100),Works perfectly and has all the apropiate data with pretty cool visualizations.,0.91315913
766,customize your goggles(split times/stroke count/pace per 100),"Essential for data nerds!! Easy to use and the workouts make my ""swimming"" make sense",0.999997
767,customize your goggles(split times/stroke count/pace per 100),Accurate on lengths and time. Interesting to see the breakdowns as well,0.93106514
768,customize your goggles(split times/stroke count/pace per 100),Amazing experience between the goggle and the app. Very highly recommended!,0.50971425
769,customize your goggles(split times/stroke count/pace per 100),Great app sync does take a couple of tries before it takes though.,0.9999965
770,customize your goggles(split times/stroke count/pace per 100),"Fantastic training aid ... coach, mentor, educator, judge, jury & hangman!! Fantastic tool to have in the toolbox.",0.904228
771,customize your goggles(split times/stroke count/pace per 100),"I gave 5 star just to keep the team motivated for the start, and I am just testing the app without the googles yet. I wanna switch from my Polar watch to this google, but where is the HeartRate zone/graph section...? I wanna buy this with HR only.",0.4724953
772,customize your goggles(split times/stroke count/pace per 100),Great. Like to monitor rest time between repetitions.,0.82352585
773,customize your goggles(split times/stroke count/pace per 100),It's a great swim tool and great for doing solo workouts.,0.9168713
774,customize your goggles(split times/stroke count/pace per 100),"Love love love. I refuse to swim without my Form Swim Goggles. Workouts and stats, oh my!",0.501448
775,customize your goggles(split times/stroke count/pace per 100),Great...had an issue connecting Garmin opened a ticket got it fixed in no time!,0.9235022
776,customize your goggles(split times/stroke count/pace per 100),It would be great to personalize the length of the pool in the next update because my condo pool is less than 25 metres.,0.49833807
777,customize your goggles(split times/stroke count/pace per 100),"Clear vision, easy to follow cues, great training plans",0.53558415
778,customize your goggles(split times/stroke count/pace per 100),Great Sports Tech. Waiting for the Open Water capability.,0.51666254
779,customize your goggles(split times/stroke count/pace per 100),"Excellent goggles, what a great device. I would highly recommend.",0.68009764
780,customize your goggles(split times/stroke count/pace per 100),unable to update the new googles first but it works after many trials and it is very good,0.90996623
781,customize your goggles(split times/stroke count/pace per 100),"What a great product, changed my swimming completely!",0.5450636
782,customize your goggles(split times/stroke count/pace per 100),"Works really well with the form goggles, which are great",0.92370564
783,customize your goggles(split times/stroke count/pace per 100),"Amazing Google !! Definitely a must have for swimming lovers for training, weightloss you name it !",0.49682513
784,customize your goggles(split times/stroke count/pace per 100),It helps identify my weaknesses and strengths in order to make intelligent decisions about my training,0.4912468
785,customize your goggles(split times/stroke count/pace per 100),Great app with lots of workouts to choose from,0.9202137
786,customize your goggles(split times/stroke count/pace per 100),Amazing swim now that I have these goggles. I just recieved about a week ago been in pool everyday. Looking forward to tomorrow swim.,0.48235884
787,customize your goggles(split times/stroke count/pace per 100),Great app as stand alone or in addition to Garmin Connect,0.52193695
788,customize your goggles(split times/stroke count/pace per 100),This is best device ever...information is power...all right here...I am very pleased,0.5074876
789,customize your goggles(split times/stroke count/pace per 100),Excellent representation of swim sets,0.60184616
790,customize your goggles(split times/stroke count/pace per 100),Excellent and fabulous app support,0.9320248
791,customize your goggles(split times/stroke count/pace per 100),I only wish for Galaxy watch support.,0.5358929
792,customize your goggles(split times/stroke count/pace per 100),Nice statistics and information,0.56880826
793,customize your goggles(split times/stroke count/pace per 100),I look forward to being able to create custom workouts.,0.520301
794,customize your goggles(split times/stroke count/pace per 100),Works as it should everyday. It's excellent 👌,0.9195259
