,review,rating,title
367,"I absolutely love this app. I've been using it throughout the summer, and it's been helpful with planning sets when I'm working out in my own. Although the app requires monthly payments in order to access all sets/workouts, it also offers a week-long free trial, and I think the payments are worth the way it has helped me to develop my technique, speed, and distance. It even provides videos with commentary for the drills. I highly recommend MySwimPro for all swimmers, the novice and experienced alike. My only complaint is, when exporting workouts to pdf for printing, sometimes the longer workouts get cut off. I hope this bug will be fixed with later updates.",5,Most Helpful App for Swimming
368,"Before I started using MySwimPro I would just swim laps back and forth. I didn't see much improvement in my swimming. Coming from not much experience of how to train in swimming I'd normally have to pay $$ for a trainer/coach. MySwimPro allows me to pick workouts specifically targeting what stroke I want, what distance pool I'm swimming in, and how much time I have to swim. The best part is being able to track how much I'm swimming and the improvement I'm making.

MySwimPro is truly my swim coach. I can see it improving with each update, just as it helps me improve with each swim. Thank you MySwimPro.",5,Best way to record & improve my swimming
369,"I've tried a lot of apps for swimming, but most are rather like a log book. I like that MySwimPro makes good use of the iWatch (I have a Series 2) and sets log automatically. Best, however, is that I dont have to plan my swim sets. I can just chose one and start swimming. I'm still getting used to tweaking the rest periods between sets. 
I've recently upgraded to Premium and the developers have promised a few upgrades to come out soon. Last, but not least, the developers are very quick to respond and react to my issues/feedback.",5,Best swimming app I've tried
370,"LOVE THIS APP AND WHAT ITS DONE FOR OUR WORKOUTS.

My group has swam together for 4 years. Our age ranges from 42-52. Our swimming ability ranges from intermediate to expert. Some of us actively compete in triathlons, others just swim to stay in shape. This app has been responsible for bringing new life to our workouts. We love the variety of stroke work, distance, sprints. The videos have helped us understand proper technique and the ""log"" allows us to see what we have accomplished and helps us feel even better about what we do each day in the pool. The app keeps getting better. USE IT, you'll like it 😬",5,HUGE Help!!!
371,"Swimming with this is great. I really like how it records your swims and pausing is nice (you turn the crown a certain amount.) It counts your strokes and it does well with heart rate recording. You can load workouts which can be beneficial, but you have to pay for all the available workouts (not really a minus, just good business.)

One thing I wish the app had was Strava support. I'm a triathlete and I would really like to have a social app hub for all my activities. This is great for swimming, but the info just stays on their servers (and on Apple's Activity app, but I don't really count that.)",4,"Great App, just needs something more."
372,"I use this app every time I swim laps. I have a life proof case so that my phone can be poolside and I can click through all the sets as I go. I like the edit button and use it to make changes depending on how I feel that fat - maybe deleting or adding a rep to the main set. I make up my own workouts too with the ""new"" workout button, but I prefer to use their workouts.  My only complaint would be that I wish there were better freestyle workouts- they are very ""pull"" heavy and can be tough on the shoulders. My favorites are the IM workouts because of the variety.",4,Love it!
373,"So far, I am really impressed with the app.  You are able to pick from a number of different workouts, ranging from individual stroke work to sprint or distance training.  The workouts they provide are full workouts, including warm ups, pre sets, main sets and cool downs.  They're real deal workouts.

They also provide access to a articles and videos that have been really helpful.  Just a note, not all of the workouts are free.  There is a monthly subscription to get full access.",4,Great App for unaffiliated swimmers
374,"I started swimming a few years ago after my orthopedist recommend that I give up running. I had no idea how to structure personalized workouts until I found myswimpro. The workout library is great and easy to use, and the metrics help me keep track of my progress over time. With a new structured workout routine, I noticed that I started to build more muscle and cut down on my waste line. I also just upgraded to premium and I can say it's totally worth it! Best swimming app on the market!!",5,Changed the way I swim
375,"The app has crashed a few times on me, but overall I've concluded that you can't find a better app to log swims. I've recommended it to all my teammates. Logging swims is very simple (however, I'm not sure if the calorie tracker is entirely accurate--it seems a bit high). I also love how dedicated the app's creators are. I receive occasional emails from them with practical swimming tips, and they regularly update the app with improvements.
Overall, I highly recommend this app.",5,Solid app
376,"Our entire family uses this app whenever we can't swim with our team. There's something for everyone at every level, and you can emphasize any stroke (or IM) in your workout. It's easy to print out your workout, and it gives you the total distance and time it'll take. The sets make sense and the send-offs are perfect for each level. It's intuitive to use and fast. LOVE this app!",5,Finally! A swim workout app that works!
377,"In the last May update, when the watch touches the water the screen goes back to the clock app and MySwimPro does not record the distance. If you can eventually make it stay on the screen, there is no way to end and log your workout; the time keeps going and it says ""Ending workout..."" until you delete the app and reinstall it.",5,Not reliable
378,"When I first downloaded the app, it was very helpful and was easy to use. When I updated the app to its latest version, I experienced multiple issues when logging my workouts. For instance, when entering the intervals, it will always go back to one minute. If you wish to edit the set you just entered, when you tap on it, the app crashes- not saving anything. I love using this app as it tracks my swimming but, the update has made it stressful and annoying.",3,Loved the app...until update.
379,"As a former college swimmer this app has helped me stay in shape and even prepare for season while I was still swimming. I love that I can track my progress, pick from a variety of sets, and customize my workouts to my ability.  The videos are helpful, especially for those just getting into swimming.  The new update is great with more set options. Definitely recommend!",5,Love this!
380,"But I do wish there was a place to put the desired workout time. As in approximately 30 minutes, 60 minutes, etc. The ability to add/remove parts of the workout help with this, but still wish there was a button to hit so the app can give me a good workout for the amount of time I have.",4,Haven't put it to use yet
381,"I swim once a week. I'm a pool scrub, 800m and I'm toast. Working on getting better and looking for an app to help. This does with some videos and other training sundries. Unfortunately 80% of the app is behind a subscribe monthly wall which is far outside my appetite.

Also some bugs in editing swims. No matter what I edit. It saves the default program unless it is custom from the ground up. 

Good stats screen and glad to see something enter the arena but the pricing model will eventually push me away.",3,"Neat, helpful, costly"
382,"I was able to get my times to sync from USMS, but the page to view top times doesn't load correctly. 9/10 times it gets frozen or something and doesn't display any events or corresponding times. It also seems a little tedious to enter workout info. I don't want to keep track of every set, just the overall distance and strokes used. Please fix the bugs and make the interface easier to use!",3,"Cool idea, seems kind of buggy"
383,"I just started back swimming laps and using my new Apple Watch. I like the features of my swim pro, it does show the different strokes. I usually swim 200 yd sets. 200 free, 200 back then 200 breast. How do I get the app to register the different strokes. If I swim without stopping at the end of a set, the app reports free. I have tried to pause between sets, then the app stops and doesn't register the next set. The app has even gone inactive and not recorded the session.",3,How see different strokes
384,I'm a lifeguard and at my job we are required to swim a lot. I  try to swim more so I can increase my strokes and to stay fit. This is a great app! However I wish there was a way to upload our own workouts so that I wouldn't have to pay for majority of them.  But it's a nice overall.,4,Great App
385,"I have been using this app for a couple of weeks now and I have had very positive results with it. 

Easy to use, and with very helpful mini tutorials for strokes and techniques that help achieve proper form and overall ability to achieve a professional workout. 

Highly recommend.",5,"If you swim, get this app!!!"
386,"I have high hopes for this app.  Would love to see the option to input my 100yd base interval.  The selection of beginner, intermediate, advanced seems too broad a bucket and I have no way of knowing if the workout intervals are designed for lots of rest or if I should manually drop the times.  Having heart rate data is great, but would like to see that used to help coach the appropriate workouts and intervals.  Thanks!",3,Add Base interval option please!
387,"If I could rate the app for the watch part probably a solid 3.5 stars 4 when you factory in the possibilities under future updates. But the phone part of the app is just off NO METRICS for anything really if you use a garmin swim watch 920xt or better or anything like that you will be disappointed to not find any of your stoke count, swolf report, or even pace per individual interval... glad I could unsubscribe immediately.",2,Tri/swim geeks don't get excited...
388,"I love this app! I use it if practice ever gets canceled. I'll write down the set, take it to the pool, and when I get back I log my swim! Maybe in the next update, there could be a feature where you can save the workout and edit the times you have to make. Great app, 5 stars!",5,Awesome!
389,"Videos! Downloadable workouts! Stroke differentiation and auto-pause. Sure looks good and promises a lot. The problem is you can't actually start workouts from your Watch. Will hang indefinitely waiting for you to open one on your phone, which it won't recognize. Plus, the website is not optimized for mobile at all.

For 9.99, this app should be flawless. For the obscene subscription price of 9.99 a MONTH, having any issues at all is an insult.",1,Does everything except work.
390,I am a swimmer who was looking for an app that would help me improve and track all aspects of my performance and MySwimPro really delivered. It provides challenging workouts and I already can feel my stroke improving. I would recommend MySwimPro to anyone looking to improve their swimming.,5,Fantastic app
391,I did my first workout but where is my data?  Also it took about ten laps for it to start recording my laps accurately.  I have gone online to try to figure out how to sync the iwatch with the app on the iPhone - nice looking blog site but does not share anything about using the iwatch or the app.  The app on the iwatch was short on instructions so i had no idea how to end the workout or save it.,2,Where are the instructions on how to use this?
392,Every single day I use this app it grows on me. Tracking workouts/stats/progress is very rewarding. Having followers helps drive accountability. Follow others to see what workouts your friends are doing. Double bonus with the large library of custom workouts.,5,MSP
393,"Was having problems with the app crashing, but that is fixed in most recent version of the app. Overall, I like the workouts and have seen improvements to my times using this app for training. 

Developers are pretty responsive and open to feedback. 

I still see issues with mismatches in the distance reported by the app (say 2000 yards) vs the distance that is reported in Apple's activity app (1750 yards) for the same workout. It seems like the activity app doesn't count drills?

I'd love to see the app get smarter about rest time. If I always finish a set well below the suggested time then it should adjust.",3,Watch app crashing fixed
394,"I downloaded the app registered with an email all that jazz. Decided I should test this out. Followed all the steps on the Apple Watch and in the end not one stroke of one lap was recorded! Then I check my email to make sure I registered and then went to the website to write a comment, maybe I did something wrong. And the email won't send from the website. To say I'm disappointed is the understatement of the week. Hope they reach out.",1,Didn't work
395,It looks like all the pieces are here to benefit from integration with the Apple Watch series 2 but yet falls way short. Could only sink watch and app 1 x and couldn't even get work outs on the watch. Please fix the series 2 watch and app interface. Also the monthly cost is high in my opinion less than $5.00 a month is a more appropriate price point if everything worked (IMO).  Please fix and you will have a new customer.,1,So much potential but not here yet
396,"This app works great! I have checked it out, and everything is flawless! The amount of opportunities are endless (and for free, too)! I think it's so cool how you can get customized workouts, down to the very last detail. Thank you for making this app!",5,Amazing!!!
397,"I got injured and couldn't run for several months. This app helped me get through weeks of cross training with lots of different workouts, goals and new drills. I like having an exact plan to follow. Thanks for videos and definitions.",5,Helpful for cross training
398,"It doesn't track your distance when you are kicking and doesn't account for long streamlines, so the distances end up off when you're done with a set, sometimes by quite a bit. My workouts are typically about 1,000 yards longer than the app indicates. 

It's okay and it probably does the most it can for what it is able, but I was expecting more.",2,Limited
399,"It freezes on my apple watch about twice in a 2 hour swim session. The mobile app also crashed multiple times when I would try to create workouts. Also, there's no way to create workouts for later, so you would have to create your workout right before you swim.",3,Almost good
400,"Once I figured out that I needed to manually allow the app to access data obtained from the watch, it worked great. Might want to make that component more straightforward.",4,Seems like a decent app
401,"I would much rather use a specialized app like this over native Watch (ser. 2) swim tracker.  But i don't have time in a.m. to mess with a crashing app, and i don't want to risk paying for premium with no improvement in stability. What's going on?  The reviewers are killing you, so let us know that you see the problem and know how to fix it.",2,Watch app: Crashed 2 out of 2 times
402,This app is awesome for those who like to train by themselves or  for those who need help creating swimming workouts! I'm a triathlete and needed some help creating a training set!,5,If you're a newbie or an experienced swimmer this app is for you!
403,"I do love this app, I use it for every time I go swimming, but after I recently updated it, it deleted all of my recent swims.  It only saved all of the ones 30 weeks old or older.  It's a little aggravating because of all the work I've put in, but I'll continue to use it regardless…",3,Update
404,"Super app, it’s full of helpful information, tips and recommendations. I have just started to use it and already got first results. I improved my swimming speed by using the right technique.",5,Wow
405,This app is sweet. The best part is I can get individualized training based on my goals not just a generic set of workouts. Still experimenting with the options but video instructions are great as well. Thx!,5,Personalized Training at its best!
406,This app has changed the way I train. I used to be mediocre but this app helped me improve to levels I didn't think were possible.,5,Life Changing
407,I began swimming after stress injuries from running. This breaks down the workouts and gives great structure to my swims. Highly recommend for anyone looking to get more out of their pool time.,5,Great for beginners
408,"I'm a super novice, so this app was a godsend helping me walk through what to do and get an actual workout from my swimming instead of flopping about! Very easy",5,Great for learning and workout
409,"I have used the app on the apple watch series 2 for open water swims twice. Both times the app was very accurate and gave me calories and average heart rate which was great. But once the workout is done, the only place I can find stats is in the activity app on the watch/phone - no stats added to the swim pro app on my phone or watch. It's as if I never swam.",1,Can't get app to sync anything
410,This app is revolutionary! I love my FitBit and this app is basically the equivalent of it for swimmers! It's really easy to use and it will only get better I'm sure. Totally worth the download!!,5,Excellent training app
411,No review yet. Hope to get one soon. Just curious .. I have the series 2 Apple Watch. Am I able to actually exercise while swimming and take my Apple Watch with me while doing this ?,4,Need help
412,"Before the update and all the premium(we need to gouge money from folks) this was a fantastic app. It would still be one of it were a one time pay app, but to lock up all the variety and hold it hostage is crap. Guess I will be heading back to the web and creating my own once again.",2,Was a great app.
413,"I wanted to find a swimming activity tracker with a few more features than the built-in Apple version in the watch. This is the second such alternative app that I tried, but its distance tracker is stuck at 0m and it doesn't pause or restart the chronometer automatically, making it the worst of the bunch so far. I have no idea how it got the ""best app"" distinction.",1,Distance: 0 meters
414,I use this app with my Apple Watch every time I swim now. It works great and is a useful tool in keeping track of workout while swimming. Keep up good work!,5,Great App
415,I appreciate the commitment to make improvements which make this increases are use help for my swimming.,5,Better with every update
416,Great for recreational use!! The simplicity of the app makes it easy enough for anyone to use and benefit from.,5,Very well Designed
417,"This is a great app for beginners who don't know how to structure a workout. I like the fact that it breaks down your workout in a circle graphic.

It also tells you approximate calories burned.

You can choose from the many workouts in a specific area you want to work (sprint, distance) or create your own personalized workout.

Excellent app, keep it up myswimpro!",5,Excellent app.
418,So simple and easy to use. Videos are very informational and sets are challenging. Definitely recommend for everyone.,5,Amazing!!
419,I've been always intimidate by the pool and swim training. This app helps me feel like confident when approaching the swim lanes with purpose and knowing what to do.,5,Useful App!
420,Please add a category for a swimmer with strong skills but low cardio that is trying to get back into the sport. Thanks!,4,Just a suggestion for future updates
421,"This app has allowed me not only to track my workouts, but progress as a swimmer",5,Helpful training tool
422,"I have used this for 4 months and it is horrible.
It does not track your first 25/50. Ever
It has now started doubling my distance if I pause. Upon restarting - doubles.
If you swim between 25 and 50 get ready to click 250 times to change. Yup. Standing on deck click click click click. You get it.
I'm done. Checking out a new one.",1,Bad
423,"I have tried six or seven upgrades over the last two months, and they all either crash, freeze, or do not work on the Applewatch, Apple iPhone and iPad. The developer has been very responsive and always returns emails, but the program just does not work unfortunately.",1,Buggy
424,"Used it once before the last two updates and now it won't even open on my watch. Was hoping the most recent update would fix it, but alas, it did not. :(",2,Excited for it to work but...
425,"I like the look and ease of using the app, but I want to export the workouts and print them off it does not allow me to go back to the previous screen. Very frustrating.",3,SwimPro- frustrated
426,This is an amazing app with cool features. It has great workouts and is an easy way to keep track our your practices.,5,Great
427,This app is great for beginner through advanced swimmers looking for a great swim workout. Plus the company is responsive and looking for new ways to add to the app!,5,Fantastic Swimming App
428,"You have to pay in order to get any of the workouts. It's free to log your own, but I was looking to get new ideas to mix up my workouts. $100 a year or $15 a month is a bit much. But if you have the money...go for it.",2,High cost
429,"The latest version does not accurately track distance.  After trying a half dozen times, I have given up on this app. The Apple Watch activity tracker is far more accurate in a simultaneous comparison.  Such a shame that the App of the year for Watch is no longer functional.",1,Fail
430,The strange issue I experience is that every swim is always logged twice in my health data.,4,Getting better
431,Low rating for this version only. Otherwise great app to track swims.,4,New version crashes
432,"The practices provided on the app are nowhere close to the level of training we do on a daily basis. My team practices around 11,000 yards a day, for 4+ hours total. Also,  a dryland section would be nice,",3,Too Easy
433,"The app cannot discriminate strokes. It turns off frequently in the middle of sets. It does not register rest, instead adding it to your pace. It often fails to register individual sets instead calling your 10x100's im, ""1000 FR on 18 min."" The native workout app on the watch works better, hands down.",1,Don't bother
434,Very impressed with the design and layout! Eager to hit the pool and generate some data! iOS 9.0.1 User,5,Professionally done design!
435,The best swim coach you ever had any time. Easy to use and great workouts!,5,Total awesome and easy to use!
436,"Easy to use, lots of great workouts...demo videos are a cool feature too!",5,Great swim app
437,"I'd love to test this app out using my Apple Watch Series 2, but the watch app quits out immediately if I choose an open water swim.  I certainly will not pay $9.99 a month for an app that quits when I try to use it.",1,Watch App Quits Out Immediately when Choosing Open Water Swim
438,"This would be a great app if it wasn't so misleading. You get a few limited workouts and then are teased that more are available, but you can't access them if you don't pay a whopping $9.99 per month to subscribe. Deleting this app.",1,Tease!
439,I used it today and it didn't track anything! Only the time I was in the pool. I was out of range of my phone but that shouldn't affect the watch not tracking any yards. Does anyone else know why it didn't work for me?,1,Doesn't work!
440,"The only improvement I would suggest is adding option for swim/ drill, stroke/drill, kick/ swim, etc for 50s and some combos for 75s.",4,Almost perfect!
441,Twice the app quit mid workout. And when it was tracking the yardage was inaccurate. I did not bump the watch. I just checked it midswim and it had quit. I hope you can improve it. I am done with it for now.,1,Didn't work
442,"Great App. When I can't swim with my USMS team due to work / life, this allows me various workouts to come up with.  Thank you!!!",4,Awesome App
443,"Seems like a great app, but it always crashes. Even worse, you think you have it working once you start laps, only to get out of the pool and seeing that it crashed mid workout.",1,Crashes a lot
444,This app helped me improve my swimming and meet my fitness goals! Very useful and great design.,5,Great app!
445,"Attempted to use and ended up with a watch screen asking if I would like to pause my swim. Unable to leave this page. Had to uninstall. 
Can not recommend.",1,Not user friendly
446,Anyone looking for great swimming workouts will find this app very useful.,5,Great Swim Workout App!
447,I selected the advanced level and all of the workouts were way too easy. If you come from a competitive swimming background this app will be a waste of time.,1,The workouts are too easy
448,Workout time goes back to 0 in the summary a couple seconds after showing the actual time. Crashes halfway through the workout.!!!!!,1,Good concept. Could improve a lot.
449,"You have to pay if you want to unlock certain strokes. Usually workout apps you pay to get advice from a trainer, or to log things, not to unlock individual exercises...",1,Pay for strokes?
450,This is a superb app!,5,The virtual trainer that makes you better!
451,It's almost as if this app was created by the gods themselves. Truly revolutionary. Just...wow.,5,Just wow
452,This is the best swimming app on the AppStore! Look no further! You are done!,5,The best
453,App constantly crashes during my workouts. I brought the issues I was having to the attention of the CEO. Still doesn't work.,1,Not worth it
454,App looks great on first glance but the option to turn off auto renew seems to be no where in sight.,2,How do you turn off auto renew?
455,"Awesome workout app! It's like having a coach anytime, anywhere.",5,Amazing!!! - Vincent M.
456,"I installed this app on my Apple Watch Series 2, after swimming multiple laps this app shows 0 for everything :(",1,Everything looks good except doesn't work
457,"Can't understand. 

I started workout and the apple watch didn't lock the water switch.",2,Swim lock is not working :(
458,"I never got a chance to use this because every time I tried opening the app, it froze, then crashed.",1,Couldn't ever get it to work
459,"Apple Watch cannot open this program. Video cannot play, don't now how this app works. It looks like only the payment part is working.",1,Just not work
460,"Finally, a great Apple Watch swimming app! Premium has a free trial that I love!",5,So helpful! Great swimming app
461,Hands down best app on the app store for swimming,5,Amazing!
462,Don't waste your time it crashes every time. You will finish swimming and nothing is tracked.,2,Does not work
463,Good to add to workouts in the off season,5,Good addition
464,I have an iPhone 7 and Apple Watch series 2. Would think this featured app would work on the newest gadget but can't even get it to start.,1,If it's featured it should work
465,"Absurdly overpriced cash grab from an App that offers very little.

Swim Workouts and videos are available for free online, and the metrics pale in comparison to what Garmin offers for free. Where's my SWOLF? Where's my stroke rate?",1,$10/Month!?!? For What?!
466,This app is awesome. I wish I installed it earlier!,5,Amazing
467,I found that the Apple Watch build in workout app is much better than this one.,1,Not useful
468,5 stars awesome!,5,From a swimmer it's great
469,Great information and tutorials. The application crashed on me while I was in mid workout.,1,Crashes during workout
470,Why can't these apps work without knowing your Facebook or email?  Not worth it.,1,Another app that requires your info
471,"I think they should just show the fee for the app. It might be a good app, but it's not for free.",1,This app is not free. To get most of the work out you have to pay.
472,Crashed the first time I used it and wiped out 30 minutes of lap swimming. Then I used it again and swam for 20 minutes. It recorded just 129 yards.,1,Crash
473,This app appears utterly useless unless you pay tons of money every month. This app is strictly for the rich swimmer. Useless.,1,Most expensive
474,"I hate this app. I want a simple swim tracker. (Swim IO, for instance, is great but doesn't synchronize with Apple Watch). The phone app UI is convoluted. Data entry is confusing. And manual entries don't appear in the activity app.",1,Bloated  kluge
475,2 swims in 2 days. 2 total fails. App crashes after 30 minutes of swimming. It was consistent in crashing!,1,Swimmer
476,The app crashes when I try to view my feed or add a workout locally.,1,App crashes
477,I'm swimming at home in a 45 foot pool.  No ability to customize pool length?  So the app will just assume I'm turning laps at record pace?  Stupid. It's a non-starter.,1,Uuhhhhh.  How about different pool lengths?!!
478,Heart rate not working nor gps.  Very disappointed,1,Disappointed
479,Suggest to find another app to train. Everything based on in-app purchases,1,Not proper trainings
480,It's amazing I love it,5,Sophia GPG
481,Beyond that I didn't investigate the app since I swim in a 50' pool.,1,Did not offer custom pool length
482,"Not sure if it's the app, or the watch.  Didn't track laps/yards.  Stayed at 0.",1,Never tracked
483,Swam for 30 minutes with Series2 watch....0 yards.  what the heck?,1,poor indoor swimming
484,Help me.,2,Cannot download to watch. Help.
485,App is just waste of time and money.,1,What is this no sense.
486,"I don't know where to begin. 

First of all, I love the idea of the app. I use to be a competitive swimmer and am familiar with creating a workout and timing, and blah blah. 

That being said, this app completely misses the bar, at least right now. 

Right to it:

• No clear way to create a custom workout and save it for future use without paying for the full membership. (This is enough for me to completely stop using the app.)

• 1/3 of the way thru my workout the watch app crashes and returns to the beginning of the workout when restarted. 

• The force touch unlocking feature doesn't register the first 2 times I try to do it. That is after you've tapped it five times to turn the screen on. All the while costing you 10-15sec when all you wanted to do was pause the workout. 

• The app (specifically with the use of the Apple Watch) could really use a ""Lap"" button to track times of non interval-time sets or a ""Rest"" button that you can set for a designated (10sec.) rest time after or in-between sets. 

• I expected the ability to track the time of sets; not the case. You just get the over time it took you to complete the whole workout. Very basic. 

• The Watch app could really use a back button too; to go back to the previous set. I accidentally clicked ""Next Set""...there was no going back, except starting all over again. 

• There is no indication between what sets you have completed. So, if you end your workout early the whole workout will be shown regardless of where you stopped. This is where split times of each set would come in handy. 

I hope this gets better.",2,Needs Work
487,This app is cool.,5,Amazing
488,THIS APP IS DOPE!,5,Dope app
489,VERY limited in practical application. Not recommended.,1,Dr
490,"It's a great app because it's the only swimming app for Apple Watch.
It's a very mediocre app for its capabilities. 
Its only usefulness can be found for encouraging complete beginner swimmers to maintain a consistent workout scheme. 

The free version of the app gives you heart rate, distance swam, estimated calories burnt and that's about it. The paid version (which will cost you a hefty $100 a year minimum) will give you more graphs about how your workout consistency and... well, estimated analytics of your swimming. 

To make short, the app doesn't do anything else important than justify the water resistance of the Watch 2 and log your swimming sessions. You have to tell beforehand what stroke you're swimming and the only thing the app detects is basically the distance traveled. It's advertised as a revolutionary app that will make you a great swimmer, but the pretty layout of the menus are simply not enough. 

As a competitive swimmer, this app is completely useless to me and would be for any even barely experienced swimmer. 

Complete beginners will find it useful as it encourages consistency in workouts and advice on how to improve strokes etc... If you pay the $100 yearly subscription.

All in all very disappointed. I also have the Moov 2 wristband that provides with extreme accuracy in stroke detection, distance per stroke, precise times for each length, flip-turns etc... I was hoping to get the equivalent with this app for my Apple Watch but I will be sticking with my $60 wristband that actually gives me plentiful accurate feedback on my sessions.",2,Very limited app
491,"Not a very good app. It has the potential to be one but the execution is just lacking. For instance, I tried to create an interval training workout that included some set intervals and some open interval sets and I just couldn't figure out a way to make it happen. This despite seeing that they created such workouts in the pre-configure workout area.

Worse yet, the watch app simply lost my data 3/4 of the way through a long workout. I was swimming along, checked the app and the watch had flipped back to the watch screen. When I reopened the app on the watch I just started all over again and that data was completely lost. The phone was not connected at the time because I left it in the car and do not have any interest in risking having my phone stolen at the gym. This type of app behavior is unacceptable and I will not be using it again.

Finally, the website is garbage. Yes it's pretty, but its sole purpose is to sell the app and team to investors. I couldn't find any helpful instructions, tips, or anything else that would benefit me as a user. I did learn about the ""team"" responsible for creating the app and *importantly* that the CEO is a serial entrepreneur who has 3 successful exits out of 5 startups [gag]. Apparently they also won an apple design award for the watch app, although it doesn't seem like there's much competition.

Hopefully your luck is better than mine but I'm going to steer clear of this app until its revised a few more times. And that's just for the free app. There's no way I'd pay that huge subscription rate for this app, even though I don't mind paying for software.",1,lost workout - difficulty creating custom workouts
492,"This app finally got me back in the pool, after a ten-year hiatus. The workouts are interesting, go by quickly, and I’m so pleased to see real progress. When I was trying to swim without it, I was doing maybe 1000-1500k but I’m back at 3-4K workouts, like I did in high school. Just did my first dryland workout and I like the format of that, too! I recommend it to all the swimmers in my life :)",5,So worth it :)
493,would most likely be a good app except for the fact that you can't do anything without a subscription im 14 years old and don't have $179.99 to spen in an app all i need to use is the dryland again seems like a really good app and has really good customer service but it's not for me (sorry if i offended anyone with this review),3,It's a no for me
494,"I started swimming 4 years ago at the age of 50 and stumbled upon this app through the YouTube videos that taught me how to swim. For 2+ years I put off paying the “extra” money for the coaching and other features available. Now that I did purchase the coaching, I have ZERO regrets. My technique has improved and the workouts have taken the boredom out of just swimming laps. The integration with my Apple Watch is seamless and the support team has been very responsive whenever I have notice a potential bug. The quarterly coach sessions are also very motivational. Thanks to the entire SwimPro team!!!",5,Incredible App and Support
495,"Apple Watch Swim mode doesn’t  track kick drills. MySwimPro does.  It even reminds you if you forgot to switch into drill mode, (GPS😵‍💫). Also, be careful pairing with Strava on Apple Watch. It’ll record the same workout twice.",5,Revised  10/7/21
496,"I’m writing this on the first day of the free seven day trial, and it’s not going well. I found several bugs that make it impossible to use the app. For example under settings if I tap “Apple TV” it put me into a dialog box where it wanted a confirmation code, but I don’t have an Apple TV, so I can’t get that code. And there’s no way to cancel or back out of this dialog – I had to force quit the app and restart it. It also hung when I tried to enter my best lap times, with another force quit. Then when I tried one of the guided workouts at the pool, it was going OK, but then the workout just stopped without logging anything. I restarted the workout (which was really slow on the watch, I had to tell it to skip each lap individually to get back to where I was) and then it happened again a few laps later, so I gave up on the workout and just used the built-in Workouts app, which worked really well as usual. I’ll keep trying and update this review tomorrow if things improve. I gave the app 2 stars because at least they give you a chance to see that it doesn’t work without having to commit to a year’s subscription. ******************************************** Update for day 2: today I was able to get all the way through the workout without the watch app crapping out. And the workout was good — the little videos explaining how to do the drill sets were useful, and the structured workout felt great. But after the workout, I noticed that it clobbered my Activity rings — even though it said I have a mile walk plus a mile swim recorded, it also said I have burned 0 calories, have 0 minutes of exercise and have 0 stand hours logged today (rebooting the watch mostly fixed this, though I’m still missing some minutes.) So I raised my review to 3 stars, but I still feel the app is way too buggy to justify paying for. ******************************************** Update for day 3: Did another workout during the trial period today. When I was 1300 yards into it, the watch app just stopped tracking the workout again. This time I saw it happen — I was in the rest period between sets, and the blue app icon appeared in the middle of the screen, the white dots circled around it for a second or two, and then I was dumped back to the menu. While I was able to get back to the point I was at (which took 5 minutes because I had to advance through every single rep one by one… which required turning off the water lock every single rep! It’s enough to make me turn off auto-lock) and finish the workout, the data for those first 1300 yards was completely gone. This kind of data loss is just unacceptable — incremental progress saves have been a thing in consumer software for decades, at most I should lose the most recent rep. Having a “resume workout” button, or at least let me scroll through the workout to a specific point, would be better UX. But at least it didn’t clobber my activity rings this time! I did leave my phone in the locker room today, which I wonder might help avoid the issue… the previous workout that didn’t crash out did have the phone in range. But nevertheless, my opinion is the same — 3 stars and WAY too buggy to justify a $30 a month subscription. ********************************************
Update for day 4: Today I tried to do my fourth workout of the free trial period.  Got 600 yards into it and the workout crapped out again — this time I had my phone in range, so that wasn’t the reason it worked that one time.  It happened between reps 2 and 3 of a set, and the watch was waterlocked, so there shouldn’t have been anything I could do to accidentally cancel it. It’s clear that MySwimPro was written by MyProgrammingAmateur. (Heh, renaming this review to that.) I just gave up on the workout after that, lowered the review score to 2 stars again, and have cancelled the free trial subscription.",2,MySwimPro by MyProgrammingAmateur
497,I loved building workouts and saving them tweaking them and logging them. It looks like they put the ability to save a workout behind the paywall. I can build it but anytime I try to save it it is asking me to upgrade and won’t save it.  Update 7/14/22 a couple of updates ago they made the upgrade banner go from around a 1/4 inch tall to now taking up half my screen.  Maybe if you offered a lower tier pricing option just to create/save/log workouts people would jump at that. I really don’t need nor want the coaching help. I just want an app that I can create/save/log workouts,1,Loved it Until this update
498,"Fares Ksebati has great training material on YouTube. He is founder of MySwimPro.  

The free trial version is just a tease.  Shows you what you can get with the paid version. When you click the workouts and videos, you get the PAY NOW TO UPGRADE. Annoying, but people got to make a living. 

Just go to YouTube and watch the videos for free.",1,The free trial is designed to make you pay money
499,"Very disappointed. 

1. Won’t login on watch from phone. 
2. Won’t send workout to watch.
3. Didn’t offer me any workouts that made sense. Offered beginners workout. I currently do 3000-3500 3x per week. Intervals made no sense.",1,Very Disappointed
500,"It’s a great app! I wish the yearly cost would go down a bit but I like it. It’s really helped me improve my swimming and help make me stronger. One of my problems is that I don’t have a 6 digit code come up on my watch, though I don’t know if the problems from the app or my watch. If I could get an answer that would be nose. Overall I’d give this app a 4 star rating.",4,Great app! One problem
