,date,review,rating,isEdited,userName,title,developerResponse,platform
324,2023-11-15 17:09:16,They made a great video ‘unboxing’ an Apple Watch without mentioning that most of the features discussed require a subscription. They’d have gotten mine if it wasn’t so dishonest l.,1,False,John10city,What a d-Bag app,,AppStore
325,2022-05-21 21:13:49,This app used to be good before you had to pay hundreds of dollars to build a CUSTOM workout.,1,False,Will Woels,Update ruined it,,AppStore
326,2021-10-04 08:51:17,Nothing is available unless you purchase elite version of the app.,1,False,potEmouth,Don’t bother,"{'id': 25754567, 'body': '\r\nDeveloper Response - Aug 19, 2021\r\nThank you for taking the time to leave us a review. These features are built into the app and are 100% Free Forever: Write and log an unlimited number of workouts. Load an unlimited number of Custom workouts to a compatible smartwatch. Sometimes you just want to log how far you swam and don’t have the time to put in the sets you did. For that, we have Quick Log! Custom workout builder and save up to five workouts to your personal library. Profile to show distance swum. Profile to show workouts logged Monthly challenges! Earn achievements based on distance and number of workouts logged. Global community of fellow swimmers. Inspiring stories delivered to your inbox every week Daily workout ideas, tips, and technique videos available on our blog and social media', 'modified': '2021-10-18T19:02:42Z'}",AppStore
327,2021-05-15 10:53:39,Does not appear to give FREE workouts to non members. Also very bother some ads along with bother some emails.,1,False,swimmer7.5,Not easy to get into,"{'id': 22854638, 'body': 'Hi there, thank you for taking the time to leave a review. \nThese features are built into the app and are 100% Free Forever:\r\nWrite and log an unlimited number of workouts.\n\nLoad an unlimited number of Custom workouts to a compatible smartwatch.\r\nSometimes you just want to log how far you swam and don’t have the time to put in the sets you did. For that, we have Quick Log!\r\nCustom workout builder and save up to three workouts to your personal library.\r\nProfile to show distance swum.\r\nProfile to show workouts logged\r\nMonthly challenges!\r\nEarn achievements based on distance and number of workouts logged. \r\nGlobal community of fellow swimmers.\r\nInspiring stories delivered to your inbox every week\r\nDaily workout ideas, tips, and technique videos available on our blog and social media.', 'modified': '2021-05-17T14:33:32Z'}",AppStore
328,2019-04-27 00:04:40,"It’s a free app, but you have to buy everything to be able to actually use the program. 😪👎🏼🤦‍♀️",1,False,noelleamber,Expensive,,AppStore
329,2018-09-02 19:06:46,App freezes after hitting end workout.  Attempts to restart watch don’t help; the workout is not logged.,1,False,michellegale,Freezes,"{'id': 4932913, 'body': ""Thanks for the report - sorry about the freezing! We're aware of the problem and are working on a fix now!"", 'modified': '2018-09-04T13:16:54Z'}",AppStore
330,2020-02-22 05:31:35,Useful for recording race times,4,False,J-TX,Useful,"{'id': 13718220, 'body': 'Thank you for leaving us a review! We are super excited to hear that you enjoy being able to record your race times in MySwimPro. Happy Swimming!', 'modified': '2020-02-26T14:17:52Z'}",AppStore
331,2022-11-23 14:44:55,"With the update to Apple Watch iOS 9, SwimPro is now more inaccurate than ever before! I’ll just be using the Apple app for lap swimming.",1,False,Jockogstaff,Update Disaster,,AppStore
332,2021-10-28 04:43:27,Nothing worth while unless you pay. Unreasonably expensive and never ending.,1,False,ArcticSkua,Bummer,,AppStore
333,2019-10-17 20:10:23,The watch app on my Fitbit will not load anything. Please fix.,2,False,Brandonfizord,Does not load workouts on Fitbit,,AppStore
334,2023-03-10 01:35:24,The app keeps crashing and is very expensive for such a bad app,1,False,ketanash,Lots of bugs,"{'id': 35361297, 'body': 'Hi there, if you are encountering issues please reach out through the in app messenger or send us a message at support@myswimpro.com.  It sounds like you are currently on the free version. There was a known issue with the app freezing on this version that has been resolved but needs a reinstall to complete. Please delete + reinstall the app and everything will work correctly. All of your data is saved to your account and will reappear when you login. If you login and your data is gone, then you are on the wrong account. ', 'modified': '2023-03-13T15:27:27Z'}",AppStore
335,2020-04-14 09:18:50,In order to access any workouts you must become a member at $20 a month,1,False,P. Carvill,Too expensive,"{'id': 15397305, 'body': ""Thank you for taking the time to leave a review. We're always carefully considering the price of our subscription and working to balance the cost of developing the app with the value we provide, and we'll take this into account. In the meantime we have a 30 day trial available that allows you to try out the entire app and cancel at anytime!"", 'modified': '2020-05-18T16:30:19Z'}",AppStore
336,2019-02-23 05:58:56,The App Store advertises this app as having free workouts but it does not. You have to pay for everything. I was very disappointed.,1,False,DaniAdam16,No free workouts as advertised,"{'id': 7458153, 'body': 'Thanks for the feedback. Logging custom workouts is always free - a subscription is required to access our training plan and workout library.', 'modified': '2019-02-25T17:43:21Z'}",AppStore
337,2021-01-12 18:47:35,WAYYYYY TOO EXPENSIVE. I am not paying 120 dollars a year for this app. Also you pretty much can’t do anything if you have the free version except look at the thumbnails of the workouts.,1,False,Rollercoaster@ dude,PRICEY,"{'id': 20408146, 'body': 'Thank you for providing your valuable feedback on the price and free features. It sounds like you were not able to take full advantage of all of the free features in the app .These features are built into the app and are 100% Free Forever:\r\n\rWrite and log an unlimited number of workouts.\n\nLoad an unlimited number of Custom workouts to a compatible smartwatch.\r\nSometimes you just want to log how far you swam and don’t have the time to put in the sets you did. For that, we have Quick Log!\r\nCustom workout builder and save up to three workouts to your personal library.\r\nProfile to show distance swum.\r\nProfile to show workouts logged\r\nMonthly challenges!\r\nEarn achievements based on distance and number of workouts logged. \r\nGlobal community of fellow swimmers.\n\n Please reach out to us at support@myswimpro.com, if you have other suggestions.', 'modified': '2021-01-14T17:03:22Z'}",AppStore
338,2020-07-19 00:28:05,Lots of fun and tons of content. 5 stars!,5,False,MikeBevShores,Awesome Swimming App,,AppStore
339,2022-11-24 03:54:34,I love this app but it keeps sticking/freezing when I rev my workouts….please fix it,1,False,pbeeee222,Great when it works!,"{'id': 33595586, 'body': 'We are disappointed to hear this! A simple delete + reinstall should fully resolve this! All of your data is linked to your account and will return when you log back in. If you log in and your data is missing, then you are on the wrong account.\n\nIf this does not resolve the issue, please reach out to us at support@myswimpro.com!', 'modified': '2022-12-07T19:53:59Z'}",AppStore
340,2020-07-21 01:34:38,I just wanna be noticed,5,False,shopkin updates,Swim,"{'id': 17192424, 'body': 'You are noticed! Thank you for leaving us a review! \n\nHappy Swimming!', 'modified': '2020-08-10T15:55:34Z'}",AppStore
341,2020-09-18 21:26:29,"I get only bun and no meat unless I signup for $9.99/month. I can see what’s offered, but there doesn’t seem to even any sample content. Useless.",1,False,hfreeman17,Where’s the beef?,,AppStore
342,2019-05-07 17:29:37,"This app fails to actually track what I do in the pool with my wearOS watch. Not worth the money, given this app’s lack of tracking. Workouts are good though.",1,False,Jax232,Great in theory...but no.,"{'id': 8785671, 'body': 'Thank you for the review! We are always looking to improve the app, can you email support@MySwimPro.com so we can take a look at the issues you were running into?', 'modified': '2019-05-21T23:09:23Z'}",AppStore
343,2023-01-10 18:34:30,Wont allow me to make my own workout sets UNLESS I PAY FOR A SUBSCRIPTION,2,False,Doggedog!,Way too expensive,,AppStore
344,2018-06-10 23:49:01,You have to pay for literally everything ugh 🙄,1,False,lrc_121/,Pay,"{'id': 3856543, 'body': 'Hello - sorry to hear this! We have a number of free workouts and videos in our library, and loading and tracking your own custom workouts and races is always free. Feel free to reach out at ios-support@myswimpro.com! -Adam', 'modified': '2018-06-15T14:28:27Z'}",AppStore
345,2019-07-25 17:31:19,Do not use!  Free trial doesn’t even include work out plans.  I wasted 30 min trying to find them,1,False,missthawk,Free Trial doesn’t include workout plans,"{'id': 9851171, 'body': ""Hi there, thank you for leaving us a review. I'm sorry to hear that you ran into some issues.\nThe 7 day Free trial includes all of the features of MySwimPro. During the trial all of the training plans are meant to be available for your use.\n\nCan you please email support@MySwimPro.com so we can take a look at what is going on?"", 'modified': '2019-07-25T22:19:56Z'}",AppStore
346,2019-09-21 18:41:20,I never did manage to finish my swimming season in my Apple Watch 5. Disappointing,1,False,Platico,Doesn’t work well with Apple Watch serie 5,"{'id': 10916124, 'body': 'Thank you for leaving us a review! There were some issues with iOS 13. Can you please update the app! After you update, you should have a much better experience. If you have any other issues, please send us a message at support@myswimpro.com', 'modified': '2019-09-26T19:24:58Z'}",AppStore
347,2023-01-02 17:33:35,Waits until you enter your data and then forces you to subscribe to a $179 plan per year,1,False,joblonskipapa,App is not free,,AppStore
348,2019-06-11 22:08:31,I download the app and signed up for the free trial and none of the plans I selected worked.,1,False,zFragomen123$,None of the workouts worked,"{'id': 9160251, 'body': 'Hi there! Thank you for leaving us a review! Can you try loading a workout again, we had some server issues the other day, but they have been fixed! If the issue happens again can you please email support@myswimpro.com so we can get this sorted out for you!', 'modified': '2019-06-14T02:23:22Z'}",AppStore
349,2020-09-08 12:41:45,Off to a great start in pool and dry land. Love the app,5,False,goliath45,Day 1,"{'id': 18288559, 'body': 'Glad to hear it! Let us know if there is anything we can help you with! ', 'modified': '2020-10-05T22:42:22Z'}",AppStore
350,2019-02-09 16:06:17,"Former collegiate swimmer. I just need fresh workout ideas. Wasted my time with the download, not paying for workouts!",1,False,More wasted time,Pay App,"{'id': 7246855, 'body': ""Thanks for the feedback! You can always log your own custom workouts for free and use it as a training log if you aren't interested in the workouts."", 'modified': '2019-02-11T17:40:29Z'}",AppStore
351,2019-11-20 22:34:05,"The app is prettier, but bring out more metrics already. Strokes per minute is a must",2,False,redaggie12,Better metrics,,AppStore
352,2018-04-10 05:08:52,Free version too limited. Premium Paid version too expensive.,1,False,Alcamisa,Decent app! Too expensive,,AppStore
353,2017-09-20 00:02:29,I would like this app if it wound work.,1,False,Jojogmd,"Keeps crashing, not accurate","{'id': 1312783, 'body': ""Hello- I'm sorry you're experiencing issues. Can you email us at ios-support@myswimpro.com with some details to help us fix it?"", 'modified': '2017-09-20T19:23:31Z'}",AppStore
354,2019-06-06 13:27:01,Too much updates guys!!,2,False,محمد عبدالمحسن,Too much updates guys!,"{'id': 9061877, 'body': 'Thank you for the feedback! We greatly appreciate it. Can you message support@myswimpro.com with your concerns about the updates so we can take a look?\nHappy Swimming!', 'modified': '2019-06-07T16:01:58Z'}",AppStore
355,2019-09-15 17:24:36,Impossible to use,1,False,swin4ever,Hard to setup and use,"{'id': 10748948, 'body': ""Thank you for taking the time to leave us a review. I'm sorry to hear that you ran into issues using the app. Can you please message us at support@myswimpro.com so we take care of this for you?"", 'modified': '2019-09-18T14:12:52Z'}",AppStore
356,2021-04-27 13:58:35,I like using this app but cannot afford a subscription.,2,False,freyalinda,Free tier canceled?,"{'id': 22661041, 'body': 'Hi there, thank you for reaching out to us! We are always running some specials, please reach out to us at support@myswimpro.com to learn more. In addition these features are built into the app and are 100% Free Forever:\r\n\r\nWrite and log an unlimited number of workouts.\r\nLoad an unlimited number of Custom workouts to a compatible smartwatch.\r\nSometimes you just want to log how far you swam and don’t have the time to put in the sets you did. For that, we have Quick Log!\r\nCustom workout builder and save up to three workouts to your personal library.\r\nProfile to show distance swum.\r\nProfile to show workouts logged\r\nMonthly challenges!\r\nEarn achievements based on distance and number of workouts logged. \r\nGlobal community of fellow swimmers.\r\nInspiring stories delivered to your inbox every week\r\nDaily workout ideas, tips, and technique videos available on our blog and social media.', 'modified': '2021-05-06T15:49:49Z'}",AppStore
357,2019-03-05 16:11:00,It is not accurate at all.,1,False,ZllyZo,Serious,"{'id': 7711202, 'body': ""Thanks for the feedback. We'd love to know what went wrong - if you could send us a message with some details we can take a look: ios-support@myswimpro.com"", 'modified': '2019-03-13T12:15:41Z'}",AppStore
358,2019-06-26 18:48:10,Don’t waste your time.,1,False,Blh8892,Unless you pay $10 there is NOTHING in this app,"{'id': 9388526, 'body': ""Thanks for the feedback! We're always carefully considering the price of our subscription and working to balance the cost of developing the app with the value we provide, and we'll take this into account. You are able to create and log your own workouts on the free model! If you have any questions feel free to email support@myswimpro.com!"", 'modified': '2019-06-27T18:28:09Z'}",AppStore
359,2018-11-29 05:03:43,"Nice, nice and 1 more nice for your great job moving all workouts to paid area. Keep it up!",1,False,michelen in app store,Good job greedy guyd,,AppStore
360,2017-05-31 18:34:06,I use the app with my Apple Watch and it's great for keeping track of my sets and times without having to worry about coming up with workouts or to keep track of laminated pages. There were issues with the app freezing and not tracking workouts properly but that seems to have been fixed with recent updates. My big complaint is still the price of the app. There are a very limited amount of free workouts and the rest is only unlocked with a subscription service of $20 a month or $100 for a year. Which seems like a bit much,4,True,Disgruntled Swimmer,Great! but too expensive,"{'id': 394581, 'body': ""Hello - I'm sorry you're seeing incorrect distance on the watch. We've addressed many accuracy and stability issues in our latest release. Please give the app and update and email us at ios-support@myswimpro.com if you're still experiencing problems!"", 'modified': '2017-05-22T21:17:59Z'}",AppStore
361,2018-12-04 13:12:17,Don’t download unless you’re ready to pay $$,1,False,stephmcc94,No free workouts,,AppStore
362,2017-11-26 06:48:52,Will not sync data.,1,False,Ben6789,Will not sync data from Apple Watch 3,,AppStore
363,2017-11-17 00:36:08,The app always fails to count my first lap properly. Very frustrating,1,False,JPR123,Always misses the first lap,"{'id': 1830615, 'body': ""Hello - we've just fixed this in the latest version of the app. Please update to the latest version and you should see your laps now updating correctly! -Adam"", 'modified': '2017-11-23T12:37:44Z'}",AppStore
364,2020-02-01 15:48:50,I’m taking it up with American Express ASAP. Super disappointed!!,1,False,EevaRoslynn,"Forced Subscription, Zero Response","{'id': 13239571, 'body': 'Hi there, thank you for taking the time to leave us a review. We are disappointed to hear this!\nWe have not been able to locate a message matching your username. Could you please send us a message to support@myswimpro.com or to our Community Champion at charlie@myswimpro.com so that we can get this taken care of you?', 'modified': '2020-02-01T23:26:48Z'}",AppStore
365,2018-12-15 21:12:09,This app has nothing indicating that it is a subscription service. A very EXPENSIVE service.,1,False,cointelken,Clickbait! MISLEADING Requires Subscription,"{'id': 6422298, 'body': ""Thanks for the feedback! Recording your own workouts is free - our plans, workouts, library, and analytics are part of the subscription. We're always carefully considering the price of our subscription and working to balance the cost of developing the app with the value we provide, and we'll take this into account. Feel free to reach out at ios-support@myswimpro.com"", 'modified': '2018-12-17T15:22:43Z'}",AppStore
366,2018-08-17 16:23:19,The keyboard will not get out of the way.,1,False,ereeder,Can’t sign on,"{'id': 4737629, 'body': ""So sorry about this - it's been fixed in our latest update!"", 'modified': '2018-08-20T17:26:44Z'}",AppStore
367,2019-05-28 20:03:24,I dont like this version!!!all plans want pay money!!! The recipe was free,1,False,vikaandrekova,Vika,,AppStore
368,2019-06-29 18:10:10,Zero free workouts. Such a waste of a download.,1,False,JasonGreyman,no free workouts 2019,"{'id': 9575620, 'body': 'Hi there, thank you for taking the time to leave us this review. We greatly appreciate the feedback about free workouts in the app. You can create and log an unlimited amount of custom workouts in the app on the free version!', 'modified': '2019-07-09T19:17:41Z'}",AppStore
369,2021-02-03 15:52:24,NOT FREE!!,1,False,FreakingTess,"None of it is free, don’t bother installing","{'id': 20936686, 'body': 'Hi there, thank you for leaving us a review. The app offers a 30 day free trial in which 100% of the app features are available. In addition: These features are built into the app and are 100% Free Forever:\r\n \r\nWrite and log an unlimited number of workouts.\r\n \r\nLoad an unlimited number of Custom workouts to a compatible smartwatch.\r\n \r\nSometimes you just want to log how far you swam and don’t have the time to put in the sets you did. For that, we have Quick Log!\r\n \r\nCustom workout builder and save up to three workouts to your personal library.\r\n \r\nProfile to show distance swum.\r\n \r\nProfile to show workouts logged\r\n \r\nMonthly challenges!\r\n \r\nEarn achievements based on distance and number of workouts logged. \r\n \r\nGlobal community of fellow swimmers.\r\n \r\nInspiring stories delivered to your inbox every week\r\n \r\nDaily workout ideas, tips, and technique videos available on our blog and social media\r\n Learn more here: myswimpro.com/support', 'modified': '2021-02-08T19:16:03Z'}",AppStore
370,2016-11-15 09:36:20,"PROS
1. It's great having the workout right on the Apple Watch. This is a HUGE plus and the reason I downloaded the app. 

2. Also like how you can customize the workouts in the app or create your own which is what I did.

OPPORTUNITIES 
1. The app is buggy from the watch. Tested it 2x before actually getting in the water with the app. Both time noticed it saved to my activity app twice. The second time, I let the app run for about a minute, it said I completed the full workout and approximately 300+ calories were burned. When I used the app in the pool that night, after completing my workout it posted as two different workouts with completely different avg times that were about 1:30 minutes off. Having been tracking myself with the Apple activity app since the watch came out, I went with the time closest to what I'd been doing.

2. I'm not sure the app locks the Watch in swim mode as the icon didn't show up. This is something I'll actively do with my next swim to see what happens.

3. Not in love with scrolling the crown to pause. This feels slower than the native two tap built into Apple activity.

4. While my avg was transferred to the Apple activity app, I don't have my splits. Guessing this is a paid feature? Kind of a bummer as this is native to Apple's activity app.

Will swim with this a few more times before deciding to keep or not. As of now, wouldn't purchase.",3,False,Shatteredlens,Mixed Feelings,,AppStore
371,2016-07-16 21:14:37,"I absolutely love this app. I've been using it throughout the summer, and it's been helpful with planning sets when I'm working out in my own. Although the app requires monthly payments in order to access all sets/workouts, it also offers a week-long free trial, and I think the payments are worth the way it has helped me to develop my technique, speed, and distance. It even provides videos with commentary for the drills. I highly recommend MySwimPro for all swimmers, the novice and experienced alike. My only complaint is, when exporting workouts to pdf for printing, sometimes the longer workouts get cut off. I hope this bug will be fixed with later updates.",5,False,Acoustic Alyssa,Most Helpful App for Swimming,,AppStore
372,2016-07-20 22:29:58,"Before I started using MySwimPro I would just swim laps back and forth. I didn't see much improvement in my swimming. Coming from not much experience of how to train in swimming I'd normally have to pay $$ for a trainer/coach. MySwimPro allows me to pick workouts specifically targeting what stroke I want, what distance pool I'm swimming in, and how much time I have to swim. The best part is being able to track how much I'm swimming and the improvement I'm making.

MySwimPro is truly my swim coach. I can see it improving with each update, just as it helps me improve with each swim. Thank you MySwimPro.",5,False,Triathlete Levi,Best way to record & improve my swimming,,AppStore
373,2017-09-12 23:18:26,"I've tried a lot of apps for swimming, but most are rather like a log book. I like that MySwimPro makes good use of the iWatch (I have a Series 2) and sets log automatically. Best, however, is that I dont have to plan my swim sets. I can just chose one and start swimming. I'm still getting used to tweaking the rest periods between sets. 
I've recently upgraded to Premium and the developers have promised a few upgrades to come out soon. Last, but not least, the developers are very quick to respond and react to my issues/feedback.",5,False,Mischge,Best swimming app I've tried,,AppStore
374,2015-10-15 21:56:08,"LOVE THIS APP AND WHAT ITS DONE FOR OUR WORKOUTS.

My group has swam together for 4 years. Our age ranges from 42-52. Our swimming ability ranges from intermediate to expert. Some of us actively compete in triathlons, others just swim to stay in shape. This app has been responsible for bringing new life to our workouts. We love the variety of stroke work, distance, sprints. The videos have helped us understand proper technique and the ""log"" allows us to see what we have accomplished and helps us feel even better about what we do each day in the pool. The app keeps getting better. USE IT, you'll like it 😬",5,False,integritytom,HUGE Help!!!,,AppStore
375,2016-10-22 03:13:01,"Swimming with this is great. I really like how it records your swims and pausing is nice (you turn the crown a certain amount.) It counts your strokes and it does well with heart rate recording. You can load workouts which can be beneficial, but you have to pay for all the available workouts (not really a minus, just good business.)

One thing I wish the app had was Strava support. I'm a triathlete and I would really like to have a social app hub for all my activities. This is great for swimming, but the info just stays on their servers (and on Apple's Activity app, but I don't really count that.)",4,False,Shutterchase,"Great App, just needs something more.",,AppStore
376,2016-06-20 21:59:01,"I use this app every time I swim laps. I have a life proof case so that my phone can be poolside and I can click through all the sets as I go. I like the edit button and use it to make changes depending on how I feel that fat - maybe deleting or adding a rep to the main set. I make up my own workouts too with the ""new"" workout button, but I prefer to use their workouts.  My only complaint would be that I wish there were better freestyle workouts- they are very ""pull"" heavy and can be tough on the shoulders. My favorites are the IM workouts because of the variety.",4,False,Girl pate,Love it!,,AppStore
377,2016-07-17 00:51:24,"So far, I am really impressed with the app.  You are able to pick from a number of different workouts, ranging from individual stroke work to sprint or distance training.  The workouts they provide are full workouts, including warm ups, pre sets, main sets and cool downs.  They're real deal workouts.

They also provide access to a articles and videos that have been really helpful.  Just a note, not all of the workouts are free.  There is a monthly subscription to get full access.",4,False,TheHeffs,Great App for unaffiliated swimmers,,AppStore
378,2016-06-15 13:20:38,"I started swimming a few years ago after my orthopedist recommend that I give up running. I had no idea how to structure personalized workouts until I found myswimpro. The workout library is great and easy to use, and the metrics help me keep track of my progress over time. With a new structured workout routine, I noticed that I started to build more muscle and cut down on my waste line. I also just upgraded to premium and I can say it's totally worth it! Best swimming app on the market!!",5,False,TLaredo,Changed the way I swim,,AppStore
379,2017-02-19 13:00:55,"The app has crashed a few times on me, but overall I've concluded that you can't find a better app to log swims. I've recommended it to all my teammates. Logging swims is very simple (however, I'm not sure if the calorie tracker is entirely accurate--it seems a bit high). I also love how dedicated the app's creators are. I receive occasional emails from them with practical swimming tips, and they regularly update the app with improvements.
Overall, I highly recommend this app.",5,False,irunxc,Solid app,,AppStore
380,2015-09-22 16:43:01,"But I do wish there was a place to put the desired workout time. As in approximately 30 minutes, 60 minutes, etc. The ability to add/remove parts of the workout help with this, but still wish there was a button to hit so the app can give me a good workout for the amount of time I have.",4,False,😟😟😟😟😦😦😦😢😢😢,Haven't put it to use yet,,AppStore
381,2016-04-05 00:57:41,"Our entire family uses this app whenever we can't swim with our team. There's something for everyone at every level, and you can emphasize any stroke (or IM) in your workout. It's easy to print out your workout, and it gives you the total distance and time it'll take. The sets make sense and the send-offs are perfect for each level. It's intuitive to use and fast. LOVE this app!",5,False,*!@#,Finally! A swim workout app that works!,,AppStore
382,2016-12-30 16:54:20,"When I first downloaded the app, it was very helpful and was easy to use. When I updated the app to its latest version, I experienced multiple issues when logging my workouts. For instance, when entering the intervals, it will always go back to one minute. If you wish to edit the set you just entered, when you tap on it, the app crashes- not saving anything. I love using this app as it tracks my swimming but, the update has made it stressful and annoying.",3,False,xxfangirlxx,Loved the app...until update.,,AppStore
383,2017-05-30 09:21:16,"In the last May update, when the watch touches the water the screen goes back to the clock app and MySwimPro does not record the distance. If you can eventually make it stay on the screen, there is no way to end and log your workout; the time keeps going and it says ""Ending workout..."" until you delete the app and reinstall it.",5,False,bogdanm3,Not reliable,"{'id': 513531, 'body': ""Hello - I'm sorry you're experiencing problems. This problem is new to us and we'd love it if you could contact us at iOS-support@myswimpro.com so we can get more information and get it fixed! -Adam"", 'modified': '2017-06-07T01:00:40Z'}",AppStore
384,2015-10-29 13:30:14,"As a former college swimmer this app has helped me stay in shape and even prepare for season while I was still swimming. I love that I can track my progress, pick from a variety of sets, and customize my workouts to my ability.  The videos are helpful, especially for those just getting into swimming.  The new update is great with more set options. Definitely recommend!",5,False,Allyoc,Love this!,,AppStore
385,2016-08-23 00:51:30,"I swim once a week. I'm a pool scrub, 800m and I'm toast. Working on getting better and looking for an app to help. This does with some videos and other training sundries. Unfortunately 80% of the app is behind a subscribe monthly wall which is far outside my appetite.

Also some bugs in editing swims. No matter what I edit. It saves the default program unless it is custom from the ground up. 

Good stats screen and glad to see something enter the arena but the pricing model will eventually push me away.",3,False,Ciordia9,"Neat, helpful, costly",,AppStore
386,2017-02-03 04:38:54,"I was able to get my times to sync from USMS, but the page to view top times doesn't load correctly. 9/10 times it gets frozen or something and doesn't display any events or corresponding times. It also seems a little tedious to enter workout info. I don't want to keep track of every set, just the overall distance and strokes used. Please fix the bugs and make the interface easier to use!",3,False,Hollyelyse ,"Cool idea, seems kind of buggy",,AppStore
387,2017-05-26 16:15:36,"I just started back swimming laps and using my new Apple Watch. I like the features of my swim pro, it does show the different strokes. I usually swim 200 yd sets. 200 free, 200 back then 200 breast. How do I get the app to register the different strokes. If I swim without stopping at the end of a set, the app reports free. I have tried to pause between sets, then the app stops and doesn't register the next set. The app has even gone inactive and not recorded the session.",3,False,Bmoore002,How see different strokes,,AppStore
388,2016-07-12 23:24:42,"I have been using this app for a couple of weeks now and I have had very positive results with it. 

Easy to use, and with very helpful mini tutorials for strokes and techniques that help achieve proper form and overall ability to achieve a professional workout. 

Highly recommend.",5,False,SquirrelySpankey,"If you swim, get this app!!!",,AppStore
389,2016-02-10 13:06:51,"I love this app! I use it if practice ever gets canceled. I'll write down the set, take it to the pool, and when I get back I log my swim! Maybe in the next update, there could be a feature where you can save the workout and edit the times you have to make. Great app, 5 stars!",5,False,katherinekummerer,Awesome!,,AppStore
390,2017-05-25 17:48:14,"I have high hopes for this app.  Would love to see the option to input my 100yd base interval.  The selection of beginner, intermediate, advanced seems too broad a bucket and I have no way of knowing if the workout intervals are designed for lots of rest or if I should manually drop the times.  Having heart rate data is great, but would like to see that used to help coach the appropriate workouts and intervals.  Thanks!",3,False,swimtechie,Add Base interval option please!,,AppStore
391,2016-12-09 17:19:12,"If I could rate the app for the watch part probably a solid 3.5 stars 4 when you factory in the possibilities under future updates. But the phone part of the app is just off NO METRICS for anything really if you use a garmin swim watch 920xt or better or anything like that you will be disappointed to not find any of your stoke count, swolf report, or even pace per individual interval... glad I could unsubscribe immediately.",2,False,Gsantollo,Tri/swim geeks don't get excited...,,AppStore
392,2015-09-26 18:43:25,I am a swimmer who was looking for an app that would help me improve and track all aspects of my performance and MySwimPro really delivered. It provides challenging workouts and I already can feel my stroke improving. I would recommend MySwimPro to anyone looking to improve their swimming.,5,False,Swimnut93,Fantastic app,,AppStore
393,2016-11-27 13:58:31,"Videos! Downloadable workouts! Stroke differentiation and auto-pause. Sure looks good and promises a lot. The problem is you can't actually start workouts from your Watch. Will hang indefinitely waiting for you to open one on your phone, which it won't recognize. Plus, the website is not optimized for mobile at all.

For 9.99, this app should be flawless. For the obscene subscription price of 9.99 a MONTH, having any issues at all is an insult.",1,False,ionian99,Does everything except work.,,AppStore
394,2017-05-23 01:21:10,Every single day I use this app it grows on me. Tracking workouts/stats/progress is very rewarding. Having followers helps drive accountability. Follow others to see what workouts your friends are doing. Double bonus with the large library of custom workouts.,5,False,CfizzleXxX,MSP,,AppStore
395,2017-07-14 22:13:23,I did my first workout but where is my data?  Also it took about ten laps for it to start recording my laps accurately.  I have gone online to try to figure out how to sync the iwatch with the app on the iPhone - nice looking blog site but does not share anything about using the iwatch or the app.  The app on the iwatch was short on instructions so i had no idea how to end the workout or save it.,2,False,Michelle from Nevada,Where are the instructions on how to use this?,,AppStore
396,2015-10-13 15:23:29,"This app works great! I have checked it out, and everything is flawless! The amount of opportunities are endless (and for free, too)! I think it's so cool how you can get customized workouts, down to the very last detail. Thank you for making this app!",5,False,Mimitheswimmer2314,Amazing!!!,,AppStore
397,2017-02-11 17:32:05,"Was having problems with the app crashing, but that is fixed in most recent version of the app. Overall, I like the workouts and have seen improvements to my times using this app for training. 

Developers are pretty responsive and open to feedback. 

I still see issues with mismatches in the distance reported by the app (say 2000 yards) vs the distance that is reported in Apple's activity app (1750 yards) for the same workout. It seems like the activity app doesn't count drills?

I'd love to see the app get smarter about rest time. If I always finish a set well below the suggested time then it should adjust.",3,False,Allen Hutchison,Watch app crashing fixed,,AppStore
398,2016-12-31 20:20:31,"I downloaded the app registered with an email all that jazz. Decided I should test this out. Followed all the steps on the Apple Watch and in the end not one stroke of one lap was recorded! Then I check my email to make sure I registered and then went to the website to write a comment, maybe I did something wrong. And the email won't send from the website. To say I'm disappointed is the understatement of the week. Hope they reach out.",1,False,Soccerkaty,Didn't work,,AppStore
399,2016-10-13 10:15:51,It looks like all the pieces are here to benefit from integration with the Apple Watch series 2 but yet falls way short. Could only sink watch and app 1 x and couldn't even get work outs on the watch. Please fix the series 2 watch and app interface. Also the monthly cost is high in my opinion less than $5.00 a month is a more appropriate price point if everything worked (IMO).  Please fix and you will have a new customer.,1,False,MNavy swim,So much potential but not here yet,,AppStore
400,2016-11-07 18:19:17,I'm a lifeguard and at my job we are required to swim a lot. I  try to swim more so I can increase my strokes and to stay fit. This is a great app! However I wish there was a way to upload our own workouts so that I wouldn't have to pay for majority of them.  But it's a nice overall.,4,False,cocobubb,Great App,,AppStore
401,2016-10-07 03:10:05,"I got injured and couldn't run for several months. This app helped me get through weeks of cross training with lots of different workouts, goals and new drills. I like having an exact plan to follow. Thanks for videos and definitions.",5,False,klaus4445,Helpful for cross training,,AppStore
402,2017-02-23 21:40:05,"It doesn't track your distance when you are kicking and doesn't account for long streamlines, so the distances end up off when you're done with a set, sometimes by quite a bit. My workouts are typically about 1,000 yards longer than the app indicates. 

It's okay and it probably does the most it can for what it is able, but I was expecting more.",2,False,Njsorr,Limited,,AppStore
