,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,platform
324,3ca1dca8-bad7-4ea6-939f-00f815ad3a13,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tried the app out with my sw3. Seems to work on but cant change the to pool length to yards.,4,1,1.20,2016-09-14 04:47:27,,,1.20,GooglePlayStore
325,fe725c0a-2699-4660-a329-0c65c52ebab2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app to track my lap swimming. It even syncs with devices like Garmin or Pebble,5,1,1.20,2016-09-09 19:47:51,,,1.20,GooglePlayStore
326,1b9989fa-8939-4657-aca8-a48907b0c0f1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Not so good for p.time,3,1,1.20,2016-09-06 05:37:57,,,1.20,GooglePlayStore
327,16bff0a8-29bc-4d15-9545-2282fb402f63,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Awkward to use. Sometimes works and uploads but often crashes losing results on the device. Frequently fails to recognise a lap in the pool, especially in the first few laps. Suggest a calibration feature.",1,4,1.18,2016-08-01 18:34:26,,,1.18,GooglePlayStore
328,92b6e743-4ca2-4e0e-9523-3d3b0e783210,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I downloaded the app. It setup straight away on my pebble. I chose, ""sign up with Google"" And Huston we have a problem! First it asks me to now sign in manually. Then it tells me that's not my password. Umm ¡¡YES IT IS!! Then in ""reset password"" it tells me ""there's no account with that email"" then in new setup it tells me I ""can't use that address as an account already exists with that (#fffffing!!) email address"" :-[ And 'yards'!!! What is this the 1700s",1,0,1.18,2016-08-26 09:10:16,"Hi Gil, thanks for reporting the Google sign in issue!  It's now fixed in the latest version :)  You can change your Yards/Meters preference by tapping the settings icon in the top left, tapping Account and then changing Units from Yards to Meters.",2016-08-31 09:05:25,1.18,GooglePlayStore
329,e7fdb487-3627-4e36-8661-b65ea0281e81,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This app works well with my Garmin bioactive and Garmin connect.   I wish it was a bit more like strava with challenges,4,0,1.18,2016-08-22 04:09:30,,,1.18,GooglePlayStore
330,8812215f-01b8-4bd4-bb48-920252fc449f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's a great app to record your swimming distance. Very easy to use. Great to look at the weekly patterns,5,0,1.18,2016-08-11 18:32:44,,,1.18,GooglePlayStore
331,115951ad-f2cd-4a15-97c6-9b0999d5dcb3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Stops tracking mid swim on the pebble time. This issue needs to be fixed.,1,0,1.18,2016-08-17 22:00:58,"Hi Paul, there are two different modes for the Pebble: automatic interval mode and manual mode.  If you use the app in manual mode accidentally and leave it on swim mode while you rest, the app won't detect the start of swimming again.  See http://sw.im/buttons or send us an email at support@swim.com for more details!",2016-08-30 14:10:17,1.18,GooglePlayStore
332,7fa7e592-2f68-4275-97e4-8605e97e2aaf,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,When it syncs with my pebble it's fantastic.......It doesn't always sync😐,3,3,1.18,2016-08-17 21:23:33,,,1.18,GooglePlayStore
333,093ac1d1-1af3-4d05-932a-9815c922c8dc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Buggy, won't sync with pebble and Nexus 5x",1,1,1.18,2016-08-10 12:28:52,,,1.18,GooglePlayStore
334,b71707a8-b193-4a85-855b-f8fb76e84fdc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I can't believe how excited I get when this app actually records the workout properly! I have never experienced such a buggy program. Too bad really,1,3,1.17,2016-07-15 01:17:52,,,1.17,GooglePlayStore
335,830e408d-5be7-463e-9b36-d966a29a7545,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,As new features added.. I can manually add my swim workout.. Love it.. No thanks to my sony smartwatch 3..failed after 6 months.. Sony water resist is such a failure.. Don waste ur money on Sony products 👎,5,0,1.17,2016-07-15 18:20:51,,,1.17,GooglePlayStore
336,5c7b02a6-837a-4e56-a13e-43ade94b8dad,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I love how well this app integrates with my Pebble classic.  Once in a while it will miss a 25, but 99% of the time it works great.",5,4,1.17,2016-07-18 20:58:53,,,1.17,GooglePlayStore
337,68f7c060-d63e-47b5-9f56-a09d9690ff48,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,A must for pool swimmers. No open water features but still great.,5,0,1.17,2016-07-19 15:41:52,,,1.17,GooglePlayStore
338,9a592667-c689-42ae-b256-a5ba0872fac3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Everything is working again.,5,0,1.17,2016-07-19 11:41:36,Thank you for updating your review!  Glad your issues have been resolved!,2015-09-05 13:00:24,1.17,GooglePlayStore
339,78e28b42-fc2e-422c-a2ff-4addf4bfa919,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Using on Sony Smartwatch3 works OK but no way to exit App after workout, have to 'quit' the app and loose the data. Its glitchy with setting default pool length, seems to defaults to  yards instead of meters. I loaded my 'home' pool club details via the web and app but a week alter they are not showing as selectable. Contacted support a week ago and nothing heard - now returning the watch,  this App is useless without support.",2,3,1.15,2016-03-22 20:46:34,,,1.15,GooglePlayStore
340,6f303717-92e3-4bff-b10b-766c6b2ce188,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I used this with my pebble Time .  I swam two sets today.  First set was 500m. It showed 400m. I swam 100 more and it only registered 25. Then I reset watch and swam 100 more and it showed I swam 25 again.  Ridiculous. I'll stick with my old swimovate poolmate.  I'd be interested if they updated and it actually worked because I like the app's breakdown of swim and many other functions. Very disappointing.,1,1,1.15,2016-06-10 02:32:45,,,1.15,GooglePlayStore
341,0567a254-3bae-4ef9-afd2-9503023ee7f0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Just needs some bugs fixing... Unreliable to start workout... End up wasig a load of time trying to get it to start and again at the end of the work out... Pause/stop not working so have to quit out of the app and then lose all record of the workout....,3,0,1.15,2016-05-27 16:23:49,,,1.15,GooglePlayStore
342,f7d9d02f-c380-49e4-850c-da23008c0b70,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Uploading has not been possible in the last week. No responses from pebble as to the problem. Support is not always as strong as one might want. Emailing Pebble  seems to be next to useless. When it works it's fine when it doesn't it's frustrating,2,1,1.15,2016-05-07 06:12:57,"Hi Herb, please email us at support@swim.com for any issues with our Pebble app!",2016-01-06 06:36:16,1.15,GooglePlayStore
343,aed01a84-66ac-4962-b128-ac7e22774b76,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Since two last updates, pebble disconnects when I start the app in my phone. In the pool, it stars measuring distance then stops. Just buggy!",1,3,1.15,2016-02-06 20:15:15,,,1.15,GooglePlayStore
344,0f8d0ee9-2b8e-4900-b7f0-7d317b938545,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Awesome app, have been using for about 3/4 weeks with my Sony Smartwatch. Other than a couple of swims where the app crashed it's tracked all my swims pretty much floorlessly.  Occasionally picks wrong stroke, but that's like 1 in a 100+ lengths, and could be down to me!!",5,1,1.15,2016-02-19 20:31:58,,,1.15,GooglePlayStore
345,2e58e124-cea7-4730-9dbc-9a045b0272a1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"great app, have been using with Sony Smartwatch 3. Would be great if you could use heart rate with it? Also, would be good to sync with trainingpeaks?",4,0,1.15,2016-03-09 07:11:38,,,1.15,GooglePlayStore
346,faa66672-f7dc-45e8-b282-7f222fd6b0ee,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Worked for a while but now doesn't log anything. Seems to just reset or switch off after being put into theatre mode -  on Sony Smartwatch 3.,2,4,1.15,2016-03-04 07:52:35,,,1.15,GooglePlayStore
347,6488c52f-c141-434b-99ca-86a407a188e5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,In the past I was having connection problems that rendered the app almost useless. At the moment my pebble time steel is working great. Auto rest detection is also a welcome addition and saves me from touching the pebble underwater (more healthy for watch electronics),5,0,1.15,2016-02-06 21:02:06,,,1.15,GooglePlayStore
348,79f03d09-021d-4bfd-b05f-d0cfcb0a5d47,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I have now got the app to work on Sony Smartwatch 3 (have to set screen to always on) Sync now working by forcing to do manually. No response from developer to questions although now not required as worked it out my self!,4,0,1.15,2016-02-20 21:57:58,,,1.15,GooglePlayStore
349,1805d634-018c-4f6f-be46-3bcca30668ce,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Very dissatisfied out of the last five swims three have been lost or uploaded with errors and two have the incorrect length for example a swim of one hour comprised of 1300 meters the app saved it as 25 meters as it switched it self off not saving the  data, on several occasions it doesn't even log a length, very disappointing :-(",1,0,1.15,2016-06-16 04:39:35,,,1.15,GooglePlayStore
350,628f3849-286f-4f5e-a475-8e1e5c653601,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This app takes a LONG time to load and it feels it was developed in 2007. It really sucks. Not unstalling it because it doesn't have any competitor.,1,0,1.15,2016-06-06 04:42:42,,,1.15,GooglePlayStore
351,460f7f0c-5042-468a-862d-f881e8a86862,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I'm finding I'm much more motivated to swim, for about 6 months now. Excited to be closing on on my 100k mark since starting tracking.",4,1,1.15,2016-02-06 20:19:11,,,1.15,GooglePlayStore
352,655baff0-d495-4e40-adc1-4bf846d5fe02,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Works better with Pebble time steel.  Still needs improvements in syncing workouts.,4,0,1.15,2016-07-08 22:18:19,,,1.15,GooglePlayStore
353,8ed21620-26eb-4c74-8a05-5f6d3e36a3eb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Timed out after my 11th lap. What's the point of having the app if I have to stop every lap to press the button.,1,0,1.15,2016-07-03 19:19:19,,,1.15,GooglePlayStore
354,4ebe0de5-1f50-44c9-8017-3ca66fc78f98,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sync is terrible, not sure it's accurate either.  Great idea, but this app is poorly supported.",2,0,1.15,2016-08-06 04:37:07,,,1.15,GooglePlayStore
355,57bca88c-c8c5-49cd-a8fd-152a3382c8b2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Improved app, improved watch app, connectivity issues seem to be resolved with the Pebble.",5,0,1.15,2016-02-06 19:15:15,,,1.15,GooglePlayStore
356,74428819-3e44-42ec-ab01-48cdc7f052b3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Stopped working as it used to,1,0,1.15,2016-06-05 19:59:54,,,1.15,GooglePlayStore
357,8a256401-10be-4a26-99a8-b5677cdf4855,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Use this app at least 3 times per week with my Sony Smartwatch. I have noticed a small bug with the latest version were its reporting the date as being a incorrect format.  I'm sure it will get fixed with a update.. :),5,1,1.14,2015-12-31 10:08:40,,,1.14,GooglePlayStore
358,2cb14ec3-63ab-4799-82bf-c8d7eb89afe9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Another update. Same old upload issues. Should learn not to get my hopes up for this app.,1,1,1.14,2016-01-27 05:43:43,"Hi Conor, have you managed to get the upload working?  Please send us an email at support@swim.com if you are still having any issues.",2016-08-31 09:07:38,1.14,GooglePlayStore
359,7159d716-d5ec-42e3-8297-86471b0ed90b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's so easy to use.   Sure a few improvements could be made to the interface and viewing but for a free app its outstanding.,5,0,1.14,2016-01-05 23:21:01,,,1.14,GooglePlayStore
360,d2b8c227-b3ce-4504-9a89-e506ef9e9a48,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"App is basic, could do with the manual mode that the website has. It's not much use if all I can do is look at what I've done.",3,0,1.14,2016-01-17 03:44:41,,,1.14,GooglePlayStore
361,f3855be1-3d11-4d25-8778-999d1f764f66,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,App turns Bluetooth off and on every single time it is started.. WHY IS THIS HAPPENING? What if I listen to music via Bluetooth headphones and DON'T WANT TO TURN BLUETOOTH OFF???,1,0,1.14,2016-01-10 23:32:19,,,1.14,GooglePlayStore
362,82056f43-f2b0-4781-b257-0c1623222197,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's unreliable,1,1,1.14,2016-01-09 22:36:34,,,1.14,GooglePlayStore
363,d1dab042-cb1c-4b98-a274-b1e6087b3403,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pretty good app and the only one I have found which works with a Sony Smartwatch 3 - the best smartwatch for athletics.   Slightly over-estimates the number of lengths you do, and some of the interactions take a bit of getting used to - took me about 3 goes to select my pool and set its length, and another 3 to work out how to stop the workout.    BUT - once you have learned how to use it, it does track your swimming pretty well, and looking at the reviews, it is in regular development so you can expect it to get better. Couple of feature requests:   Edit your swim to reduce the number of lengths you have swum (regularly adds 5-10%) Integration with Strava and Google fit  Thanks for the hard work all!",4,1,1.13,2015-12-19 05:31:03,"Hi Phil, thanks for your support!  We actually have a workout editing feature on the web you can check out and will be adding it to the Android app soon.",2015-12-22 11:17:32,1.13,GooglePlayStore
364,b5b7d263-8d70-4ae8-b38f-cdef70c29c74,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Firstly let me say that I really appreciate you developing this app.  However, V2 has some big issues.  1. The auto start/stop thing doesn't work. When turning after a length and pushing off, if you glide particularly straight and for too long the pebble thinks that you've stopped and shows that you are resting. This feature just does not work. Which is a shame.  2.You can't cycle between total time and current time for the current set.  3. What do the buttons do now? Complete mystery. Please roll it back.",1,1,1.13,2015-12-18 15:22:06,"Hi Hamish, version 2.1 has now been released, which will allow you to turn off Automatic Intervals.  See how to use those functions here: http://sw.im/buttons
",2015-12-23 09:17:12,1.13,GooglePlayStore
365,119862e0-c852-4715-86de-fc5f179baa52,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Version 2 doesnt work at all. Please roll back. I started counting laps again and using a timer instead.... UPDATE: version 2.1 works like a charm. The manual procedure is the same of what we have before. Thanks for the prompt response.,4,0,1.13,2015-12-23 23:06:15,"Hi Ricardo, version 2.1 has now been released, which will allow you to turn off Automatic Intervals.  See how to use those functions here: http://sw.im/buttons",2015-12-23 09:11:21,1.13,GooglePlayStore
366,56cd511e-c520-4e86-b6b9-ba63e55adc2a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"an awful mess. On my Pebble Time it just crashes. It was always inconsistent in counting the lengths, my backstroke messed up the count all the time, but now it won't even start anymore",1,0,1.13,2015-12-23 01:54:02,"Hi Vincenzo, if the Swim.com Pebble App won't launch, it means that your Pebble Time is not upgraded to the latest firmware (3.8 or higher).  Once you upgrade your firmware, the app will run as before!",2015-12-23 09:09:58,1.13,GooglePlayStore
367,c9cf57cd-4547-4bf9-910e-70c9202f25f7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sony Smart watch 3 doesn't accurately track lengths.  Keeping for now in hope fixed as would pay for working version.,2,2,1.13,2015-12-04 17:39:06,We're continuously working on improvements!  It's a very new technology and we appreciate your support as it's further developed.  Stay tuned!,2015-12-22 11:20:11,1.13,GooglePlayStore
368,68ba6934-0f76-43bb-b00c-db69a9b6e407,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It sets sync date as workout date.,1,0,1.13,2015-12-27 00:59:37,"Hi Pavel, we have updated the app for Pebble to fix this issue.  Please try out the latest version!",2016-01-06 06:35:28,1.13,GooglePlayStore
369,64f3fb30-b996-45e1-9e2e-ad2b25af59ed,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Had it crash twice in my last 2 swims where I lost my workout, using the Sony smartwatch 3. On that note, when trying to stop the workout it requires to exact of a movement sidewards to stop your workout and to many movements. Which means the time is not accurate, often takes 2 minutes before I get to stop the workout. Can we please just have one swipe upwards/downwards?  Update: Was done with the workout, tried to stop the workout, couldn't get it to swipe to the right. Then it crashed, workout lost....",2,0,1.12,2015-11-12 10:50:27,"Hi Tom, we actually trim the final rest period off the total workout time after you finish, so you don't have to worry about drying off before ending the workout!  The reason we don't make the End Workout button easier to access is that the water plays with the screen and hits the button accidentally.",2015-12-22 11:26:15,1.12,GooglePlayStore
370,b748005d-15d9-4e8b-a53f-0565fde7f0eb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The app on Pebble app took some figuring out but at least I saw it working and its potential. Afterwards though I could not sign in to the Android app nor the website. The website doesn't even come up for me, just a blank white screen. Couldn't sign up through Facebook either. The Android app kept telling me to check my data connection (which was fine.) I'd like to be able to upload my workouts but so far not so good. I submitted a ticket so we'll see how it goes.",3,0,1.12,2015-10-17 02:23:06,,,1.12,GooglePlayStore
371,68eb5123-a001-40d3-a7fd-2543ed6eb4b6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Edit: lost another workout. 1 star. The website's great.  The app is ok, but lacks the drill-down information available on the site. You're better off browsing the mobile version, and only using the app to upload data from a swim tracker, like a pebble.  Having said that, integration with a pebble is incredibly unreliable, with workouts regularly requiring multiple attempts to sync, or simply getting lost altogether.",1,0,1.12,2015-10-14 01:31:59,"Hi Andrew, firmware 3.8 for Pebble devices is now available which fixes the issues with finding workouts.  ",2015-12-22 13:16:20,1.12,GooglePlayStore
372,7f592394-4d05-4771-a7d7-7a060320d224,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Based on 5 mths use, Using pebble & nexus6 Works adequately as a timer as long as you do length change intervals yourself (I found auto detection of end changes really unreliable), but even then most sessions it  sees at least one 50m length as 100m. Not great for accurately timing sessions.  The real problem is the synch with phone app. Workouts so often don't upload and that is a hugely frustrating and app-undermining problem that the team seem to have significant issues resolving over multiple releases.",2,0,1.12,2015-09-19 20:51:21,"Hi Michael, firmware 3.8 for Pebble devices is now available which fixes the issues with finding workouts.  Version 2.0 of the Swim.com Pebble app also  adds automatic interval capability, detecting not only turns, but rest as well!",2015-12-22 13:20:18,1.12,GooglePlayStore
373,35dfe4e0-eba7-4c8c-be87-55b6fd10681a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"It's okay. Only thing keeping this at 3 stars is that it actually did track my laps. Apart from that, Can't change from yards to meters on a SmartWatch 3. Android watch interface is slow. Phone interface is super slow. Phone app doesn't provide much detail. Good MVP ,I would use again. please work to improve the UI significantly.",3,0,1.12,2015-11-30 19:49:47,We're continuously working on improvements!  It's a very new technology and we appreciate your support as it's further developed.  Stay tuned!,2015-12-22 11:21:25,1.12,GooglePlayStore
374,28593352-f95b-4294-beb5-2f5e21f092a6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I only got this to use with my pebble for logging swim times. Have tried it several times and not once has it managed to sync my swim and now the workouts seem to be lost. The pebble app itself is really good, but without being able to save it only half works. Pretty lame really.",1,0,1.12,2015-10-08 16:41:38,"Hi Antony, firmware 3.8 for Pebble devices is now available which fixes the issues with finding workouts.  ",2015-12-22 13:17:39,1.12,GooglePlayStore
375,88185d18-f255-435e-b832-5631152b4ca1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I have tried and tried but it always tells me it has no new workouts.  Even when the watch has it right on screen.  Also: cut the constant complaint about missing data connections.,2,0,1.12,2015-09-13 04:15:29,"Hi Ricardo, firmware 3.8 for Pebble devices is now available which fixes the issues with finding workouts.  ",2015-12-22 13:20:35,1.12,GooglePlayStore
376,ffd850e1-227f-48f5-88c9-9c0a373f4ed2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Other than that, this app didn't do much of anything. Just swam a thousand with this on my pebble. It counted one lap. Not much point, then.",1,0,1.12,2015-10-10 20:16:48,"Hi Michael, firmware 3.8 for Pebble devices along with Swim.com 2.0 are now available which fix the issues with the app stopping counting.  ",2015-12-22 13:17:09,1.12,GooglePlayStore
377,b0b0b546-c06d-498e-84c3-4cbe61d71de0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I've just been for my first swim using my Sony Smartwatch 3, and nothing is syncing! It also showed on the watch that I'd done 500m when I'd only done 450.",1,0,1.12,2015-11-18 03:01:25,,,1.12,GooglePlayStore
378,c0c967d6-becc-445f-a5a7-b34665946779,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tried this with Sony sw3 seemed to work ok in the pool but phone app says no workouts,2,0,1.12,2015-09-13 17:05:13,,,1.12,GooglePlayStore
