,date,review,rating,title,platform,thumbs_up_count,review_version,app_version,app,sentiment,subjectivity
1525,2016-08-26 09:10:16,"I downloaded the app. It setup straight away on my pebble. I chose, ""sign up with Google"" And Huston we have a problem! First it asks me to now sign in manually. Then it tells me that's not my password. Umm ¡¡YES IT IS!! Then in ""reset password"" it tells me ""there's no account with that email"" then in new setup it tells me I ""can't use that address as an account already exists with that (#fffffing!!) email address"" :-[ And 'yards'!!! What is this the 1700s",1,,GooglePlayStore,0.0,1.18,1.18,swim-com,-0.03657670454545456,0.546969696969697
1526,2016-08-22 04:09:30,This app works well with my Garmin bioactive and Garmin connect.   I wish it was a bit more like strava with challenges,4,,GooglePlayStore,0.0,1.18,1.18,swim-com,0.5,0.5
1527,2016-08-11 18:32:44,It's a great app to record your swimming distance. Very easy to use. Great to look at the weekly patterns,5,,GooglePlayStore,0.0,1.18,1.18,swim-com,0.721111111111111,0.8333333333333334
1528,2016-08-17 22:00:58,Stops tracking mid swim on the pebble time. This issue needs to be fixed.,1,,GooglePlayStore,0.0,1.18,1.18,swim-com,0.05,0.1
1529,2016-08-17 21:23:33,When it syncs with my pebble it's fantastic.......It doesn't always sync😐,3,,GooglePlayStore,3.0,1.18,1.18,swim-com,0.0,0.0
1530,2016-08-10 12:28:52,"Buggy, won't sync with pebble and Nexus 5x",1,,GooglePlayStore,1.0,1.18,1.18,swim-com,0.0,0.0
1531,2016-07-15 01:17:52,I can't believe how excited I get when this app actually records the workout properly! I have never experienced such a buggy program. Too bad really,1,,GooglePlayStore,3.0,1.17,1.17,swim-com,-0.07499999999999998,0.45952380952380956
1532,2016-07-15 18:20:51,As new features added.. I can manually add my swim workout.. Love it.. No thanks to my sony smartwatch 3..failed after 6 months.. Sony water resist is such a failure.. Don waste ur money on Sony products 👎,5,,GooglePlayStore,0.0,1.17,1.17,swim-com,0.003282828282828276,0.34242424242424235
1533,2016-07-18 20:58:53,"I love how well this app integrates with my Pebble classic.  Once in a while it will miss a 25, but 99% of the time it works great.",5,,GooglePlayStore,4.0,1.17,1.17,swim-com,0.48888888888888893,0.5055555555555555
1534,2016-07-19 15:41:52,A must for pool swimmers. No open water features but still great.,5,,GooglePlayStore,0.0,1.17,1.17,swim-com,0.4,0.625
1535,2016-07-19 11:41:36,Everything is working again.,5,,GooglePlayStore,0.0,1.17,1.17,swim-com,0.0,0.0
1536,2016-03-22 20:46:34,"Using on Sony Smartwatch3 works OK but no way to exit App after workout, have to 'quit' the app and loose the data. Its glitchy with setting default pool length, seems to defaults to  yards instead of meters. I loaded my 'home' pool club details via the web and app but a week alter they are not showing as selectable. Contacted support a week ago and nothing heard - now returning the watch,  this App is useless without support.",2,,GooglePlayStore,3.0,1.15,1.15,swim-com,-0.025641025641025644,0.32307692307692304
1537,2016-06-10 02:32:45,I used this with my pebble Time .  I swam two sets today.  First set was 500m. It showed 400m. I swam 100 more and it only registered 25. Then I reset watch and swam 100 more and it showed I swam 25 again.  Ridiculous. I'll stick with my old swimovate poolmate.  I'd be interested if they updated and it actually worked because I like the app's breakdown of swim and many other functions. Very disappointing.,1,,GooglePlayStore,1.0,1.15,1.15,swim-com,0.07833333333333335,0.538030303030303
1538,2016-05-27 16:23:49,Just needs some bugs fixing... Unreliable to start workout... End up wasig a load of time trying to get it to start and again at the end of the work out... Pause/stop not working so have to quit out of the app and then lose all record of the workout....,3,,GooglePlayStore,0.0,1.15,1.15,swim-com,0.0,0.0
1539,2016-05-07 06:12:57,Uploading has not been possible in the last week. No responses from pebble as to the problem. Support is not always as strong as one might want. Emailing Pebble  seems to be next to useless. When it works it's fine when it doesn't it's frustrating,2,,GooglePlayStore,1.0,1.15,1.15,swim-com,-0.00714285714285715,0.4857142857142857
1540,2016-02-06 20:15:15,"Since two last updates, pebble disconnects when I start the app in my phone. In the pool, it stars measuring distance then stops. Just buggy!",1,,GooglePlayStore,3.0,1.15,1.15,swim-com,0.0,0.06666666666666667
1541,2016-02-19 20:31:58,"Awesome app, have been using for about 3/4 weeks with my Sony Smartwatch. Other than a couple of swims where the app crashed it's tracked all my swims pretty much floorlessly.  Occasionally picks wrong stroke, but that's like 1 in a 100+ lengths, and could be down to me!!",5,,GooglePlayStore,1.0,1.15,1.15,swim-com,0.08313492063492063,0.5555555555555556
1542,2016-03-09 07:11:38,"great app, have been using with Sony Smartwatch 3. Would be great if you could use heart rate with it? Also, would be good to sync with trainingpeaks?",4,,GooglePlayStore,0.0,1.15,1.15,swim-com,0.7666666666666666,0.7000000000000001
1543,2016-03-04 07:52:35,Worked for a while but now doesn't log anything. Seems to just reset or switch off after being put into theatre mode -  on Sony Smartwatch 3.,2,,GooglePlayStore,4.0,1.15,1.15,swim-com,0.0,0.0
1544,2016-02-06 21:02:06,In the past I was having connection problems that rendered the app almost useless. At the moment my pebble time steel is working great. Auto rest detection is also a welcome addition and saves me from touching the pebble underwater (more healthy for watch electronics),5,,GooglePlayStore,0.0,1.15,1.15,swim-com,0.33571428571428574,0.5142857142857143
1545,2016-02-20 21:57:58,I have now got the app to work on Sony Smartwatch 3 (have to set screen to always on) Sync now working by forcing to do manually. No response from developer to questions although now not required as worked it out my self!,4,,GooglePlayStore,0.0,1.15,1.15,swim-com,0.0,0.0
1546,2016-06-16 04:39:35,"Very dissatisfied out of the last five swims three have been lost or uploaded with errors and two have the incorrect length for example a swim of one hour comprised of 1300 meters the app saved it as 25 meters as it switched it self off not saving the  data, on several occasions it doesn't even log a length, very disappointing :-(",1,,GooglePlayStore,0.0,1.15,1.15,swim-com,-0.266,0.45533333333333326
1547,2016-06-06 04:42:42,This app takes a LONG time to load and it feels it was developed in 2007. It really sucks. Not unstalling it because it doesn't have any competitor.,1,,GooglePlayStore,0.0,1.15,1.15,swim-com,-0.08333333333333333,0.3333333333333333
1548,2016-02-06 20:19:11,"I'm finding I'm much more motivated to swim, for about 6 months now. Excited to be closing on on my 100k mark since starting tracking.",4,,GooglePlayStore,1.0,1.15,1.15,swim-com,0.2916666666666667,0.45
1549,2016-07-08 22:18:19,Works better with Pebble time steel.  Still needs improvements in syncing workouts.,4,,GooglePlayStore,0.0,1.15,1.15,swim-com,0.5,0.5
1550,2016-07-03 19:19:19,Timed out after my 11th lap. What's the point of having the app if I have to stop every lap to press the button.,1,,GooglePlayStore,0.0,1.15,1.15,swim-com,0.0,0.0
1551,2016-08-06 04:37:07,"Sync is terrible, not sure it's accurate either.  Great idea, but this app is poorly supported.",2,,GooglePlayStore,0.0,1.15,1.15,swim-com,-0.08999999999999997,0.7744444444444445
1552,2016-02-06 19:15:15,"Improved app, improved watch app, connectivity issues seem to be resolved with the Pebble.",5,,GooglePlayStore,0.0,1.15,1.15,swim-com,0.0,0.0
1553,2016-06-05 19:59:54,Stopped working as it used to,1,,GooglePlayStore,0.0,1.15,1.15,swim-com,0.0,0.0
1554,2015-12-31 10:08:40,Use this app at least 3 times per week with my Sony Smartwatch. I have noticed a small bug with the latest version were its reporting the date as being a incorrect format.  I'm sure it will get fixed with a update.. :),5,,GooglePlayStore,1.0,1.14,1.14,swim-com,0.17499999999999996,0.6314814814814815
1555,2016-01-27 05:43:43,Another update. Same old upload issues. Should learn not to get my hopes up for this app.,1,,GooglePlayStore,1.0,1.14,1.14,swim-com,0.05,0.1625
1556,2016-01-05 23:21:01,It's so easy to use.   Sure a few improvements could be made to the interface and viewing but for a free app its outstanding.,5,,GooglePlayStore,0.0,1.14,1.14,swim-com,0.32666666666666666,0.6994444444444445
1557,2016-01-17 03:44:41,"App is basic, could do with the manual mode that the website has. It's not much use if all I can do is look at what I've done.",3,,GooglePlayStore,0.0,1.14,1.14,swim-com,-0.05,0.1625
1558,2016-01-10 23:32:19,App turns Bluetooth off and on every single time it is started.. WHY IS THIS HAPPENING? What if I listen to music via Bluetooth headphones and DON'T WANT TO TURN BLUETOOTH OFF???,1,,GooglePlayStore,0.0,1.14,1.14,swim-com,-0.07142857142857142,0.21428571428571427
1559,2016-01-09 22:36:34,It's unreliable,1,,GooglePlayStore,1.0,1.14,1.14,swim-com,0.0,0.0
1560,2015-12-19 05:31:03,"Pretty good app and the only one I have found which works with a Sony Smartwatch 3 - the best smartwatch for athletics.   Slightly over-estimates the number of lengths you do, and some of the interactions take a bit of getting used to - took me about 3 goes to select my pool and set its length, and another 3 to work out how to stop the workout.    BUT - once you have learned how to use it, it does track your swimming pretty well, and looking at the reviews, it is in regular development so you can expect it to get better. Couple of feature requests:   Edit your swim to reduce the number of lengths you have swum (regularly adds 5-10%) Integration with Strava and Google fit  Thanks for the hard work all!",4,,GooglePlayStore,1.0,1.13,1.13,swim-com,0.23072916666666665,0.48851495726495725
1561,2015-12-18 15:22:06,"Firstly let me say that I really appreciate you developing this app.  However, V2 has some big issues.  1. The auto start/stop thing doesn't work. When turning after a length and pushing off, if you glide particularly straight and for too long the pebble thinks that you've stopped and shows that you are resting. This feature just does not work. Which is a shame.  2.You can't cycle between total time and current time for the current set.  3. What do the buttons do now? Complete mystery. Please roll it back.",1,,GooglePlayStore,1.0,1.13,1.13,swim-com,0.06999999999999999,0.33833333333333326
1562,2015-12-23 23:06:15,Version 2 doesnt work at all. Please roll back. I started counting laps again and using a timer instead.... UPDATE: version 2.1 works like a charm. The manual procedure is the same of what we have before. Thanks for the prompt response.,4,,GooglePlayStore,0.0,1.13,1.13,swim-com,0.06666666666666667,0.10833333333333334
1563,2015-12-23 01:54:02,"an awful mess. On my Pebble Time it just crashes. It was always inconsistent in counting the lengths, my backstroke messed up the count all the time, but now it won't even start anymore",1,,GooglePlayStore,0.0,1.13,1.13,swim-com,-0.5875,0.5875
1564,2015-12-04 17:39:06,Sony Smart watch 3 doesn't accurately track lengths.  Keeping for now in hope fixed as would pay for working version.,2,,GooglePlayStore,2.0,1.13,1.13,swim-com,0.2380952380952381,0.4920634920634921
1565,2015-12-27 00:59:37,It sets sync date as workout date.,1,,GooglePlayStore,0.0,1.13,1.13,swim-com,0.0,0.0
1566,2015-11-12 10:50:27,"Had it crash twice in my last 2 swims where I lost my workout, using the Sony smartwatch 3. On that note, when trying to stop the workout it requires to exact of a movement sidewards to stop your workout and to many movements. Which means the time is not accurate, often takes 2 minutes before I get to stop the workout. Can we please just have one swipe upwards/downwards?  Update: Was done with the workout, tried to stop the workout, couldn't get it to swipe to the right. Then it crashed, workout lost....",2,,GooglePlayStore,0.0,1.12,1.12,swim-com,0.16714285714285712,0.39714285714285713
1567,2015-10-17 02:23:06,"The app on Pebble app took some figuring out but at least I saw it working and its potential. Afterwards though I could not sign in to the Android app nor the website. The website doesn't even come up for me, just a blank white screen. Couldn't sign up through Facebook either. The Android app kept telling me to check my data connection (which was fine.) I'd like to be able to upload my workouts but so far not so good. I submitted a ticket so we'll see how it goes.",3,,GooglePlayStore,0.0,1.12,1.12,swim-com,0.17708333333333331,0.515625
1568,2015-10-14 01:31:59,"Edit: lost another workout. 1 star. The website's great.  The app is ok, but lacks the drill-down information available on the site. You're better off browsing the mobile version, and only using the app to upload data from a swim tracker, like a pebble.  Having said that, integration with a pebble is incredibly unreliable, with workouts regularly requiring multiple attempts to sync, or simply getting lost altogether.",1,,GooglePlayStore,0.0,1.12,1.12,swim-com,0.34444444444444444,0.4982295482295481
1569,2015-09-19 20:51:21,"Based on 5 mths use, Using pebble & nexus6 Works adequately as a timer as long as you do length change intervals yourself (I found auto detection of end changes really unreliable), but even then most sessions it  sees at least one 50m length as 100m. Not great for accurately timing sessions.  The real problem is the synch with phone app. Workouts so often don't upload and that is a hugely frustrating and app-undermining problem that the team seem to have significant issues resolving over multiple releases.",2,,GooglePlayStore,0.0,1.12,1.12,swim-com,0.07803030303030302,0.4810606060606061
1570,2015-11-30 19:49:47,"It's okay. Only thing keeping this at 3 stars is that it actually did track my laps. Apart from that, Can't change from yards to meters on a SmartWatch 3. Android watch interface is slow. Phone interface is super slow. Phone app doesn't provide much detail. Good MVP ,I would use again. please work to improve the UI significantly.",3,,GooglePlayStore,0.0,1.12,1.12,swim-com,0.16759259259259257,0.5268518518518519
1571,2015-10-08 16:41:38,"I only got this to use with my pebble for logging swim times. Have tried it several times and not once has it managed to sync my swim and now the workouts seem to be lost. The pebble app itself is really good, but without being able to save it only half works. Pretty lame really.",1,,GooglePlayStore,0.0,1.12,1.12,swim-com,0.10925925925925924,0.5935185185185186
1572,2015-09-13 04:15:29,I have tried and tried but it always tells me it has no new workouts.  Even when the watch has it right on screen.  Also: cut the constant complaint about missing data connections.,2,,GooglePlayStore,0.0,1.12,1.12,swim-com,-0.0564935064935065,0.3147186147186147
1573,2015-10-10 20:16:48,"Other than that, this app didn't do much of anything. Just swam a thousand with this on my pebble. It counted one lap. Not much point, then.",1,,GooglePlayStore,0.0,1.12,1.12,swim-com,-0.008333333333333331,0.2583333333333333
1574,2015-11-18 03:01:25,"I've just been for my first swim using my Sony Smartwatch 3, and nothing is syncing! It also showed on the watch that I'd done 500m when I'd only done 450.",1,,GooglePlayStore,0.0,1.12,1.12,swim-com,0.15625,0.6666666666666666
1575,2015-09-13 17:05:13,Tried this with Sony sw3 seemed to work ok in the pool but phone app says no workouts,2,,GooglePlayStore,0.0,1.12,1.12,swim-com,0.5,0.5
1576,2015-09-09 03:02:45,"Android wear - using Sony Smartwatch 3 ( I think the only one suitable for swimming) been 3 times, uploads fine but recording is massively out. Just swam 48 lengths of a 33.3m pool in 42 mins, breaststroke, with no breaks or pauses. App thinks I swam for 5 mins and rested for 37mins also only recorded 462m instead of 1584m. Gutted as a bought the watch to use this app, currently it's a complete waste of time. Hope it gets a solid update to make it more accurate.",1,,GooglePlayStore,0.0,1.11,1.11,swim-com,0.1766666666666667,0.5883333333333334
1577,2015-09-05 18:26:56,"Nothing has changed despite numerous updates and reports that ""sync has finally been fixed"". V1.5 on Pebble shows exactly the same behaviour. New workouts do not sync.",1,,GooglePlayStore,0.0,1.11,1.11,swim-com,0.08106060606060606,0.4215909090909091
1578,2015-09-02 04:52:25,"Galaxy's S5 and Pebble time. Worked for a while. Now (with updates) useless. Always get error message to ""check phone data connection"". Huh?",1,,GooglePlayStore,0.0,1.11,1.11,swim-com,-0.5,0.2
1579,2015-08-29 07:57:17,"Was working fine with pebble, but recently can't upload any swims. The pebble app itself works fine in the pool though.",2,,GooglePlayStore,0.0,1.11,1.11,swim-com,0.2777777777777778,0.4166666666666667
1580,2015-08-19 14:38:09,"It says I need to check my phones data connection, but I have a perfectly usable WiFi signal.",1,,GooglePlayStore,1.0,1.11,1.11,swim-com,1.0,1.0
1581,2015-09-06 19:53:14,Please check data connection but in on wifi and mobile data.,2,,GooglePlayStore,0.0,1.11,1.11,swim-com,0.0,0.0
1582,2015-08-18 00:09:45,"Keeps showing a pop-up that says ""please check your phone's data connection"" even though I'm connected to WiFi! Wanted to use with my Pebble but that's obviously not going to work until this gets fixed. Please help!",1,,GooglePlayStore,1.0,1.10,1.10,swim-com,0.0625,0.35
1583,2015-08-08 00:05:22,"Was signing up but it is stuck at Step 5. Keeps loading and loading and loading, and now is still loading. After that, I kill the app and login again. I have to login again every time I launch the app. Uninstall.",1,,GooglePlayStore,1.0,1.9,1.9,swim-com,0.0,0.0
1584,2015-08-07 10:31:13,Update 1.9 enabled Pebble Time to work,5,,GooglePlayStore,0.0,1.9,1.9,swim-com,0.0,0.0
1585,2015-08-05 10:08:26,The whole reason I bought the pebble time was to record swimming work outs... Needless to say the app doesn't work with the time and is a complete hassle and waste to try and get it to connect.,1,,GooglePlayStore,0.0,1.8,1.8,swim-com,-0.1,0.44999999999999996
1586,2015-08-01 18:34:14,After a long and annoying setup process the app failed to record my workout,1,,GooglePlayStore,0.0,1.8,1.8,swim-com,-0.45,0.5333333333333333
1587,2015-07-09 02:23:21,Can't even say what it is like because despite advertising pebble time support it can't connect to it as it doesn't even recognise that the pebble time uses a different pebble app on your phone from a normal pebble. A really obvious error that bodes poorly for the quality of the software as a whole.,1,,GooglePlayStore,2.0,1.7,1.7,swim-com,-0.009999999999999998,0.55
1588,2015-06-28 01:07:03,"Work with Pebble. Says it does, but the workouts don't upload.",1,,GooglePlayStore,1.0,1.7,1.7,swim-com,0.0,0.0
1589,2015-07-14 05:15:06,Keeps saying to check data connection even on wifi. Couldnt connect to pebble time.,1,,GooglePlayStore,1.0,1.7,1.7,swim-com,0.0,0.0
1590,2015-07-12 16:21:52,"Look like a great app, unfortunately it doesn't recognize my Pebble Time.",1,,GooglePlayStore,0.0,1.7,1.7,swim-com,0.15000000000000002,0.875
1591,2015-07-13 07:50:23,As title,1,,GooglePlayStore,1.0,1.7,1.7,swim-com,0.0,0.0
1592,2015-06-22 18:44:49,"Trying to upload any workouts from a pebble has never worked and seemingly never will. I have come to the conclusion that the release of this app was nothing more than an elaborate joke, don't waste your time with it.",1,,GooglePlayStore,1.0,1.6,1.6,swim-com,0.26666666666666666,0.5
1593,2015-05-26 20:01:23,The app is a good idea. Unfortunately it frustrates me that when I swim it tracks my distance up to 550m and then thats it. It will not track further than that when I'm swimming 1600m. There has not been a time where it completely tracked my whole swim. Everytime I see an update I try the app again and I get disappointed. Thats the reason I bought the watch and got the app. I'm hoping it will get fix VER SOON!,2,,GooglePlayStore,2.0,1.5,1.5,swim-com,-0.07291666666666667,0.6083333333333333
1594,2015-05-26 07:47:58,"I understand that the uploads are the fault of Pebble and not this app, but the issue of not being able to sign in while my phone is connected to WiFi is a problem with this app. To successfully sign in, I need to be connected to a mobile network.",3,,GooglePlayStore,3.0,1.5,1.5,swim-com,0.625,0.7875
1595,2015-05-27 17:53:02,Forces you to create a new account but at Step 1 the app will not show any of the public pools near our location - totally useless. Guessing the only reason it has been added to the Play Store is so they can sell email addresses to SPAM services,1,,GooglePlayStore,1.0,1.5,1.5,swim-com,-0.052727272727272734,0.4242424242424242
1596,2015-06-06 09:56:04,Does not sync with pebble.  Does not track swimming.  Pebble app stops keeping track after 500y worthless.,1,,GooglePlayStore,0.0,1.5,1.5,swim-com,-0.8,0.9
1597,2015-06-05 02:32:48,Will not allow me to log in. Pretty worthless.,1,,GooglePlayStore,0.0,1.5,1.5,swim-com,-0.275,0.95
1598,2015-05-20 19:15:14,Edit : Pebble sync still doesn't work after app update. Tried on multiple devices. Failed every single time.              The sync just doesn't work. Proper testing isn't done before releasing the app. Disappointed me. Was the primary reason to buying the pebble watch.,2,,GooglePlayStore,4.0,1.4,1.4,swim-com,-0.15357142857142855,0.3107142857142857
1599,2015-05-11 16:23:26,"I had lots of problems with the standalone Pebble uploader, but the new integrated uploader has worked first time for me for my two workouts since switching from the standalone uploader.",5,,GooglePlayStore,0.0,1.4,1.4,swim-com,0.19318181818181818,0.3939393939393939
1600,2015-04-30 02:21:53,"Like the other commenters, I have also experienced issues with uploading. But even once workouts are uploaded, it's not that valuable. There are no workout breakdowns (pace, etc per length/50/100), or at least they are impossible to find. The user interface is challenging to navigate. The social aspect has possibilities but it suffers currently from lack of user base. I will keep using the app but it will take some new features before it's something I love.",2,,GooglePlayStore,0.0,1.2,1.2,swim-com,-0.04745179063360882,0.6269283746556473
1601,2015-04-14 22:50:14,"it worked consistently.  I bought the Pebble and got this app for swimming.  Unfortunately, the data transfer from the Pebble to the app (this one and the uploader app) fails to work more than it does work.  Feedback in the pool is limited, but would be acceptable if I could actually get the workouts uploaded after to review the rest of the information.  If you guys don't get this working consistently quickly you will lose all credibility and it will allow someone to come in with something that does work.",2,,GooglePlayStore,1.0,1.2,1.2,swim-com,0.0017006802721088454,0.39897959183673465
1602,2016-07-15 19:05:28,"The app will work, it would track my swim on every lap and then the next time I go to swim, it will stop tracking. It will go as far as 125 meters then stop when I'm at my 400 meter mark. It's very aggravating and I'm at the point of getting rid of my peeble and this app.",1,,GooglePlayStore,0.0,,,swim-com,0.10000000000000002,0.43333333333333335
1603,2016-11-16 01:03:51,"Polar m600 is an Android watch. However, this app does not work with Polar. Too bad!  I like the idea of a locked screen and hope this can be fixed in the future.",1,,GooglePlayStore,0.0,,,swim-com,-0.1883333333333333,0.2983333333333333
1604,2015-08-21 17:47:29,On my pebble steel I get a message to check my data connection. There's nothing wrong with my data connection. Firmware 2.9.1,1,,GooglePlayStore,0.0,,,swim-com,-0.5,0.9
1605,2019-11-30 00:57:53,Works great,5,,GooglePlayStore,0.0,,,swim-com,0.8,0.75
1606,2022-02-21 12:08:32,Nice,5,,GooglePlayStore,0.0,,,swim-com,0.6,1.0
1607,2018-11-11 09:08:43,Useful,5,,GooglePlayStore,0.0,,,swim-com,0.3,0.0
1608,2015-02-23 23:43:09,Best,5,,GooglePlayStore,0.0,,,swim-com,1.0,0.3
1609,2019-11-04 15:41:38,Code brown,1,,GooglePlayStore,0.0,,,swim-com,0.0,0.0
1610,2015-02-06 18:33:38,I like it,5,,GooglePlayStore,0.0,,,swim-com,0.0,0.0
1611,2018-10-15 14:50:36,"After using this app for two years on a Pebble watch, it was hit or miss.  Moving on to an Apple Watch 2, the interface was better but motion tracking and distance recording was only slightly better.  Recent updates under iOS 12 and WatchOS 5 give much better tracking in the pool.  I still get occasional phantom laps added but overall, length tracking is very good.

The app still cannot distinguish my breaststroke from freestyle.  So frustrating. 

I wish the app allowed better data analysis of multiple workouts over a period of months, like being able to chart swolf for all of my swims.  I’m not a competitive swimmer so many of the apps features don't appeal to me.  I just don't understand why I cant look at the pace of all my freestyle sessions over time and see if I’m improving.",4,Improved tracking but data analysis still weak,AppStore,,,,swim-com,0.27,0.4753846153846154
1612,2019-07-23 14:42:06,"Strictly from an App Design standpoint, it breaks several of Apple’s UI Design Recommendations. For instance, when searching for a location, the “X” should clear out the text in the search field, because that is the standard for this UI, but in this case, it closed the location settings all together.  There are lots of other clunky and unpolished UI decisions that make it hard for me to want to engage with the app as well.  

In functionality, my pool isn’t listed so all of the leaderboard functionality is not going to work for me.  I’m surprised that it asked to read my health data, but didn’t go ahead and import all of the swims that are already recorded into their application, especially when it claims that breaststroke is my least swam stroke (it’s actually fly).

Lastly, this has a very social media feel to it in some places, especially as I was going through the privacy settings, so if that isn’t your thing (like it isn’t for me), make sure you turn your profile to private.",3,"It has potential, but still needs work.",AppStore,,,,swim-com,0.04844444444444444,0.46781481481481474
1613,2023-04-25 01:11:37,"They’ve made some good improvements to the app over the last few years. I like the drill setting, and how it’s easy to edit workouts. However, stroke detection needs work. I’m a pretty experienced swimmer, with really good form, but it still thinks my butterfly is freestyle, and sometimes thinks my backstroke is breaststroke. I’m not sure if this is a bug with Apple Watch 8 (stroke detection was better on my series 5). It is good with lap count, but could be improved in recognizing sets better…even tho I do flip turns and long sets, it still divides sets into smaller sets. 

Still, I do like the improvements they’ve made in the last few years. Keep working on it.",4,"Good, but a little wonky with stroke detection",AppStore,,,,swim-com,0.2416666666666667,0.5111111111111111
1614,2020-07-28 14:19:24,"At 70 yo I sometimes ( no, all the time) need motivation in these times to get up and do something healthy   Keeping track of my daily yardage and checking cumulative weekly, monthly and annual yards against others in similar age groups keeps me getting up early and driving daily to the Y.  Having just learned to swim last year i can keep track of how my speed has been increasing.  I’m still a tortoise but it’s getting better.   Really place a lot of credit for keeping with this new hobby on this app.  Just wish the app was better able to discern between my backstroke and breaststroke.  Looks like I do a lot of breaststroke ( which I never do); preferred stroke is backstroke which I do a lot of.  Other than that I have very few complaints bout this app.",5,Use it for motivation,AppStore,,,,swim-com,0.15779720279720283,0.3116317016317016
1615,2018-03-04 18:09:33,"This app has all the potential of being great but the inaccuracy of the total distance swam makes it annoying. Additionally, if you’re a  consistent long distance swimmer (+4,000meters at a time) it has a high likelihood of crashing. I’m part of a club team and we have “wall tap counters” (every time you touch the wall it counts the lap you’re on) we found the app to be about 10-20% off on the total number of laps swam. So...I have a solution for you. The reason why the app counter is wrong is because it doesn’t take into account that some swimmers have longer “strides, glides, wingspan” then others, one way you could fix that is by allowing the app to calibrate individual swimmers. At the start of your app, you should have swimmers swim 25-50 meters so that the App gets used to how many arm lengths it takes for that particular swimmer, making the app more accurate.",2,Inaccurate/buggy,AppStore,,,,swim-com,0.10190476190476191,0.6147619047619048
1616,2019-11-16 21:25:49,"Installed this app because I was looking for some better views on my watch of laps, time, heart rate, etc when swimming. The Apple Workout app wasn’t cutting it for me. The watch views are exactly what I was looking for but I noticed after a couple swims that my active calories are significantly under reported compared to the Apple app. When comparing heart rate data from other workouts it seems this app is under reporting rather than other apps over reporting. The difference is significant for a 30 minute workout, about half the reported calories.",4,Good Watch Views; Questionable Activity Tracking,AppStore,,,,swim-com,0.038888888888888896,0.5462962962962963
1617,2018-07-06 13:04:57,"I want to like this app. It has potential, and I’ve stuck with it for the past three years. Unfortunately, the bugs are overwhelming. Even something as simple as drill mode, where the app doesn’t need to do anything except what it is told by the user, fails to record proper distance and time. Not to mention the latest “upgrade” to drill mode that uses force touch to control it at every interval. In water, force touch doesn’t work that well, so it is a nightmare to use. What’s more, half of the time the workouts don’t upload correctly from an Apple Watch. Spend more time on bug fixes rather than continuing to push forward useless and detrimental features. Make the app solid and reliable first, then focus on upgrades.",2,Bug fixes > Useless features,AppStore,,,,swim-com,0.02380952380952381,0.47908163265306125
1618,2022-12-05 14:40:28,I like this app because it’s the only one I know of that lets me edit back in my kick set yardage after the workout is done. There is no choice for a kick set in the editing section so I call them a drill. App worked well until recently then suddenly stopped uploading data to Apple health. After about one month an update was released and now everything is working properly again.,4,Stopped uploading to Apple health,AppStore,,,,swim-com,0.0,0.37
1619,2021-02-08 22:44:13,"Easy to use and manually add my yardage. I have a iWatch but can't figure out how to use it with this site
When I click the Leaderboard, it only shows I've done 75yds so I'm obviously doing something wrong as my 3x per week swims are close to 7,500.  I'm 67 yrs of age and since covid pandemic have been away from synchronized swimming so loving the pool again 
Not techi but at least I can manually enter my yardage
Reported my pool as having changed names and it was quickly corrected!   Thank you!",5,Enjoy tracking,AppStore,,,,swim-com,0.10773809523809523,0.7261904761904763
1620,2017-11-22 05:16:33,"The new iPhone app format update is the worst user interface I've ever seen. Lots of wasted space with useless bar graphs and useless lifetime totals, difficult to see your last workout data, and hard to read it when you find it. And a new focus on offering workouts but if you don't need them you're going to have to constantly navigate around that. The Apple watch workout app shows the real data a million times better. Hopefully they'll fix it because their Apple watch app is better than the workout one. 

Lastly, still useful from an old review:
There are no weekly totals, no analysis of improvement. If they improve all this stuff it could be useful.",1,Needs work on interface in phone app,AppStore,,,,swim-com,-0.048172905525846674,0.34220142602495546
1621,2021-03-24 16:57:10,Communicated with John who was very helpful. App has always correctly recorded times for me for the almost two years that I’ve used it. But one swim recently showed correct total time but recorded each length as exactly same time - obvious error. John guided me through a few steps and consulted with his engineer. Problem seems to have fixed itself. I appreciated John’s concern and his checking in with me later to verify app was working fine now.,5,Weird record on one particular swim,AppStore,,,,swim-com,0.07166666666666668,0.28250000000000003
1622,2017-11-06 17:47:34,This app is great when it works. Just after the new iOS update the app has been buggy and lost two of my swims. I️ like that it handles rest between intervals and sets. I️ also like to set the drill mode. The Apple Watch workout app tracks in the background and it adds to your rings.  Ending a workout can be a pain since the way the Apple Watch and app are relying on pressure. Did a 4000 yard workout with my masters group and the app locked up and lost the workout. It needs serious fixes and an update. May go back to apples fitness app which is harder to handle I️. The water for drill sets.,3,Good app,AppStore,,,,swim-com,0.10060606060606062,0.3742424242424242
1623,2019-11-20 05:54:27,"I haven’t even gotten around to using this app in the pool because the interface/settings are extremely cumbersome. This app won’t save your preferences on workout searches; it defaults back to the preferences you input when you set up your account. I made the “mistake” of setting up preferences that turned out to be very restrictive and only showed one workout. If I want to search for a new workout, I have to change my preferences every time I navigate away from the Workouts tab. If I favorite a workout after fiddling with my preferences for the umpteenth time, I have to change my settings yet again when I want to view those workouts.",1,Terrible functionality,AppStore,,,,swim-com,0.11856060606060607,0.6257575757575757
