Unnamed: 0,date,review,rating,title,platform,thumbs_up_count,review_version,app_version,app
989,2021-06-28 20:04:39,No real functionality with out 30/m subscription. Disappointed.,1,Essentially useless without subscription,AppStore,,,,myswimpro
990,2021-02-16 03:26:33,It makes you think it’s free until it surprises you after you downloaded it with 127 dollars a month in order to continue. Don’t get this app it’s a waste of time.,1,Don’t get this app,AppStore,,,,myswimpro
991,2022-11-09 02:21:59,"The app should not be listed as free when it literally bombards you with paid subscriptions as soon as you touch any button. 
Deleted…",1,Free app is misleading,AppStore,,,,myswimpro
992,2020-06-04 23:01:36,"Every single workout I click on, either swim or dry land makes me pay for there subscription. It seams like a useful app but not for $120-$130 year and I can’t try any without signing up for the “free” 39 day trial.",1,"Free download, no free workouts",AppStore,,,,myswimpro
993,2019-04-07 19:49:49,"Can’t speak to the content of the videos as I didn’t go past the paywall, but this app deleted my two months worth of log details without warning. Pretty worthless. I’d rather use pen and paper... AND IM A MILLENNIAL",1,"Buggy, Deleted my logs",AppStore,,,,myswimpro
994,2018-06-13 06:12:25,It doesn’t work well with my Apple Watch!!    The pressure push to get the menu doesn’t work.  Fix it then it’ll be a 5 star,2,Was a good app!!,AppStore,,,,myswimpro
995,2022-12-30 06:30:01,Do you really expect people to pay for a subscription when your free app doesn’t work at all? Yet another YouTube’r trying to scam you. Buyer beware!,1,Awful App. Buyer beware!,AppStore,,,,myswimpro
996,2022-09-30 01:29:19,This app was great until it quit working unless you paid for the upgrade.,1,Great until forced upgrade,AppStore,,,,myswimpro
997,2019-01-16 12:25:29,"Learn how the App Store works: offer free introductory resources. If they’re good enough, I and others will buy/upgrade. Don’t require people to pay in order to see the first thing.",1,Lame - Every. Single. Workout. For fee.,AppStore,,,,myswimpro
998,2023-08-22 00:27:15,Encountered a lot of bugs and not many plan options,1,Buggy,AppStore,,,,myswimpro
999,2017-09-28 03:24:56,"I mostly do open water ocean swimming, I used this app 4 times and all four times and lost my swims. I will not pay hundred dollars a year for an app that doesn’t work!",1,Lost 4 full workouts,AppStore,,,,myswimpro
1000,2019-09-26 12:22:14,This app worked at the beginning of the year and is now completely broken.,1,Super disappointed,AppStore,,,,myswimpro
1001,2018-03-17 02:19:27,Great workouts and really motivating!,4,Huge fan of the app!,AppStore,,,,myswimpro
1002,2022-06-04 13:09:17,Virtually no free content. If you want to charge for the app just charge for the app. Don’t make it seem like there’s even bare bones functionality.,1,Scam,AppStore,,,,myswimpro
1003,2018-07-11 17:19:23,I ask For The password reset many of times and I don’t get the email. I just tried to change it and nothing! HELP!,1,No password reset,AppStore,,,,myswimpro
1004,2018-04-19 23:16:06,"I bought a 1 year membership and used it for the first time and didnt record my swim session, then i contact cuatomer support and was useless , hence i cancelled my year membership",1,unreliable app,AppStore,,,,myswimpro
1005,2023-11-15 17:09:16,They made a great video ‘unboxing’ an Apple Watch without mentioning that most of the features discussed require a subscription. They’d have gotten mine if it wasn’t so dishonest l.,1,What a d-Bag app,AppStore,,,,myswimpro
1006,2022-05-21 21:13:49,This app used to be good before you had to pay hundreds of dollars to build a CUSTOM workout.,1,Update ruined it,AppStore,,,,myswimpro
1007,2021-10-04 08:51:17,Nothing is available unless you purchase elite version of the app.,1,Don’t bother,AppStore,,,,myswimpro
1008,2021-05-15 10:53:39,Does not appear to give FREE workouts to non members. Also very bother some ads along with bother some emails.,1,Not easy to get into,AppStore,,,,myswimpro
1009,2019-04-27 00:04:40,"It’s a free app, but you have to buy everything to be able to actually use the program. 😪👎🏼🤦‍♀️",1,Expensive,AppStore,,,,myswimpro
1010,2018-09-02 19:06:46,App freezes after hitting end workout.  Attempts to restart watch don’t help; the workout is not logged.,1,Freezes,AppStore,,,,myswimpro
1011,2020-02-22 05:31:35,Useful for recording race times,4,Useful,AppStore,,,,myswimpro
1012,2022-11-23 14:44:55,"With the update to Apple Watch iOS 9, SwimPro is now more inaccurate than ever before! I’ll just be using the Apple app for lap swimming.",1,Update Disaster,AppStore,,,,myswimpro
1013,2021-10-28 04:43:27,Nothing worth while unless you pay. Unreasonably expensive and never ending.,1,Bummer,AppStore,,,,myswimpro
1014,2019-10-17 20:10:23,The watch app on my Fitbit will not load anything. Please fix.,2,Does not load workouts on Fitbit,AppStore,,,,myswimpro
1015,2023-03-10 01:35:24,The app keeps crashing and is very expensive for such a bad app,1,Lots of bugs,AppStore,,,,myswimpro
1016,2020-04-14 09:18:50,In order to access any workouts you must become a member at $20 a month,1,Too expensive,AppStore,,,,myswimpro
1017,2019-02-23 05:58:56,The App Store advertises this app as having free workouts but it does not. You have to pay for everything. I was very disappointed.,1,No free workouts as advertised,AppStore,,,,myswimpro
1018,2021-01-12 18:47:35,WAYYYYY TOO EXPENSIVE. I am not paying 120 dollars a year for this app. Also you pretty much can’t do anything if you have the free version except look at the thumbnails of the workouts.,1,PRICEY,AppStore,,,,myswimpro
1019,2020-07-19 00:28:05,Lots of fun and tons of content. 5 stars!,5,Awesome Swimming App,AppStore,,,,myswimpro
1020,2022-11-24 03:54:34,I love this app but it keeps sticking/freezing when I rev my workouts….please fix it,1,Great when it works!,AppStore,,,,myswimpro
1021,2020-07-21 01:34:38,I just wanna be noticed,5,Swim,AppStore,,,,myswimpro
1022,2020-09-18 21:26:29,"I get only bun and no meat unless I signup for $9.99/month. I can see what’s offered, but there doesn’t seem to even any sample content. Useless.",1,Where’s the beef?,AppStore,,,,myswimpro
1023,2019-05-07 17:29:37,"This app fails to actually track what I do in the pool with my wearOS watch. Not worth the money, given this app’s lack of tracking. Workouts are good though.",1,Great in theory...but no.,AppStore,,,,myswimpro
1024,2023-01-10 18:34:30,Wont allow me to make my own workout sets UNLESS I PAY FOR A SUBSCRIPTION,2,Way too expensive,AppStore,,,,myswimpro
1025,2018-06-10 23:49:01,You have to pay for literally everything ugh 🙄,1,Pay,AppStore,,,,myswimpro
1026,2019-07-25 17:31:19,Do not use!  Free trial doesn’t even include work out plans.  I wasted 30 min trying to find them,1,Free Trial doesn’t include workout plans,AppStore,,,,myswimpro
1027,2019-09-21 18:41:20,I never did manage to finish my swimming season in my Apple Watch 5. Disappointing,1,Doesn’t work well with Apple Watch serie 5,AppStore,,,,myswimpro
1028,2023-01-02 17:33:35,Waits until you enter your data and then forces you to subscribe to a $179 plan per year,1,App is not free,AppStore,,,,myswimpro
1029,2019-06-11 22:08:31,I download the app and signed up for the free trial and none of the plans I selected worked.,1,None of the workouts worked,AppStore,,,,myswimpro
1030,2020-09-08 12:41:45,Off to a great start in pool and dry land. Love the app,5,Day 1,AppStore,,,,myswimpro
1031,2019-02-09 16:06:17,"Former collegiate swimmer. I just need fresh workout ideas. Wasted my time with the download, not paying for workouts!",1,Pay App,AppStore,,,,myswimpro
1032,2019-11-20 22:34:05,"The app is prettier, but bring out more metrics already. Strokes per minute is a must",2,Better metrics,AppStore,,,,myswimpro
1033,2018-04-10 05:08:52,Free version too limited. Premium Paid version too expensive.,1,Decent app! Too expensive,AppStore,,,,myswimpro
1034,2017-09-20 00:02:29,I would like this app if it wound work.,1,"Keeps crashing, not accurate",AppStore,,,,myswimpro
1035,2019-06-06 13:27:01,Too much updates guys!!,2,Too much updates guys!,AppStore,,,,myswimpro
1036,2019-09-15 17:24:36,Impossible to use,1,Hard to setup and use,AppStore,,,,myswimpro
1037,2021-04-27 13:58:35,I like using this app but cannot afford a subscription.,2,Free tier canceled?,AppStore,,,,myswimpro
1038,2019-03-05 16:11:00,It is not accurate at all.,1,Serious,AppStore,,,,myswimpro
1039,2019-06-26 18:48:10,Don’t waste your time.,1,Unless you pay $10 there is NOTHING in this app,AppStore,,,,myswimpro
1040,2018-11-29 05:03:43,"Nice, nice and 1 more nice for your great job moving all workouts to paid area. Keep it up!",1,Good job greedy guyd,AppStore,,,,myswimpro
1041,2017-05-31 18:34:06,I use the app with my Apple Watch and it's great for keeping track of my sets and times without having to worry about coming up with workouts or to keep track of laminated pages. There were issues with the app freezing and not tracking workouts properly but that seems to have been fixed with recent updates. My big complaint is still the price of the app. There are a very limited amount of free workouts and the rest is only unlocked with a subscription service of $20 a month or $100 for a year. Which seems like a bit much,4,Great! but too expensive,AppStore,,,,myswimpro
1042,2018-12-04 13:12:17,Don’t download unless you’re ready to pay $$,1,No free workouts,AppStore,,,,myswimpro
1043,2017-11-26 06:48:52,Will not sync data.,1,Will not sync data from Apple Watch 3,AppStore,,,,myswimpro
1044,2017-11-17 00:36:08,The app always fails to count my first lap properly. Very frustrating,1,Always misses the first lap,AppStore,,,,myswimpro
1045,2020-02-01 15:48:50,I’m taking it up with American Express ASAP. Super disappointed!!,1,"Forced Subscription, Zero Response",AppStore,,,,myswimpro
1046,2018-12-15 21:12:09,This app has nothing indicating that it is a subscription service. A very EXPENSIVE service.,1,Clickbait! MISLEADING Requires Subscription,AppStore,,,,myswimpro
1047,2018-08-17 16:23:19,The keyboard will not get out of the way.,1,Can’t sign on,AppStore,,,,myswimpro
1048,2019-05-28 20:03:24,I dont like this version!!!all plans want pay money!!! The recipe was free,1,Vika,AppStore,,,,myswimpro
1049,2019-06-29 18:10:10,Zero free workouts. Such a waste of a download.,1,no free workouts 2019,AppStore,,,,myswimpro
1050,2021-02-03 15:52:24,NOT FREE!!,1,"None of it is free, don’t bother installing",AppStore,,,,myswimpro
1051,2016-11-15 09:36:20,"PROS
1. It's great having the workout right on the Apple Watch. This is a HUGE plus and the reason I downloaded the app. 

2. Also like how you can customize the workouts in the app or create your own which is what I did.

OPPORTUNITIES 
1. The app is buggy from the watch. Tested it 2x before actually getting in the water with the app. Both time noticed it saved to my activity app twice. The second time, I let the app run for about a minute, it said I completed the full workout and approximately 300+ calories were burned. When I used the app in the pool that night, after completing my workout it posted as two different workouts with completely different avg times that were about 1:30 minutes off. Having been tracking myself with the Apple activity app since the watch came out, I went with the time closest to what I'd been doing.

2. I'm not sure the app locks the Watch in swim mode as the icon didn't show up. This is something I'll actively do with my next swim to see what happens.

3. Not in love with scrolling the crown to pause. This feels slower than the native two tap built into Apple activity.

4. While my avg was transferred to the Apple activity app, I don't have my splits. Guessing this is a paid feature? Kind of a bummer as this is native to Apple's activity app.

Will swim with this a few more times before deciding to keep or not. As of now, wouldn't purchase.",3,Mixed Feelings,AppStore,,,,myswimpro
1052,2016-07-16 21:14:37,"I absolutely love this app. I've been using it throughout the summer, and it's been helpful with planning sets when I'm working out in my own. Although the app requires monthly payments in order to access all sets/workouts, it also offers a week-long free trial, and I think the payments are worth the way it has helped me to develop my technique, speed, and distance. It even provides videos with commentary for the drills. I highly recommend MySwimPro for all swimmers, the novice and experienced alike. My only complaint is, when exporting workouts to pdf for printing, sometimes the longer workouts get cut off. I hope this bug will be fixed with later updates.",5,Most Helpful App for Swimming,AppStore,,,,myswimpro
1053,2016-07-20 22:29:58,"Before I started using MySwimPro I would just swim laps back and forth. I didn't see much improvement in my swimming. Coming from not much experience of how to train in swimming I'd normally have to pay $$ for a trainer/coach. MySwimPro allows me to pick workouts specifically targeting what stroke I want, what distance pool I'm swimming in, and how much time I have to swim. The best part is being able to track how much I'm swimming and the improvement I'm making.

MySwimPro is truly my swim coach. I can see it improving with each update, just as it helps me improve with each swim. Thank you MySwimPro.",5,Best way to record & improve my swimming,AppStore,,,,myswimpro
1054,2017-09-12 23:18:26,"I've tried a lot of apps for swimming, but most are rather like a log book. I like that MySwimPro makes good use of the iWatch (I have a Series 2) and sets log automatically. Best, however, is that I dont have to plan my swim sets. I can just chose one and start swimming. I'm still getting used to tweaking the rest periods between sets. 
I've recently upgraded to Premium and the developers have promised a few upgrades to come out soon. Last, but not least, the developers are very quick to respond and react to my issues/feedback.",5,Best swimming app I've tried,AppStore,,,,myswimpro
1055,2015-10-15 21:56:08,"LOVE THIS APP AND WHAT ITS DONE FOR OUR WORKOUTS.

My group has swam together for 4 years. Our age ranges from 42-52. Our swimming ability ranges from intermediate to expert. Some of us actively compete in triathlons, others just swim to stay in shape. This app has been responsible for bringing new life to our workouts. We love the variety of stroke work, distance, sprints. The videos have helped us understand proper technique and the ""log"" allows us to see what we have accomplished and helps us feel even better about what we do each day in the pool. The app keeps getting better. USE IT, you'll like it 😬",5,HUGE Help!!!,AppStore,,,,myswimpro
1056,2016-10-22 03:13:01,"Swimming with this is great. I really like how it records your swims and pausing is nice (you turn the crown a certain amount.) It counts your strokes and it does well with heart rate recording. You can load workouts which can be beneficial, but you have to pay for all the available workouts (not really a minus, just good business.)

One thing I wish the app had was Strava support. I'm a triathlete and I would really like to have a social app hub for all my activities. This is great for swimming, but the info just stays on their servers (and on Apple's Activity app, but I don't really count that.)",4,"Great App, just needs something more.",AppStore,,,,myswimpro
1057,2016-06-20 21:59:01,"I use this app every time I swim laps. I have a life proof case so that my phone can be poolside and I can click through all the sets as I go. I like the edit button and use it to make changes depending on how I feel that fat - maybe deleting or adding a rep to the main set. I make up my own workouts too with the ""new"" workout button, but I prefer to use their workouts.  My only complaint would be that I wish there were better freestyle workouts- they are very ""pull"" heavy and can be tough on the shoulders. My favorites are the IM workouts because of the variety.",4,Love it!,AppStore,,,,myswimpro
1058,2016-07-17 00:51:24,"So far, I am really impressed with the app.  You are able to pick from a number of different workouts, ranging from individual stroke work to sprint or distance training.  The workouts they provide are full workouts, including warm ups, pre sets, main sets and cool downs.  They're real deal workouts.

They also provide access to a articles and videos that have been really helpful.  Just a note, not all of the workouts are free.  There is a monthly subscription to get full access.",4,Great App for unaffiliated swimmers,AppStore,,,,myswimpro
1059,2016-06-15 13:20:38,"I started swimming a few years ago after my orthopedist recommend that I give up running. I had no idea how to structure personalized workouts until I found myswimpro. The workout library is great and easy to use, and the metrics help me keep track of my progress over time. With a new structured workout routine, I noticed that I started to build more muscle and cut down on my waste line. I also just upgraded to premium and I can say it's totally worth it! Best swimming app on the market!!",5,Changed the way I swim,AppStore,,,,myswimpro
1060,2017-02-19 13:00:55,"The app has crashed a few times on me, but overall I've concluded that you can't find a better app to log swims. I've recommended it to all my teammates. Logging swims is very simple (however, I'm not sure if the calorie tracker is entirely accurate--it seems a bit high). I also love how dedicated the app's creators are. I receive occasional emails from them with practical swimming tips, and they regularly update the app with improvements.
Overall, I highly recommend this app.",5,Solid app,AppStore,,,,myswimpro
1061,2015-09-22 16:43:01,"But I do wish there was a place to put the desired workout time. As in approximately 30 minutes, 60 minutes, etc. The ability to add/remove parts of the workout help with this, but still wish there was a button to hit so the app can give me a good workout for the amount of time I have.",4,Haven't put it to use yet,AppStore,,,,myswimpro
1062,2016-04-05 00:57:41,"Our entire family uses this app whenever we can't swim with our team. There's something for everyone at every level, and you can emphasize any stroke (or IM) in your workout. It's easy to print out your workout, and it gives you the total distance and time it'll take. The sets make sense and the send-offs are perfect for each level. It's intuitive to use and fast. LOVE this app!",5,Finally! A swim workout app that works!,AppStore,,,,myswimpro
1063,2016-12-30 16:54:20,"When I first downloaded the app, it was very helpful and was easy to use. When I updated the app to its latest version, I experienced multiple issues when logging my workouts. For instance, when entering the intervals, it will always go back to one minute. If you wish to edit the set you just entered, when you tap on it, the app crashes- not saving anything. I love using this app as it tracks my swimming but, the update has made it stressful and annoying.",3,Loved the app...until update.,AppStore,,,,myswimpro
1064,2017-05-30 09:21:16,"In the last May update, when the watch touches the water the screen goes back to the clock app and MySwimPro does not record the distance. If you can eventually make it stay on the screen, there is no way to end and log your workout; the time keeps going and it says ""Ending workout..."" until you delete the app and reinstall it.",5,Not reliable,AppStore,,,,myswimpro
1065,2015-10-29 13:30:14,"As a former college swimmer this app has helped me stay in shape and even prepare for season while I was still swimming. I love that I can track my progress, pick from a variety of sets, and customize my workouts to my ability.  The videos are helpful, especially for those just getting into swimming.  The new update is great with more set options. Definitely recommend!",5,Love this!,AppStore,,,,myswimpro
1066,2016-08-23 00:51:30,"I swim once a week. I'm a pool scrub, 800m and I'm toast. Working on getting better and looking for an app to help. This does with some videos and other training sundries. Unfortunately 80% of the app is behind a subscribe monthly wall which is far outside my appetite.

Also some bugs in editing swims. No matter what I edit. It saves the default program unless it is custom from the ground up. 

Good stats screen and glad to see something enter the arena but the pricing model will eventually push me away.",3,"Neat, helpful, costly",AppStore,,,,myswimpro
1067,2017-02-03 04:38:54,"I was able to get my times to sync from USMS, but the page to view top times doesn't load correctly. 9/10 times it gets frozen or something and doesn't display any events or corresponding times. It also seems a little tedious to enter workout info. I don't want to keep track of every set, just the overall distance and strokes used. Please fix the bugs and make the interface easier to use!",3,"Cool idea, seems kind of buggy",AppStore,,,,myswimpro
1068,2017-05-26 16:15:36,"I just started back swimming laps and using my new Apple Watch. I like the features of my swim pro, it does show the different strokes. I usually swim 200 yd sets. 200 free, 200 back then 200 breast. How do I get the app to register the different strokes. If I swim without stopping at the end of a set, the app reports free. I have tried to pause between sets, then the app stops and doesn't register the next set. The app has even gone inactive and not recorded the session.",3,How see different strokes,AppStore,,,,myswimpro
1069,2016-07-12 23:24:42,"I have been using this app for a couple of weeks now and I have had very positive results with it. 

Easy to use, and with very helpful mini tutorials for strokes and techniques that help achieve proper form and overall ability to achieve a professional workout. 

Highly recommend.",5,"If you swim, get this app!!!",AppStore,,,,myswimpro
1070,2016-02-10 13:06:51,"I love this app! I use it if practice ever gets canceled. I'll write down the set, take it to the pool, and when I get back I log my swim! Maybe in the next update, there could be a feature where you can save the workout and edit the times you have to make. Great app, 5 stars!",5,Awesome!,AppStore,,,,myswimpro
1071,2017-05-25 17:48:14,"I have high hopes for this app.  Would love to see the option to input my 100yd base interval.  The selection of beginner, intermediate, advanced seems too broad a bucket and I have no way of knowing if the workout intervals are designed for lots of rest or if I should manually drop the times.  Having heart rate data is great, but would like to see that used to help coach the appropriate workouts and intervals.  Thanks!",3,Add Base interval option please!,AppStore,,,,myswimpro
1072,2016-12-09 17:19:12,"If I could rate the app for the watch part probably a solid 3.5 stars 4 when you factory in the possibilities under future updates. But the phone part of the app is just off NO METRICS for anything really if you use a garmin swim watch 920xt or better or anything like that you will be disappointed to not find any of your stoke count, swolf report, or even pace per individual interval... glad I could unsubscribe immediately.",2,Tri/swim geeks don't get excited...,AppStore,,,,myswimpro
1073,2015-09-26 18:43:25,I am a swimmer who was looking for an app that would help me improve and track all aspects of my performance and MySwimPro really delivered. It provides challenging workouts and I already can feel my stroke improving. I would recommend MySwimPro to anyone looking to improve their swimming.,5,Fantastic app,AppStore,,,,myswimpro
1074,2016-11-27 13:58:31,"Videos! Downloadable workouts! Stroke differentiation and auto-pause. Sure looks good and promises a lot. The problem is you can't actually start workouts from your Watch. Will hang indefinitely waiting for you to open one on your phone, which it won't recognize. Plus, the website is not optimized for mobile at all.

For 9.99, this app should be flawless. For the obscene subscription price of 9.99 a MONTH, having any issues at all is an insult.",1,Does everything except work.,AppStore,,,,myswimpro
1075,2017-05-23 01:21:10,Every single day I use this app it grows on me. Tracking workouts/stats/progress is very rewarding. Having followers helps drive accountability. Follow others to see what workouts your friends are doing. Double bonus with the large library of custom workouts.,5,MSP,AppStore,,,,myswimpro
1076,2017-07-14 22:13:23,I did my first workout but where is my data?  Also it took about ten laps for it to start recording my laps accurately.  I have gone online to try to figure out how to sync the iwatch with the app on the iPhone - nice looking blog site but does not share anything about using the iwatch or the app.  The app on the iwatch was short on instructions so i had no idea how to end the workout or save it.,2,Where are the instructions on how to use this?,AppStore,,,,myswimpro
1077,2015-10-13 15:23:29,"This app works great! I have checked it out, and everything is flawless! The amount of opportunities are endless (and for free, too)! I think it's so cool how you can get customized workouts, down to the very last detail. Thank you for making this app!",5,Amazing!!!,AppStore,,,,myswimpro
1078,2017-02-11 17:32:05,"Was having problems with the app crashing, but that is fixed in most recent version of the app. Overall, I like the workouts and have seen improvements to my times using this app for training. 

Developers are pretty responsive and open to feedback. 

I still see issues with mismatches in the distance reported by the app (say 2000 yards) vs the distance that is reported in Apple's activity app (1750 yards) for the same workout. It seems like the activity app doesn't count drills?

I'd love to see the app get smarter about rest time. If I always finish a set well below the suggested time then it should adjust.",3,Watch app crashing fixed,AppStore,,,,myswimpro
1079,2016-12-31 20:20:31,"I downloaded the app registered with an email all that jazz. Decided I should test this out. Followed all the steps on the Apple Watch and in the end not one stroke of one lap was recorded! Then I check my email to make sure I registered and then went to the website to write a comment, maybe I did something wrong. And the email won't send from the website. To say I'm disappointed is the understatement of the week. Hope they reach out.",1,Didn't work,AppStore,,,,myswimpro
1080,2016-10-13 10:15:51,It looks like all the pieces are here to benefit from integration with the Apple Watch series 2 but yet falls way short. Could only sink watch and app 1 x and couldn't even get work outs on the watch. Please fix the series 2 watch and app interface. Also the monthly cost is high in my opinion less than $5.00 a month is a more appropriate price point if everything worked (IMO).  Please fix and you will have a new customer.,1,So much potential but not here yet,AppStore,,,,myswimpro
1081,2016-11-07 18:19:17,I'm a lifeguard and at my job we are required to swim a lot. I  try to swim more so I can increase my strokes and to stay fit. This is a great app! However I wish there was a way to upload our own workouts so that I wouldn't have to pay for majority of them.  But it's a nice overall.,4,Great App,AppStore,,,,myswimpro
1082,2016-10-07 03:10:05,"I got injured and couldn't run for several months. This app helped me get through weeks of cross training with lots of different workouts, goals and new drills. I like having an exact plan to follow. Thanks for videos and definitions.",5,Helpful for cross training,AppStore,,,,myswimpro
1083,2017-02-23 21:40:05,"It doesn't track your distance when you are kicking and doesn't account for long streamlines, so the distances end up off when you're done with a set, sometimes by quite a bit. My workouts are typically about 1,000 yards longer than the app indicates. 

It's okay and it probably does the most it can for what it is able, but I was expecting more.",2,Limited,AppStore,,,,myswimpro
1084,2017-08-01 20:53:40,"Once I figured out that I needed to manually allow the app to access data obtained from the watch, it worked great. Might want to make that component more straightforward.",4,Seems like a decent app,AppStore,,,,myswimpro
1085,2017-01-09 03:56:10,"It freezes on my apple watch about twice in a 2 hour swim session. The mobile app also crashed multiple times when I would try to create workouts. Also, there's no way to create workouts for later, so you would have to create your workout right before you swim.",3,Almost good,AppStore,,,,myswimpro
1086,2017-02-08 03:16:17,"I would much rather use a specialized app like this over native Watch (ser. 2) swim tracker.  But i don't have time in a.m. to mess with a crashing app, and i don't want to risk paying for premium with no improvement in stability. What's going on?  The reviewers are killing you, so let us know that you see the problem and know how to fix it.",2,Watch app: Crashed 2 out of 2 times,AppStore,,,,myswimpro
1087,2015-06-15 12:43:25,This app is awesome for those who like to train by themselves or  for those who need help creating swimming workouts! I'm a triathlete and needed some help creating a training set!,5,If you're a newbie or an experienced swimmer this app is for you!,AppStore,,,,myswimpro
1088,2018-05-29 06:33:31,"I do love this app, I use it for every time I go swimming, but after I recently updated it, it deleted all of my recent swims.  It only saved all of the ones 30 weeks old or older.  It's a little aggravating because of all the work I've put in, but I'll continue to use it regardless…",3,Update,AppStore,,,,myswimpro
1089,2016-09-05 12:00:51,"Super app, it’s full of helpful information, tips and recommendations. I have just started to use it and already got first results. I improved my swimming speed by using the right technique.",5,Wow,AppStore,,,,myswimpro
1090,2015-10-07 14:16:04,This app is sweet. The best part is I can get individualized training based on my goals not just a generic set of workouts. Still experimenting with the options but video instructions are great as well. Thx!,5,Personalized Training at its best!,AppStore,,,,myswimpro
1091,2016-11-11 03:47:30,This app has changed the way I train. I used to be mediocre but this app helped me improve to levels I didn't think were possible.,5,Life Changing,AppStore,,,,myswimpro
1092,2016-06-17 03:37:42,I began swimming after stress injuries from running. This breaks down the workouts and gives great structure to my swims. Highly recommend for anyone looking to get more out of their pool time.,5,Great for beginners,AppStore,,,,myswimpro
1093,2016-07-12 14:10:13,"I'm a super novice, so this app was a godsend helping me walk through what to do and get an actual workout from my swimming instead of flopping about! Very easy",5,Great for learning and workout,AppStore,,,,myswimpro
1094,2017-05-21 14:22:34,"I have used the app on the apple watch series 2 for open water swims twice. Both times the app was very accurate and gave me calories and average heart rate which was great. But once the workout is done, the only place I can find stats is in the activity app on the watch/phone - no stats added to the swim pro app on my phone or watch. It's as if I never swam.",1,Can't get app to sync anything,AppStore,,,,myswimpro
1095,2015-10-25 15:51:49,This app is revolutionary! I love my FitBit and this app is basically the equivalent of it for swimmers! It's really easy to use and it will only get better I'm sure. Totally worth the download!!,5,Excellent training app,AppStore,,,,myswimpro
1096,2017-06-26 04:51:34,No review yet. Hope to get one soon. Just curious .. I have the series 2 Apple Watch. Am I able to actually exercise while swimming and take my Apple Watch with me while doing this ?,4,Need help,AppStore,,,,myswimpro
1097,2016-04-25 22:34:11,"Before the update and all the premium(we need to gouge money from folks) this was a fantastic app. It would still be one of it were a one time pay app, but to lock up all the variety and hold it hostage is crap. Guess I will be heading back to the web and creating my own once again.",2,Was a great app.,AppStore,,,,myswimpro
1098,2017-01-07 00:44:18,"I wanted to find a swimming activity tracker with a few more features than the built-in Apple version in the watch. This is the second such alternative app that I tried, but its distance tracker is stuck at 0m and it doesn't pause or restart the chronometer automatically, making it the worst of the bunch so far. I have no idea how it got the ""best app"" distinction.",1,Distance: 0 meters,AppStore,,,,myswimpro
1099,2017-03-10 15:31:08,I use this app with my Apple Watch every time I swim now. It works great and is a useful tool in keeping track of workout while swimming. Keep up good work!,5,Great App,AppStore,,,,myswimpro
1100,2017-04-06 16:21:31,I appreciate the commitment to make improvements which make this increases are use help for my swimming.,5,Better with every update,AppStore,,,,myswimpro
1101,2017-01-04 18:56:13,Please add a category for a swimmer with strong skills but low cardio that is trying to get back into the sport. Thanks!,4,Just a suggestion for future updates,AppStore,,,,myswimpro
1102,2015-06-21 07:49:37,Great for recreational use!! The simplicity of the app makes it easy enough for anyone to use and benefit from.,5,Very well Designed,AppStore,,,,myswimpro
1103,2015-10-27 02:36:33,"This is a great app for beginners who don't know how to structure a workout. I like the fact that it breaks down your workout in a circle graphic.

It also tells you approximate calories burned.

You can choose from the many workouts in a specific area you want to work (sprint, distance) or create your own personalized workout.

Excellent app, keep it up myswimpro!",5,Excellent app.,AppStore,,,,myswimpro
1104,2015-10-30 14:01:52,So simple and easy to use. Videos are very informational and sets are challenging. Definitely recommend for everyone.,5,Amazing!!,AppStore,,,,myswimpro
1105,2016-06-19 20:21:39,I've been always intimidate by the pool and swim training. This app helps me feel like confident when approaching the swim lanes with purpose and knowing what to do.,5,Useful App!,AppStore,,,,myswimpro
1106,2016-03-29 20:03:11,"This app has allowed me not only to track my workouts, but progress as a swimmer",5,Helpful training tool,AppStore,,,,myswimpro
1107,2017-04-08 15:40:00,"I have used this for 4 months and it is horrible.
It does not track your first 25/50. Ever
It has now started doubling my distance if I pause. Upon restarting - doubles.
If you swim between 25 and 50 get ready to click 250 times to change. Yup. Standing on deck click click click click. You get it.
I'm done. Checking out a new one.",1,Bad,AppStore,,,,myswimpro
1108,2017-02-04 05:10:48,"I have tried six or seven upgrades over the last two months, and they all either crash, freeze, or do not work on the Applewatch, Apple iPhone and iPad. The developer has been very responsive and always returns emails, but the program just does not work unfortunately.",1,Buggy,AppStore,,,,myswimpro
1109,2017-02-01 15:01:47,"Used it once before the last two updates and now it won't even open on my watch. Was hoping the most recent update would fix it, but alas, it did not. :(",2,Excited for it to work but...,AppStore,,,,myswimpro
1110,2016-06-13 14:33:29,"I like the look and ease of using the app, but I want to export the workouts and print them off it does not allow me to go back to the previous screen. Very frustrating.",3,SwimPro- frustrated,AppStore,,,,myswimpro
1111,2015-11-04 21:58:24,This is an amazing app with cool features. It has great workouts and is an easy way to keep track our your practices.,5,Great,AppStore,,,,myswimpro
1112,2016-11-21 23:26:42,This app is great for beginner through advanced swimmers looking for a great swim workout. Plus the company is responsive and looking for new ways to add to the app!,5,Fantastic Swimming App,AppStore,,,,myswimpro
1113,2017-07-30 00:04:53,"You have to pay in order to get any of the workouts. It's free to log your own, but I was looking to get new ideas to mix up my workouts. $100 a year or $15 a month is a bit much. But if you have the money...go for it.",2,High cost,AppStore,,,,myswimpro
